Step,AgentID,Wealth,Position,Vision,N_Agents,Size,tax brackets,tax percentages,inheritance taxbrackets,inheritance tax percentages,Starting Wealth
170,8-2,336.5057638888889,"(50, 3)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,3-2,247.50576388888888,"(98, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,18-2,600.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,16-2,1765.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,14-2,1539.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,6-2,519.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,2-2,884.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,9-2,766.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,17-2,43.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
170,0-2,516.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,10-1,1203.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,15-1,865.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,8-2,339.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,3-2,247.50576388888888,"(98, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,18-2,603.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,16-2,1778.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,14-2,1548.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,6-2,522.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,2-2,889.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,9-2,770.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,17-2,44.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
171,0-2,520.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,10-1,1211.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,15-1,869.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,8-2,341.5057638888889,"(50, 3)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,3-2,247.50576388888888,"(98, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,18-2,606.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,16-2,1788.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,14-2,1557.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,6-2,525.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,2-2,893.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,9-2,772.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,17-2,45.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
172,0-2,521.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,10-1,1217.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,15-1,875.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,8-2,344.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,3-2,247.50576388888888,"(97, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,18-2,609.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,16-2,1801.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,14-2,1566.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,6-2,528.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,2-2,898.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,9-2,776.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,17-2,46.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
173,0-2,525.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,8-2,346.5057638888889,"(50, 3)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,3-2,247.50576388888888,"(98, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,18-2,612.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,16-2,1811.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,14-2,1575.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,6-2,531.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,2-2,902.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,9-2,778.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,17-2,47.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,0-2,526.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,15-2,879.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
174,10-2,1225.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,8-2,349.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,3-2,247.50576388888888,"(98, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,18-2,615.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,16-2,1824.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,14-2,1584.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,6-2,534.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,2-2,907.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,9-2,782.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,17-2,48.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,0-2,530.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,15-2,885.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
175,10-2,1230.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,8-2,351.5057638888889,"(50, 5)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,3-2,247.50576388888888,"(98, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,18-2,618.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,16-2,1834.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,14-2,1593.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,6-2,537.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,2-2,911.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,9-2,784.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,17-2,49.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,0-2,531.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,15-2,889.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
176,10-2,1237.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,8-2,354.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,3-2,247.50576388888888,"(98, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,18-2,621.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,16-2,1847.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,14-2,1602.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,6-2,540.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,2-2,916.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,9-2,788.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,17-2,50.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,0-2,535.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,15-2,895.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
177,10-2,1242.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,8-2,356.5057638888889,"(50, 5)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,3-2,247.50576388888888,"(98, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,18-2,624.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,16-2,1857.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,14-2,1611.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,6-2,543.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,2-2,920.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,9-2,790.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,17-2,51.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,0-2,536.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,15-2,899.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
178,10-2,1249.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,8-2,359.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,3-2,247.50576388888888,"(98, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,18-2,627.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,16-2,1870.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,14-2,1620.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,6-2,546.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,2-2,925.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,9-2,794.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,17-2,52.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,0-2,540.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,15-2,905.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
179,10-2,1254.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,8-2,361.5057638888889,"(50, 5)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,3-2,247.50576388888888,"(98, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,18-2,630.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,16-2,1880.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,14-2,1629.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,6-2,549.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,2-2,929.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,9-2,796.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,17-2,53.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,0-2,541.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,15-2,909.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
180,10-2,1261.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,8-2,364.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,3-2,247.50576388888888,"(97, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,18-2,633.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,16-2,1893.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,14-2,1638.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,6-2,552.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,2-2,934.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,9-2,800.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,17-2,54.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,0-2,545.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,15-2,915.505763888889,"(65, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
181,10-2,1266.5057638888889,"(62, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,8-2,366.5057638888889,"(50, 5)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,3-2,247.50576388888888,"(98, 90)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,18-2,636.505763888889,"(96, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,16-2,1903.5057638888889,"(51, 53)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,14-2,1647.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,6-2,555.505763888889,"(46, 13)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,2-2,938.505763888889,"(6, 66)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,9-2,802.505763888889,"(87, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,17-2,55.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,0-2,546.505763888889,"(28, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,15-2,919.505763888889,"(66, 94)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
182,10-2,1273.5057638888889,"(61, 75)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,8-2,369.5057638888889,"(50, 4)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,3-2,247.50576388888888,"(98, 89)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,18-2,639.505763888889,"(95, 98)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,16-2,1916.5057638888889,"(52, 52)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,14-2,1656.5057638888889,"(65, 7)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,6-2,558.505763888889,"(47, 12)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,2-2,943.505763888889,"(6, 65)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,9-2,806.505763888889,"(88, 88)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,17-2,56.436597222222225,"(13, 51)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
183,0-2,550.505763888889,"(29, 79)",1,20,99,"[0, 0]","[0, 0]","[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
