Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(34, 9)",death,6,1,False,False,False
0,1,5.0,"(39, 2)",death,6,1,False,False,False
0,2,5.0,"(9, 48)",death,6,1,False,False,False
0,3,5.0,"(3, 40)",death,6,1,False,False,False
0,4,5.0,"(40, 30)",death,6,1,False,False,False
0,5,5.0,"(21, 39)",death,6,1,False,False,False
0,6,5.0,"(36, 2)",death,6,1,False,False,False
0,7,5.0,"(1, 38)",death,6,1,False,False,False
0,8,5.0,"(20, 39)",death,6,1,False,False,False
0,9,5.0,"(46, 19)",death,6,1,False,False,False
0,10,5.0,"(8, 4)",death,6,1,False,False,False
0,11,5.0,"(34, 0)",death,6,1,False,False,False
0,12,5.0,"(28, 10)",death,6,1,False,False,False
0,13,5.0,"(42, 6)",death,6,1,False,False,False
0,14,5.0,"(45, 35)",death,6,1,False,False,False
0,15,5.0,"(16, 7)",death,6,1,False,False,False
0,16,5.0,"(20, 49)",death,6,1,False,False,False
0,17,5.0,"(37, 14)",death,6,1,False,False,False
0,18,5.0,"(27, 28)",death,6,1,False,False,False
0,19,5.0,"(0, 46)",death,6,1,False,False,False
0,20,5.0,"(8, 24)",death,6,1,False,False,False
0,21,5.0,"(48, 38)",death,6,1,False,False,False
0,22,5.0,"(5, 11)",death,6,1,False,False,False
0,23,5.0,"(24, 35)",death,6,1,False,False,False
0,24,5.0,"(8, 21)",death,6,1,False,False,False
0,25,5.0,"(7, 7)",death,6,1,False,False,False
0,26,5.0,"(48, 28)",death,6,1,False,False,False
0,27,5.0,"(39, 20)",death,6,1,False,False,False
0,28,5.0,"(42, 28)",death,6,1,False,False,False
0,29,5.0,"(15, 26)",death,6,1,False,False,False
0,30,5.0,"(35, 33)",death,6,1,False,False,False
0,31,5.0,"(41, 32)",death,6,1,False,False,False
0,32,5.0,"(49, 23)",death,6,1,False,False,False
0,33,5.0,"(7, 15)",death,6,1,False,False,False
0,34,5.0,"(27, 5)",death,6,1,False,False,False
0,35,5.0,"(18, 1)",death,6,1,False,False,False
0,36,5.0,"(42, 21)",death,6,1,False,False,False
0,37,5.0,"(25, 26)",death,6,1,False,False,False
0,38,5.0,"(33, 48)",death,6,1,False,False,False
0,39,5.0,"(10, 7)",death,6,1,False,False,False
0,40,5.0,"(24, 24)",death,6,1,False,False,False
