Step,AgentID,Wealth,Position,Vision,N_Agents,Size,inheritance taxbrackets,inheritance tax percentages,Starting Wealth
0,72,5.0,"(16, 0)",5,250,50,[],[],5
0,73,5.0,"(28, 17)",5,250,50,[],[],5
0,74,5.0,"(28, 40)",5,250,50,[],[],5
0,75,5.0,"(37, 11)",5,250,50,[],[],5
0,76,5.0,"(20, 13)",5,250,50,[],[],5
0,77,5.0,"(23, 17)",5,250,50,[],[],5
0,78,5.0,"(21, 3)",5,250,50,[],[],5
0,79,5.0,"(15, 35)",5,250,50,[],[],5
0,80,5.0,"(39, 13)",5,250,50,[],[],5
0,81,5.0,"(37, 3)",5,250,50,[],[],5
0,82,5.0,"(7, 49)",5,250,50,[],[],5
0,83,5.0,"(5, 39)",5,250,50,[],[],5
0,84,5.0,"(19, 28)",5,250,50,[],[],5
0,85,5.0,"(41, 25)",5,250,50,[],[],5
0,86,5.0,"(3, 17)",5,250,50,[],[],5
0,87,5.0,"(4, 26)",5,250,50,[],[],5
0,88,5.0,"(19, 23)",5,250,50,[],[],5
0,89,5.0,"(44, 46)",5,250,50,[],[],5
0,90,5.0,"(41, 40)",5,250,50,[],[],5
0,91,5.0,"(20, 25)",5,250,50,[],[],5
0,92,5.0,"(13, 4)",5,250,50,[],[],5
0,93,5.0,"(26, 41)",5,250,50,[],[],5
0,94,5.0,"(25, 46)",5,250,50,[],[],5
0,95,5.0,"(48, 12)",5,250,50,[],[],5
0,96,5.0,"(26, 9)",5,250,50,[],[],5
0,97,5.0,"(15, 9)",5,250,50,[],[],5
0,98,5.0,"(24, 49)",5,250,50,[],[],5
0,99,5.0,"(27, 38)",5,250,50,[],[],5
0,100,5.0,"(31, 19)",5,250,50,[],[],5
0,101,5.0,"(2, 17)",5,250,50,[],[],5
0,102,5.0,"(31, 39)",5,250,50,[],[],5
0,103,5.0,"(22, 28)",5,250,50,[],[],5
0,104,5.0,"(0, 31)",5,250,50,[],[],5
0,105,5.0,"(39, 15)",5,250,50,[],[],5
0,106,5.0,"(48, 9)",5,250,50,[],[],5
0,107,5.0,"(11, 12)",5,250,50,[],[],5
0,108,5.0,"(37, 23)",5,250,50,[],[],5
0,109,5.0,"(4, 23)",5,250,50,[],[],5
0,110,5.0,"(28, 46)",5,250,50,[],[],5
0,111,5.0,"(47, 34)",5,250,50,[],[],5
0,112,5.0,"(34, 31)",5,250,50,[],[],5
0,113,5.0,"(37, 25)",5,250,50,[],[],5
0,114,5.0,"(10, 5)",5,250,50,[],[],5
0,115,5.0,"(38, 33)",5,250,50,[],[],5
0,116,5.0,"(36, 5)",5,250,50,[],[],5
0,117,5.0,"(43, 3)",5,250,50,[],[],5
0,118,5.0,"(0, 39)",5,250,50,[],[],5
0,119,5.0,"(37, 22)",5,250,50,[],[],5
0,120,5.0,"(1, 27)",5,250,50,[],[],5
0,121,5.0,"(13, 32)",5,250,50,[],[],5
0,122,5.0,"(0, 18)",5,250,50,[],[],5
0,123,5.0,"(23, 22)",5,250,50,[],[],5
0,124,5.0,"(48, 1)",5,250,50,[],[],5
0,125,5.0,"(25, 33)",5,250,50,[],[],5
0,126,5.0,"(35, 36)",5,250,50,[],[],5
0,127,5.0,"(6, 43)",5,250,50,[],[],5
0,128,5.0,"(27, 9)",5,250,50,[],[],5
0,129,5.0,"(26, 20)",5,250,50,[],[],5
0,130,5.0,"(47, 19)",5,250,50,[],[],5
0,131,5.0,"(33, 4)",5,250,50,[],[],5
0,132,5.0,"(40, 3)",5,250,50,[],[],5
0,133,5.0,"(3, 4)",5,250,50,[],[],5
0,134,5.0,"(14, 20)",5,250,50,[],[],5
0,135,5.0,"(42, 42)",5,250,50,[],[],5
0,136,5.0,"(39, 39)",5,250,50,[],[],5
0,137,5.0,"(49, 5)",5,250,50,[],[],5
0,138,5.0,"(1, 39)",5,250,50,[],[],5
0,139,5.0,"(20, 20)",5,250,50,[],[],5
0,140,5.0,"(29, 13)",5,250,50,[],[],5
0,141,5.0,"(0, 8)",5,250,50,[],[],5
0,142,5.0,"(45, 28)",5,250,50,[],[],5
0,143,5.0,"(19, 1)",5,250,50,[],[],5
0,144,5.0,"(11, 34)",5,250,50,[],[],5
0,145,5.0,"(15, 10)",5,250,50,[],[],5
0,146,5.0,"(27, 11)",5,250,50,[],[],5
0,147,5.0,"(23, 15)",5,250,50,[],[],5
0,148,5.0,"(19, 33)",5,250,50,[],[],5
0,149,5.0,"(14, 23)",5,250,50,[],[],5
0,150,5.0,"(16, 29)",5,250,50,[],[],5
0,151,5.0,"(39, 8)",5,250,50,[],[],5
0,152,5.0,"(2, 23)",5,250,50,[],[],5
0,153,5.0,"(14, 45)",5,250,50,[],[],5
0,154,5.0,"(30, 17)",5,250,50,[],[],5
0,155,5.0,"(35, 9)",5,250,50,[],[],5
0,156,5.0,"(25, 39)",5,250,50,[],[],5
0,157,5.0,"(34, 16)",5,250,50,[],[],5
0,158,5.0,"(31, 40)",5,250,50,[],[],5
0,159,5.0,"(25, 20)",5,250,50,[],[],5
0,160,5.0,"(18, 12)",5,250,50,[],[],5
0,161,5.0,"(22, 31)",5,250,50,[],[],5
0,162,5.0,"(23, 2)",5,250,50,[],[],5
0,163,5.0,"(17, 47)",5,250,50,[],[],5
0,164,5.0,"(5, 2)",5,250,50,[],[],5
0,165,5.0,"(49, 48)",5,250,50,[],[],5
0,166,5.0,"(15, 19)",5,250,50,[],[],5
0,167,5.0,"(48, 45)",5,250,50,[],[],5
0,168,5.0,"(9, 0)",5,250,50,[],[],5
0,169,5.0,"(13, 18)",5,250,50,[],[],5
0,170,5.0,"(24, 9)",5,250,50,[],[],5
0,171,5.0,"(18, 4)",5,250,50,[],[],5
0,172,5.0,"(40, 20)",5,250,50,[],[],5
0,173,5.0,"(14, 7)",5,250,50,[],[],5
0,174,5.0,"(42, 39)",5,250,50,[],[],5
0,175,5.0,"(42, 35)",5,250,50,[],[],5
0,176,5.0,"(3, 16)",5,250,50,[],[],5
0,177,5.0,"(45, 36)",5,250,50,[],[],5
0,178,5.0,"(40, 30)",5,250,50,[],[],5
0,179,5.0,"(9, 20)",5,250,50,[],[],5
0,180,5.0,"(35, 12)",5,250,50,[],[],5
0,181,5.0,"(15, 43)",5,250,50,[],[],5
0,182,5.0,"(11, 18)",5,250,50,[],[],5
0,183,5.0,"(27, 49)",5,250,50,[],[],5
0,184,5.0,"(24, 30)",5,250,50,[],[],5
0,185,5.0,"(34, 47)",5,250,50,[],[],5
0,186,5.0,"(47, 45)",5,250,50,[],[],5
0,187,5.0,"(42, 6)",5,250,50,[],[],5
0,188,5.0,"(30, 41)",5,250,50,[],[],5
0,189,5.0,"(29, 10)",5,250,50,[],[],5
0,190,5.0,"(26, 43)",5,250,50,[],[],5
0,191,5.0,"(24, 0)",5,250,50,[],[],5
0,192,5.0,"(49, 27)",5,250,50,[],[],5
0,193,5.0,"(35, 39)",5,250,50,[],[],5
0,194,5.0,"(4, 46)",5,250,50,[],[],5
0,195,5.0,"(7, 16)",5,250,50,[],[],5
0,196,5.0,"(28, 28)",5,250,50,[],[],5
0,197,5.0,"(40, 8)",5,250,50,[],[],5
0,198,5.0,"(21, 43)",5,250,50,[],[],5
0,199,5.0,"(31, 46)",5,250,50,[],[],5
0,200,5.0,"(45, 46)",5,250,50,[],[],5
0,201,5.0,"(22, 18)",5,250,50,[],[],5
0,202,5.0,"(21, 16)",5,250,50,[],[],5
0,203,5.0,"(20, 30)",5,250,50,[],[],5
0,204,5.0,"(36, 38)",5,250,50,[],[],5
0,205,5.0,"(44, 26)",5,250,50,[],[],5
0,206,5.0,"(17, 49)",5,250,50,[],[],5
0,207,5.0,"(41, 5)",5,250,50,[],[],5
0,208,5.0,"(30, 45)",5,250,50,[],[],5
0,209,5.0,"(32, 45)",5,250,50,[],[],5
0,210,5.0,"(6, 6)",5,250,50,[],[],5
0,211,5.0,"(28, 29)",5,250,50,[],[],5
0,212,5.0,"(31, 7)",5,250,50,[],[],5
0,213,5.0,"(37, 33)",5,250,50,[],[],5
0,214,5.0,"(32, 3)",5,250,50,[],[],5
0,215,5.0,"(24, 28)",5,250,50,[],[],5
0,216,5.0,"(6, 33)",5,250,50,[],[],5
0,217,5.0,"(47, 38)",5,250,50,[],[],5
0,218,5.0,"(3, 33)",5,250,50,[],[],5
0,219,5.0,"(49, 16)",5,250,50,[],[],5
0,220,5.0,"(25, 23)",5,250,50,[],[],5
0,221,5.0,"(42, 7)",5,250,50,[],[],5
0,222,5.0,"(46, 35)",5,250,50,[],[],5
0,223,5.0,"(40, 12)",5,250,50,[],[],5
0,224,5.0,"(6, 47)",5,250,50,[],[],5
0,225,5.0,"(8, 49)",5,250,50,[],[],5
0,226,5.0,"(18, 10)",5,250,50,[],[],5
0,227,5.0,"(44, 12)",5,250,50,[],[],5
0,228,5.0,"(47, 44)",5,250,50,[],[],5
0,229,5.0,"(16, 37)",5,250,50,[],[],5
0,230,5.0,"(5, 7)",5,250,50,[],[],5
0,231,5.0,"(40, 45)",5,250,50,[],[],5
0,232,5.0,"(35, 30)",5,250,50,[],[],5
0,233,5.0,"(12, 40)",5,250,50,[],[],5
0,234,5.0,"(34, 42)",5,250,50,[],[],5
0,235,5.0,"(39, 23)",5,250,50,[],[],5
0,236,5.0,"(40, 6)",5,250,50,[],[],5
0,237,5.0,"(48, 34)",5,250,50,[],[],5
0,238,5.0,"(2, 10)",5,250,50,[],[],5
0,239,5.0,"(43, 4)",5,250,50,[],[],5
0,240,5.0,"(14, 15)",5,250,50,[],[],5
0,241,5.0,"(21, 27)",5,250,50,[],[],5
0,242,5.0,"(0, 17)",5,250,50,[],[],5
0,243,5.0,"(42, 30)",5,250,50,[],[],5
0,244,5.0,"(21, 32)",5,250,50,[],[],5
0,245,5.0,"(16, 34)",5,250,50,[],[],5
0,246,5.0,"(31, 12)",5,250,50,[],[],5
0,247,5.0,"(15, 22)",5,250,50,[],[],5
0,248,5.0,"(14, 6)",5,250,50,[],[],5
0,249,5.0,"(16, 12)",5,250,50,[],[],5
1,0,23125.0976,"(31, 34)",5,250,50,[],[],5
1,1,9259.0976,"(4, 19)",5,250,50,[],[],5
1,2,13881.097599999997,"(1, 17)",5,250,50,[],[],5
1,3,13881.097599999997,"(44, 2)",5,250,50,[],[],5
1,4,36991.0976,"(20, 45)",5,250,50,[],[],5
1,5,60101.0976,"(41, 41)",5,250,50,[],[],5
1,6,18503.0976,"(1, 35)",5,250,50,[],[],5
1,7,15.0976,"(24, 20)",5,250,50,[],[],5
1,8,60101.0976,"(44, 42)",5,250,50,[],[],5
1,9,13881.097599999997,"(3, 20)",5,250,50,[],[],5
1,10,18503.0976,"(2, 16)",5,250,50,[],[],5
1,11,23125.0976,"(42, 23)",5,250,50,[],[],5
1,12,15.0976,"(24, 31)",5,250,50,[],[],5
1,13,18503.0976,"(45, 11)",5,250,50,[],[],5
1,14,15.0976,"(23, 29)",5,250,50,[],[],5
1,15,15.0976,"(23, 15)",5,250,50,[],[],5
1,16,18503.0976,"(45, 5)",5,250,50,[],[],5
1,18,23125.0976,"(0, 46)",5,250,50,[],[],5
1,19,36991.0976,"(9, 43)",5,250,50,[],[],5
1,20,15.0976,"(15, 7)",5,250,50,[],[],5
1,21,18503.0976,"(38, 25)",5,250,50,[],[],5
1,22,18503.0976,"(39, 20)",5,250,50,[],[],5
1,23,50857.097599999994,"(37, 44)",5,250,50,[],[],5
1,24,27747.097599999997,"(34, 39)",5,250,50,[],[],5
1,25,9259.0976,"(0, 6)",5,250,50,[],[],5
1,26,15.0976,"(22, 13)",5,250,50,[],[],5
1,27,15.0976,"(22, 17)",5,250,50,[],[],5
1,28,15.0976,"(26, 10)",5,250,50,[],[],5
1,29,15.0976,"(24, 25)",5,250,50,[],[],5
1,30,9259.0976,"(6, 17)",5,250,50,[],[],5
1,31,23125.0976,"(24, 49)",5,250,50,[],[],5
1,32,13881.097599999997,"(19, 43)",5,250,50,[],[],5
1,33,15.0976,"(12, 26)",5,250,50,[],[],5
1,34,13881.097599999997,"(16, 39)",5,250,50,[],[],5
1,35,55479.097599999994,"(36, 47)",5,250,50,[],[],5
1,36,36991.0976,"(33, 42)",5,250,50,[],[],5
1,37,23125.0976,"(20, 48)",5,250,50,[],[],5
1,38,15.0976,"(21, 16)",5,250,50,[],[],5
1,39,15.0976,"(28, 4)",5,250,50,[],[],5
1,40,60101.0976,"(46, 41)",5,250,50,[],[],5
1,41,18503.0976,"(0, 36)",5,250,50,[],[],5
1,42,36991.0976,"(44, 38)",5,250,50,[],[],5
1,43,32369.0976,"(21, 49)",5,250,50,[],[],5
1,44,27747.097599999997,"(43, 33)",5,250,50,[],[],5
1,45,9259.0976,"(36, 24)",5,250,50,[],[],5
1,46,15.0976,"(7, 30)",5,250,50,[],[],5
1,47,15.0976,"(10, 6)",5,250,50,[],[],5
1,48,13881.097599999997,"(15, 38)",5,250,50,[],[],5
1,49,23125.0976,"(8, 42)",5,250,50,[],[],5
1,50,27747.097599999997,"(22, 47)",5,250,50,[],[],5
1,51,41613.0976,"(47, 38)",5,250,50,[],[],5
1,52,23125.0976,"(0, 15)",5,250,50,[],[],5
1,53,15.0976,"(19, 27)",5,250,50,[],[],5
1,54,15.0976,"(19, 24)",5,250,50,[],[],5
1,55,23125.0976,"(10, 41)",5,250,50,[],[],5
1,56,15.0976,"(10, 4)",5,250,50,[],[],5
1,57,15.0976,"(18, 26)",5,250,50,[],[],5
1,59,9259.0976,"(1, 5)",5,250,50,[],[],5
1,60,15.0976,"(25, 26)",5,250,50,[],[],5
1,61,15.0976,"(23, 2)",5,250,50,[],[],5
1,62,23125.0976,"(10, 45)",5,250,50,[],[],5
1,63,13881.097599999997,"(44, 6)",5,250,50,[],[],5
1,64,23125.0976,"(31, 35)",5,250,50,[],[],5
1,65,15.0976,"(15, 21)",5,250,50,[],[],5
1,66,15.0976,"(17, 30)",5,250,50,[],[],5
1,67,15.0976,"(28, 22)",5,250,50,[],[],5
1,68,18503.0976,"(4, 47)",5,250,50,[],[],5
1,69,60101.0976,"(48, 40)",5,250,50,[],[],5
1,70,18503.0976,"(37, 24)",5,250,50,[],[],5
1,71,27747.097599999997,"(18, 48)",5,250,50,[],[],5
1,72,15.0976,"(16, 1)",5,250,50,[],[],5
1,73,15.0976,"(27, 17)",5,250,50,[],[],5
1,74,23125.0976,"(33, 40)",5,250,50,[],[],5
1,75,13881.097599999997,"(39, 9)",5,250,50,[],[],5
1,76,15.0976,"(21, 13)",5,250,50,[],[],5
1,77,15.0976,"(24, 17)",5,250,50,[],[],5
1,78,15.0976,"(20, 3)",5,250,50,[],[],5
1,79,18503.0976,"(12, 39)",5,250,50,[],[],5
1,80,18503.0976,"(38, 13)",5,250,50,[],[],5
1,81,18503.0976,"(38, 3)",5,250,50,[],[],5
1,82,18503.0976,"(9, 47)",5,250,50,[],[],5
1,83,23125.0976,"(10, 44)",5,250,50,[],[],5
1,84,15.0976,"(18, 28)",5,250,50,[],[],5
1,85,27747.097599999997,"(43, 27)",5,250,50,[],[],5
1,86,13881.097599999997,"(3, 18)",5,250,50,[],[],5
1,87,18503.0976,"(0, 24)",5,250,50,[],[],5
1,88,15.0976,"(20, 23)",5,250,50,[],[],5
1,89,46235.0976,"(45, 42)",5,250,50,[],[],5
1,90,50857.097599999994,"(42, 43)",5,250,50,[],[],5
1,91,15.0976,"(20, 26)",5,250,50,[],[],5
1,92,15.0976,"(13, 5)",5,250,50,[],[],5
1,93,13881.097599999997,"(31, 42)",5,250,50,[],[],5
1,94,18503.0976,"(20, 47)",5,250,50,[],[],5
1,95,13881.097599999997,"(49, 15)",5,250,50,[],[],5
1,96,15.0976,"(27, 9)",5,250,50,[],[],5
1,97,15.0976,"(16, 9)",5,250,50,[],[],5
1,98,23125.0976,"(19, 49)",5,250,50,[],[],5
1,99,23125.0976,"(32, 37)",5,250,50,[],[],5
1,100,4637.0976,"(36, 22)",5,250,50,[],[],5
1,101,27747.097599999997,"(2, 15)",5,250,50,[],[],5
1,102,41613.0976,"(36, 43)",5,250,50,[],[],5
1,103,15.0976,"(23, 28)",5,250,50,[],[],5
1,104,18503.0976,"(0, 34)",5,250,50,[],[],5
1,105,32369.0976,"(44, 19)",5,250,50,[],[],5
1,106,18503.0976,"(44, 11)",5,250,50,[],[],5
1,107,15.0976,"(11, 11)",5,250,50,[],[],5
1,108,23125.0976,"(40, 20)",5,250,50,[],[],5
1,109,13881.097599999997,"(1, 23)",5,250,50,[],[],5
1,110,23125.0976,"(33, 43)",5,250,50,[],[],5
1,111,46235.0976,"(47, 39)",5,250,50,[],[],5
1,112,23125.0976,"(37, 33)",5,250,50,[],[],5
1,113,23125.0976,"(41, 27)",5,250,50,[],[],5
1,114,15.0976,"(11, 5)",5,250,50,[],[],5
1,115,32369.0976,"(41, 38)",5,250,50,[],[],5
1,116,13881.097599999997,"(38, 4)",5,250,50,[],[],5
1,117,18503.0976,"(44, 1)",5,250,50,[],[],5
1,118,18503.0976,"(0, 38)",5,250,50,[],[],5
1,119,23125.0976,"(40, 19)",5,250,50,[],[],5
1,120,23125.0976,"(0, 22)",5,250,50,[],[],5
1,121,13881.097599999997,"(13, 37)",5,250,50,[],[],5
1,122,27747.097599999997,"(1, 14)",5,250,50,[],[],5
1,123,15.0976,"(24, 22)",5,250,50,[],[],5
1,124,18503.0976,"(45, 2)",5,250,50,[],[],5
1,125,32369.0976,"(29, 37)",5,250,50,[],[],5
1,126,41613.0976,"(37, 41)",5,250,50,[],[],5
1,127,23125.0976,"(8, 43)",5,250,50,[],[],5
1,128,15.0976,"(27, 8)",5,250,50,[],[],5
1,129,15.0976,"(26, 19)",5,250,50,[],[],5
1,130,27747.097599999997,"(48, 16)",5,250,50,[],[],5
1,131,13881.097599999997,"(38, 2)",5,250,50,[],[],5
1,132,13881.097599999997,"(40, 2)",5,250,50,[],[],5
1,133,9259.0976,"(1, 4)",5,250,50,[],[],5
1,134,15.0976,"(14, 19)",5,250,50,[],[],5
1,135,73967.0976,"(43, 41)",5,250,50,[],[],5
1,136,69345.0976,"(41, 42)",5,250,50,[],[],5
1,137,13881.097599999997,"(45, 4)",5,250,50,[],[],5
1,138,18503.0976,"(0, 37)",5,250,50,[],[],5
1,139,15.0976,"(20, 21)",5,250,50,[],[],5
1,140,15.0976,"(28, 13)",5,250,50,[],[],5
1,141,13881.097599999997,"(0, 5)",5,250,50,[],[],5
1,142,27747.097599999997,"(46, 29)",5,250,50,[],[],5
1,143,15.0976,"(19, 2)",5,250,50,[],[],5
1,144,18503.0976,"(12, 37)",5,250,50,[],[],5
1,145,15.0976,"(15, 11)",5,250,50,[],[],5
1,146,15.0976,"(28, 11)",5,250,50,[],[],5
1,147,15.0976,"(22, 15)",5,250,50,[],[],5
1,148,13881.097599999997,"(14, 37)",5,250,50,[],[],5
1,149,15.0976,"(13, 23)",5,250,50,[],[],5
1,150,15.0976,"(15, 29)",5,250,50,[],[],5
1,151,18503.0976,"(39, 4)",5,250,50,[],[],5
1,152,13881.097599999997,"(1, 22)",5,250,50,[],[],5
1,153,27747.097599999997,"(13, 45)",5,250,50,[],[],5
1,154,15.0976,"(31, 17)",5,250,50,[],[],5
1,155,13881.097599999997,"(38, 9)",5,250,50,[],[],5
1,156,13881.097599999997,"(30, 37)",5,250,50,[],[],5
1,157,18503.0976,"(38, 18)",5,250,50,[],[],5
1,158,36991.0976,"(36, 41)",5,250,50,[],[],5
1,159,15.0976,"(25, 19)",5,250,50,[],[],5
1,160,15.0976,"(18, 11)",5,250,50,[],[],5
1,161,15.0976,"(22, 30)",5,250,50,[],[],5
1,162,15.0976,"(23, 1)",5,250,50,[],[],5
1,163,27747.097599999997,"(19, 48)",5,250,50,[],[],5
1,164,13881.097599999997,"(2, 0)",5,250,50,[],[],5
1,165,46235.0976,"(45, 49)",5,250,50,[],[],5
1,166,15.0976,"(16, 19)",5,250,50,[],[],5
1,167,46235.0976,"(47, 41)",5,250,50,[],[],5
1,169,4637.0976,"(8, 18)",5,250,50,[],[],5
1,170,15.0976,"(24, 8)",5,250,50,[],[],5
1,171,15.0976,"(18, 3)",5,250,50,[],[],5
1,172,23125.0976,"(42, 19)",5,250,50,[],[],5
1,173,15.0976,"(13, 7)",5,250,50,[],[],5
1,174,46235.0976,"(42, 41)",5,250,50,[],[],5
1,175,78589.0976,"(46, 40)",5,250,50,[],[],5
1,176,18503.0976,"(1, 16)",5,250,50,[],[],5
1,177,64723.0976,"(45, 41)",5,250,50,[],[],5
1,178,27747.097599999997,"(38, 33)",5,250,50,[],[],5
1,179,9259.0976,"(4, 17)",5,250,50,[],[],5
1,180,13881.097599999997,"(37, 15)",5,250,50,[],[],5
1,181,18503.0976,"(12, 44)",5,250,50,[],[],5
1,182,4637.0976,"(6, 20)",5,250,50,[],[],5
1,183,13881.097599999997,"(26, 49)",5,250,50,[],[],5
1,184,15.0976,"(24, 29)",5,250,50,[],[],5
1,185,50857.097599999994,"(35, 43)",5,250,50,[],[],5
1,186,73967.0976,"(47, 40)",5,250,50,[],[],5
1,187,13881.097599999997,"(41, 4)",5,250,50,[],[],5
1,188,32369.0976,"(35, 41)",5,250,50,[],[],5
1,189,15.0976,"(29, 9)",5,250,50,[],[],5
1,190,13881.097599999997,"(23, 47)",5,250,50,[],[],5
1,191,15.0976,"(25, 0)",5,250,50,[],[],5
1,192,27747.097599999997,"(48, 31)",5,250,50,[],[],5
1,193,36991.0976,"(40, 42)",5,250,50,[],[],5
1,194,18503.0976,"(4, 48)",5,250,50,[],[],5
1,195,13881.097599999997,"(4, 18)",5,250,50,[],[],5
1,196,15.0976,"(29, 28)",5,250,50,[],[],5
1,197,18503.0976,"(44, 8)",5,250,50,[],[],5
1,198,23125.0976,"(22, 45)",5,250,50,[],[],5
1,199,32369.0976,"(35, 42)",5,250,50,[],[],5
1,200,55479.097599999994,"(43, 42)",5,250,50,[],[],5
1,201,15.0976,"(21, 18)",5,250,50,[],[],5
1,202,15.0976,"(20, 16)",5,250,50,[],[],5
1,203,15.0976,"(20, 29)",5,250,50,[],[],5
1,204,55479.097599999994,"(41, 43)",5,250,50,[],[],5
1,205,27747.097599999997,"(48, 30)",5,250,50,[],[],5
1,206,18503.0976,"(13, 46)",5,250,50,[],[],5
1,207,18503.0976,"(39, 5)",5,250,50,[],[],5
1,208,46235.0976,"(35, 47)",5,250,50,[],[],5
1,209,36991.0976,"(36, 42)",5,250,50,[],[],5
1,210,13881.097599999997,"(1, 6)",5,250,50,[],[],5
1,211,18503.0976,"(32, 34)",5,250,50,[],[],5
1,212,15.0976,"(31, 6)",5,250,50,[],[],5
1,213,27747.097599999997,"(41, 34)",5,250,50,[],[],5
1,214,18503.0976,"(37, 2)",5,250,50,[],[],5
1,215,15.0976,"(24, 27)",5,250,50,[],[],5
1,216,13881.097599999997,"(1, 38)",5,250,50,[],[],5
1,217,55479.097599999994,"(44, 41)",5,250,50,[],[],5
1,218,18503.0976,"(0, 35)",5,250,50,[],[],5
1,219,23125.0976,"(45, 19)",5,250,50,[],[],5
1,220,15.0976,"(25, 24)",5,250,50,[],[],5
1,221,13881.097599999997,"(40, 9)",5,250,50,[],[],5
1,222,69345.0976,"(49, 40)",5,250,50,[],[],5
1,223,13881.097599999997,"(41, 13)",5,250,50,[],[],5
1,224,23125.0976,"(10, 46)",5,250,50,[],[],5
1,225,23125.0976,"(5, 49)",5,250,50,[],[],5
1,226,15.0976,"(19, 10)",5,250,50,[],[],5
1,227,13881.097599999997,"(45, 9)",5,250,50,[],[],5
1,228,60101.0976,"(48, 41)",5,250,50,[],[],5
1,229,13881.097599999997,"(15, 39)",5,250,50,[],[],5
