Step,AgentID,Wealth,Position
22,6,65.0,"(12, 44)"
22,7,64.0,"(8, 36)"
22,8,66.0,"(29, 15)"
22,9,60.0,"(35, 17)"
23,0,65.0,"(36, 17)"
23,1,67.0,"(5, 37)"
23,2,69.0,"(14, 41)"
23,3,65.0,"(39, 16)"
23,4,56.0,"(38, 12)"
23,5,71.0,"(15, 38)"
23,6,68.0,"(14, 42)"
23,7,67.0,"(7, 35)"
23,8,69.0,"(31, 14)"
23,9,63.0,"(33, 17)"
24,0,68.0,"(38, 15)"
24,1,70.0,"(7, 34)"
24,2,72.0,"(11, 42)"
24,3,68.0,"(38, 14)"
24,4,59.0,"(39, 14)"
24,5,74.0,"(14, 36)"
24,6,71.0,"(13, 39)"
24,7,70.0,"(9, 33)"
24,8,72.0,"(33, 12)"
24,9,66.0,"(33, 15)"
25,0,71.0,"(40, 16)"
25,1,73.0,"(7, 37)"
25,2,75.0,"(12, 43)"
25,3,71.0,"(37, 12)"
25,4,62.0,"(36, 16)"
25,5,77.0,"(11, 37)"
25,6,74.0,"(14, 40)"
25,7,73.0,"(12, 33)"
25,8,75.0,"(30, 15)"
25,9,69.0,"(31, 13)"
26,0,74.0,"(38, 16)"
26,1,76.0,"(10, 37)"
26,2,78.0,"(10, 44)"
26,3,74.0,"(40, 15)"
26,4,65.0,"(33, 18)"
26,5,80.0,"(11, 39)"
26,6,77.0,"(15, 40)"
26,7,76.0,"(11, 34)"
26,8,78.0,"(29, 13)"
26,9,72.0,"(29, 15)"
27,0,77.0,"(37, 16)"
27,1,79.0,"(7, 36)"
27,2,81.0,"(13, 43)"
27,3,77.0,"(37, 14)"
27,4,68.0,"(35, 15)"
27,5,83.0,"(11, 41)"
27,6,80.0,"(15, 37)"
27,7,79.0,"(12, 34)"
27,8,81.0,"(31, 11)"
27,9,75.0,"(32, 16)"
28,0,80.0,"(34, 19)"
28,1,82.0,"(10, 33)"
28,2,84.0,"(12, 41)"
28,3,80.0,"(36, 17)"
28,4,71.0,"(33, 17)"
28,5,86.0,"(12, 44)"
28,6,83.0,"(12, 38)"
28,7,82.0,"(12, 36)"
28,8,84.0,"(30, 14)"
28,9,78.0,"(30, 17)"
29,0,83.0,"(36, 16)"
29,1,85.0,"(13, 35)"
29,2,87.0,"(14, 38)"
29,3,83.0,"(39, 15)"
29,4,74.0,"(32, 15)"
29,5,89.0,"(9, 41)"
29,6,86.0,"(10, 40)"
29,7,85.0,"(10, 35)"
29,8,87.0,"(30, 13)"
29,9,81.0,"(33, 16)"
30,0,86.0,"(36, 14)"
30,1,88.0,"(16, 37)"
30,2,90.0,"(16, 39)"
30,3,86.0,"(38, 14)"
30,4,77.0,"(30, 16)"
30,5,92.0,"(11, 39)"
30,6,89.0,"(10, 43)"
30,7,88.0,"(7, 35)"
30,8,90.0,"(29, 15)"
30,9,84.0,"(33, 14)"
31,0,89.0,"(34, 15)"
31,1,91.0,"(14, 39)"
31,2,93.0,"(13, 39)"
31,3,89.0,"(38, 17)"
31,4,80.0,"(32, 13)"
31,5,95.0,"(8, 42)"
31,6,92.0,"(10, 41)"
31,7,91.0,"(10, 38)"
31,8,93.0,"(30, 18)"
31,9,87.0,"(34, 14)"
32,0,92.0,"(31, 17)"
32,1,94.0,"(11, 40)"
32,2,96.0,"(11, 42)"
32,3,92.0,"(35, 16)"
32,4,83.0,"(35, 14)"
32,5,98.0,"(9, 44)"
32,6,95.0,"(9, 43)"
32,7,94.0,"(13, 38)"
32,8,96.0,"(33, 17)"
32,9,90.0,"(35, 13)"
33,0,95.0,"(34, 16)"
33,1,97.0,"(14, 43)"
33,2,99.0,"(12, 39)"
33,3,95.0,"(33, 18)"
33,4,86.0,"(36, 11)"
33,5,101.0,"(8, 43)"
33,6,98.0,"(6, 41)"
33,7,97.0,"(16, 38)"
33,8,99.0,"(36, 19)"
33,9,93.0,"(33, 11)"
34,0,98.0,"(32, 19)"
34,1,100.0,"(12, 44)"
34,2,102.0,"(15, 42)"
34,3,98.0,"(34, 19)"
34,4,89.0,"(38, 11)"
34,5,104.0,"(6, 40)"
34,6,101.0,"(7, 39)"
34,7,100.0,"(13, 36)"
34,8,102.0,"(36, 16)"
34,9,96.0,"(31, 14)"
35,0,101.0,"(32, 17)"
35,1,103.0,"(10, 44)"
35,2,105.0,"(12, 42)"
35,3,101.0,"(33, 19)"
35,4,92.0,"(35, 10)"
35,5,107.0,"(7, 41)"
35,6,104.0,"(8, 40)"
35,7,103.0,"(13, 37)"
35,8,105.0,"(33, 16)"
35,9,99.0,"(31, 13)"
36,0,104.0,"(31, 16)"
36,1,106.0,"(11, 42)"
36,2,108.0,"(11, 39)"
36,3,104.0,"(30, 16)"
36,4,95.0,"(32, 11)"
36,5,110.0,"(9, 41)"
36,6,107.0,"(10, 43)"
36,7,106.0,"(13, 40)"
36,8,108.0,"(34, 13)"
36,9,102.0,"(29, 13)"
37,0,107.0,"(33, 14)"
37,1,109.0,"(14, 41)"
37,2,111.0,"(9, 39)"
37,3,107.0,"(30, 18)"
37,4,98.0,"(32, 13)"
37,5,113.0,"(8, 38)"
37,6,110.0,"(12, 43)"
37,7,109.0,"(16, 38)"
37,8,111.0,"(33, 15)"
37,9,105.0,"(32, 16)"
38,0,110.0,"(35, 14)"
38,1,112.0,"(12, 40)"
38,2,114.0,"(9, 37)"
38,3,110.0,"(30, 15)"
38,4,101.0,"(35, 15)"
38,5,116.0,"(8, 35)"
38,6,113.0,"(13, 43)"
38,7,112.0,"(14, 35)"
38,8,114.0,"(36, 18)"
38,9,108.0,"(35, 17)"
39,0,113.0,"(32, 15)"
39,1,115.0,"(10, 38)"
39,2,117.0,"(7, 40)"
39,3,113.0,"(32, 17)"
39,4,104.0,"(35, 16)"
39,5,119.0,"(7, 34)"
39,6,116.0,"(13, 41)"
39,7,115.0,"(15, 36)"
39,8,117.0,"(38, 18)"
39,9,111.0,"(32, 18)"
40,0,116.0,"(29, 14)"
40,1,118.0,"(11, 40)"
40,2,120.0,"(6, 42)"
40,3,116.0,"(30, 16)"
40,4,107.0,"(37, 16)"
40,5,122.0,"(10, 35)"
40,6,119.0,"(10, 43)"
40,7,118.0,"(14, 36)"
40,8,120.0,"(37, 19)"
40,9,114.0,"(34, 16)"
41,0,119.0,"(30, 12)"
41,1,121.0,"(8, 39)"
41,2,123.0,"(7, 39)"
41,3,119.0,"(32, 19)"
41,4,110.0,"(40, 14)"
41,5,125.0,"(11, 38)"
41,6,122.0,"(11, 44)"
41,7,121.0,"(12, 39)"
41,8,123.0,"(34, 17)"
41,9,117.0,"(36, 15)"
42,0,122.0,"(33, 9)"
42,1,124.0,"(7, 38)"
42,2,126.0,"(10, 37)"
42,3,122.0,"(32, 16)"
42,4,113.0,"(38, 15)"
42,5,128.0,"(11, 36)"
42,6,125.0,"(8, 41)"
42,7,124.0,"(14, 41)"
42,8,126.0,"(36, 14)"
42,9,120.0,"(36, 16)"
43,0,125.0,"(35, 12)"
43,1,127.0,"(10, 39)"
43,2,129.0,"(12, 40)"
43,3,125.0,"(30, 17)"
43,4,116.0,"(39, 17)"
43,5,131.0,"(12, 35)"
43,6,128.0,"(8, 40)"
43,7,127.0,"(15, 42)"
43,8,129.0,"(39, 16)"
43,9,123.0,"(38, 14)"
44,0,128.0,"(32, 10)"
44,1,130.0,"(9, 40)"
44,2,132.0,"(11, 39)"
44,3,128.0,"(33, 18)"
44,4,119.0,"(38, 19)"
44,5,134.0,"(9, 33)"
44,6,131.0,"(9, 38)"
44,7,130.0,"(14, 39)"
44,8,132.0,"(39, 14)"
44,9,126.0,"(36, 12)"
45,0,131.0,"(29, 13)"
45,1,133.0,"(7, 40)"
45,2,135.0,"(13, 39)"
45,3,131.0,"(33, 15)"
45,4,122.0,"(35, 19)"
45,5,137.0,"(11, 35)"
45,6,134.0,"(6, 40)"
45,7,133.0,"(14, 42)"
45,8,135.0,"(39, 11)"
45,9,129.0,"(39, 13)"
46,0,134.0,"(31, 15)"
46,1,136.0,"(10, 40)"
46,2,138.0,"(14, 36)"
46,3,134.0,"(31, 13)"
46,4,125.0,"(37, 17)"
46,5,140.0,"(13, 38)"
46,6,137.0,"(8, 43)"
46,7,136.0,"(11, 41)"
46,8,138.0,"(36, 13)"
46,9,132.0,"(38, 10)"
47,0,137.0,"(30, 14)"
47,1,139.0,"(11, 43)"
47,2,141.0,"(11, 36)"
47,3,137.0,"(34, 12)"
47,4,128.0,"(35, 20)"
47,5,143.0,"(13, 36)"
47,6,140.0,"(9, 42)"
47,7,139.0,"(12, 39)"
47,8,141.0,"(38, 12)"
47,9,135.0,"(35, 10)"
48,0,140.0,"(33, 17)"
48,1,142.0,"(11, 40)"
48,2,144.0,"(10, 35)"
48,3,140.0,"(35, 12)"
48,4,131.0,"(36, 20)"
48,5,146.0,"(13, 34)"
48,6,143.0,"(11, 42)"
48,7,142.0,"(12, 42)"
48,8,144.0,"(36, 9)"
48,9,138.0,"(37, 13)"
49,0,143.0,"(34, 16)"
49,1,145.0,"(9, 39)"
49,2,147.0,"(9, 37)"
49,3,143.0,"(37, 14)"
49,4,134.0,"(36, 18)"
49,5,149.0,"(15, 36)"
49,6,146.0,"(11, 44)"
49,7,145.0,"(15, 42)"
49,8,147.0,"(33, 12)"
49,9,141.0,"(37, 11)"
50,0,146.0,"(36, 13)"
50,1,148.0,"(11, 39)"
50,2,150.0,"(8, 39)"
50,3,146.0,"(34, 13)"
50,4,137.0,"(33, 18)"
50,5,152.0,"(14, 35)"
50,6,149.0,"(10, 41)"
50,7,148.0,"(13, 43)"
50,8,150.0,"(35, 9)"
50,9,144.0,"(39, 13)"
51,0,149.0,"(37, 10)"
51,1,151.0,"(8, 36)"
51,2,153.0,"(5, 38)"
51,3,149.0,"(34, 15)"
51,4,140.0,"(35, 18)"
51,5,155.0,"(11, 35)"
51,6,152.0,"(7, 41)"
51,7,151.0,"(13, 40)"
51,8,153.0,"(36, 10)"
51,9,147.0,"(37, 16)"
52,0,152.0,"(38, 13)"
52,1,154.0,"(10, 34)"
52,2,156.0,"(7, 38)"
52,3,152.0,"(31, 13)"
52,4,143.0,"(38, 16)"
52,5,158.0,"(12, 34)"
52,6,155.0,"(6, 39)"
52,7,154.0,"(10, 42)"
52,8,156.0,"(33, 13)"
52,9,150.0,"(34, 19)"
53,0,155.0,"(39, 16)"
53,1,157.0,"(7, 37)"
53,2,159.0,"(7, 39)"
53,3,155.0,"(32, 14)"
53,4,146.0,"(39, 17)"
53,5,161.0,"(11, 34)"
53,6,158.0,"(6, 37)"
53,7,157.0,"(8, 41)"
53,8,159.0,"(32, 15)"
53,9,153.0,"(33, 16)"
54,0,158.0,"(36, 19)"
54,1,160.0,"(5, 37)"
54,2,162.0,"(10, 39)"
54,3,158.0,"(34, 17)"
54,4,149.0,"(40, 16)"
54,5,164.0,"(14, 34)"
54,6,161.0,"(9, 39)"
54,7,160.0,"(8, 39)"
54,8,162.0,"(33, 12)"
54,9,156.0,"(34, 14)"
55,0,161.0,"(34, 20)"
55,1,163.0,"(7, 36)"
55,2,165.0,"(8, 42)"
55,3,161.0,"(32, 17)"
55,4,152.0,"(37, 19)"
55,5,167.0,"(11, 36)"
55,6,164.0,"(11, 40)"
55,7,163.0,"(7, 41)"
55,8,165.0,"(36, 11)"
55,9,159.0,"(34, 13)"
56,0,164.0,"(32, 19)"
56,1,166.0,"(8, 35)"
56,2,168.0,"(10, 41)"
56,3,164.0,"(34, 16)"
56,4,155.0,"(34, 18)"
56,5,170.0,"(12, 37)"
56,6,167.0,"(11, 38)"
56,7,166.0,"(9, 43)"
56,8,168.0,"(36, 14)"
56,9,162.0,"(37, 16)"
57,0,167.0,"(35, 16)"
57,1,169.0,"(8, 37)"
57,2,171.0,"(13, 38)"
57,3,167.0,"(33, 18)"
57,4,158.0,"(33, 16)"
57,5,173.0,"(12, 38)"
57,6,170.0,"(9, 40)"
57,7,169.0,"(11, 44)"
57,8,171.0,"(35, 17)"
57,9,165.0,"(35, 14)"
58,0,170.0,"(33, 17)"
58,1,172.0,"(8, 38)"
58,2,174.0,"(12, 40)"
58,3,170.0,"(35, 15)"
58,4,161.0,"(36, 17)"
58,5,176.0,"(9, 37)"
58,6,173.0,"(10, 40)"
58,7,172.0,"(9, 41)"
58,8,174.0,"(36, 18)"
58,9,168.0,"(33, 11)"
59,0,173.0,"(32, 17)"
59,1,175.0,"(11, 39)"
59,2,177.0,"(13, 39)"
59,3,173.0,"(34, 13)"
59,4,164.0,"(39, 14)"
59,5,179.0,"(9, 35)"
59,6,176.0,"(13, 43)"
59,7,175.0,"(9, 42)"
59,8,177.0,"(34, 20)"
59,9,171.0,"(33, 9)"
60,0,176.0,"(31, 15)"
60,1,178.0,"(11, 42)"
60,2,180.0,"(14, 41)"
60,3,176.0,"(34, 11)"
60,4,167.0,"(37, 14)"
60,5,182.0,"(10, 34)"
60,6,179.0,"(14, 43)"
60,7,178.0,"(11, 43)"
60,8,180.0,"(33, 19)"
60,9,174.0,"(31, 10)"
61,0,179.0,"(30, 12)"
61,1,181.0,"(13, 42)"
61,2,183.0,"(11, 40)"
61,3,179.0,"(36, 10)"
61,4,170.0,"(34, 15)"
61,5,185.0,"(10, 36)"
61,6,182.0,"(15, 41)"
61,7,181.0,"(14, 40)"
61,8,183.0,"(31, 17)"
61,9,177.0,"(34, 10)"
62,0,182.0,"(30, 15)"
62,1,184.0,"(14, 39)"
62,2,186.0,"(8, 43)"
62,3,182.0,"(37, 10)"
62,4,173.0,"(34, 18)"
62,5,188.0,"(13, 38)"
62,6,185.0,"(16, 40)"
62,7,184.0,"(15, 40)"
62,8,186.0,"(33, 17)"
62,9,180.0,"(31, 13)"
63,0,185.0,"(32, 16)"
63,1,187.0,"(15, 36)"
63,2,189.0,"(9, 43)"
63,3,185.0,"(37, 13)"
63,4,176.0,"(35, 18)"
63,5,191.0,"(12, 37)"
63,6,188.0,"(15, 38)"
63,7,187.0,"(13, 41)"
63,8,189.0,"(34, 20)"
63,9,183.0,"(33, 12)"
64,0,188.0,"(34, 13)"
64,1,190.0,"(14, 38)"
64,2,192.0,"(7, 40)"
64,3,188.0,"(38, 13)"
64,4,179.0,"(38, 15)"
64,5,194.0,"(12, 34)"
64,6,191.0,"(14, 41)"
64,7,190.0,"(10, 41)"
64,8,192.0,"(36, 20)"
64,9,186.0,"(36, 13)"
65,0,191.0,"(31, 15)"
65,1,193.0,"(11, 36)"
65,2,195.0,"(9, 40)"
65,3,191.0,"(35, 11)"
65,4,182.0,"(36, 18)"
65,5,197.0,"(11, 34)"
65,6,194.0,"(16, 38)"
65,7,193.0,"(11, 38)"
65,8,195.0,"(34, 19)"
65,9,189.0,"(33, 13)"
66,0,194.0,"(32, 17)"
66,1,196.0,"(14, 35)"
66,2,198.0,"(8, 37)"
66,3,194.0,"(38, 10)"
66,4,185.0,"(35, 20)"
66,5,200.0,"(10, 33)"
66,6,197.0,"(15, 37)"
66,7,196.0,"(12, 39)"
66,8,198.0,"(34, 18)"
66,9,192.0,"(35, 16)"
67,0,197.0,"(32, 16)"
67,1,199.0,"(15, 38)"
67,2,201.0,"(6, 36)"
67,3,197.0,"(37, 13)"
67,4,188.0,"(37, 19)"
67,5,203.0,"(9, 35)"
67,6,200.0,"(16, 37)"
67,7,199.0,"(10, 42)"
67,8,201.0,"(31, 16)"
67,9,195.0,"(32, 14)"
68,0,200.0,"(33, 19)"
68,1,202.0,"(12, 36)"
68,2,204.0,"(7, 37)"
68,3,200.0,"(37, 10)"
68,4,191.0,"(38, 19)"
68,5,206.0,"(8, 35)"
68,6,203.0,"(13, 40)"
68,7,202.0,"(11, 42)"
68,8,204.0,"(30, 17)"
68,9,198.0,"(30, 16)"
69,0,203.0,"(36, 20)"
69,1,205.0,"(13, 38)"
69,2,207.0,"(5, 37)"
69,3,203.0,"(37, 11)"
69,4,194.0,"(39, 18)"
69,5,209.0,"(10, 36)"
69,6,206.0,"(15, 40)"
69,7,205.0,"(8, 39)"
69,8,207.0,"(32, 15)"
69,9,201.0,"(32, 13)"
70,0,206.0,"(38, 18)"
70,1,208.0,"(11, 38)"
70,2,210.0,"(8, 37)"
70,3,206.0,"(36, 11)"
70,4,197.0,"(39, 15)"
70,5,212.0,"(7, 36)"
70,6,209.0,"(12, 40)"
70,7,208.0,"(11, 41)"
70,8,210.0,"(34, 16)"
70,9,204.0,"(31, 14)"
71,0,209.0,"(36, 19)"
71,1,211.0,"(10, 38)"
71,2,213.0,"(8, 40)"
71,3,209.0,"(38, 14)"
71,4,200.0,"(36, 16)"
71,5,215.0,"(10, 37)"
71,6,212.0,"(10, 43)"
71,7,211.0,"(12, 38)"
71,8,213.0,"(36, 18)"
71,9,207.0,"(30, 12)"
72,0,212.0,"(38, 17)"
72,1,214.0,"(8, 41)"
72,2,216.0,"(9, 38)"
72,3,212.0,"(39, 12)"
72,4,203.0,"(35, 14)"
72,5,218.0,"(12, 39)"
72,6,215.0,"(9, 41)"
72,7,214.0,"(14, 40)"
72,8,216.0,"(33, 19)"
72,9,210.0,"(30, 14)"
73,0,215.0,"(37, 18)"
73,1,217.0,"(5, 39)"
73,2,219.0,"(10, 36)"
73,3,215.0,"(37, 11)"
73,4,206.0,"(32, 16)"
73,5,221.0,"(11, 42)"
73,6,218.0,"(6, 39)"
73,7,217.0,"(13, 37)"
73,8,219.0,"(35, 19)"
73,9,213.0,"(32, 15)"
74,0,218.0,"(34, 15)"
74,1,220.0,"(7, 41)"
74,2,222.0,"(13, 38)"
74,3,218.0,"(39, 13)"
74,4,209.0,"(29, 14)"
74,5,224.0,"(9, 42)"
74,6,221.0,"(7, 37)"
74,7,220.0,"(14, 34)"
74,8,222.0,"(35, 18)"
74,9,216.0,"(34, 18)"
75,0,221.0,"(36, 16)"
75,1,223.0,"(7, 40)"
75,2,225.0,"(13, 36)"
75,3,221.0,"(38, 12)"
75,4,212.0,"(30, 16)"
75,5,227.0,"(7, 43)"
75,6,224.0,"(7, 36)"
75,7,223.0,"(14, 37)"
75,8,225.0,"(36, 18)"
75,9,219.0,"(33, 17)"
76,0,224.0,"(36, 19)"
76,1,226.0,"(10, 43)"
76,2,228.0,"(14, 36)"
76,3,224.0,"(36, 12)"
76,4,215.0,"(33, 15)"
76,5,230.0,"(9, 41)"
76,6,227.0,"(9, 38)"
76,7,226.0,"(15, 37)"
76,8,228.0,"(39, 18)"
76,9,222.0,"(30, 17)"
77,0,227.0,"(35, 19)"
77,1,229.0,"(11, 40)"
77,2,231.0,"(13, 39)"
77,3,227.0,"(38, 15)"
77,4,218.0,"(31, 12)"
77,5,233.0,"(8, 42)"
77,6,230.0,"(9, 39)"
77,7,229.0,"(16, 37)"
77,8,231.0,"(37, 18)"
77,9,225.0,"(31, 18)"
78,0,230.0,"(38, 18)"
78,1,232.0,"(11, 38)"
78,2,234.0,"(10, 42)"
78,3,230.0,"(38, 13)"
78,4,221.0,"(30, 15)"
78,5,236.0,"(6, 39)"
78,6,233.0,"(10, 40)"
78,7,232.0,"(14, 35)"
78,8,234.0,"(35, 17)"
78,9,228.0,"(30, 18)"
79,0,289.0,"(38, 16)"
79,1,294.0,"(12, 39)"
79,2,296.0,"(12, 44)"
79,3,289.0,"(36, 11)"
79,5,298.0,"(7, 37)"
79,7,294.0,"(12, 34)"
79,8,293.0,"(37, 17)"
79,9,287.0,"(32, 15)"
79,4-2,2.0,"(29, 15)"
79,6-2,2.0,"(12, 42)"
80,0,292.0,"(37, 19)"
80,1,297.0,"(9, 40)"
80,2,299.0,"(11, 41)"
80,3,292.0,"(34, 9)"
80,5,301.0,"(10, 34)"
80,7,297.0,"(10, 36)"
80,8,296.0,"(39, 15)"
80,9,290.0,"(35, 18)"
80,4-2,4.0,"(29, 16)"
80,6-2,4.0,"(11, 39)"
81,0,368.25,"(34, 17)"
81,1,375.5,"(12, 38)"
81,3,368.25,"(33, 11)"
81,5,379.5,"(9, 37)"
81,7,375.5,"(9, 35)"
81,8,372.25,"(36, 17)"
81,4-2,79.25,"(31, 14)"
81,6-2,81.5,"(11, 42)"
81,9-2,2.0,"(36, 19)"
81,2-2,2.0,"(13, 38)"
