Step,AgentID,Wealth,Position,Vision,N_Agents,Size,inheritance taxbrackets,inheritance tax percentages,Starting Wealth
0,69,5.0,"(30, 10)",5,100,50,[],[],5
0,70,5.0,"(41, 14)",5,100,50,[],[],5
0,71,5.0,"(14, 45)",5,100,50,[],[],5
0,72,5.0,"(45, 10)",5,100,50,[],[],5
0,73,5.0,"(8, 41)",5,100,50,[],[],5
0,74,5.0,"(8, 35)",5,100,50,[],[],5
0,75,5.0,"(23, 41)",5,100,50,[],[],5
0,76,5.0,"(27, 8)",5,100,50,[],[],5
0,77,5.0,"(6, 41)",5,100,50,[],[],5
0,78,5.0,"(4, 14)",5,100,50,[],[],5
0,79,5.0,"(9, 14)",5,100,50,[],[],5
0,80,5.0,"(18, 32)",5,100,50,[],[],5
0,81,5.0,"(37, 43)",5,100,50,[],[],5
0,82,5.0,"(24, 18)",5,100,50,[],[],5
0,83,5.0,"(4, 42)",5,100,50,[],[],5
0,84,5.0,"(40, 36)",5,100,50,[],[],5
0,85,5.0,"(12, 8)",5,100,50,[],[],5
0,86,5.0,"(30, 33)",5,100,50,[],[],5
0,87,5.0,"(16, 0)",5,100,50,[],[],5
0,88,5.0,"(8, 31)",5,100,50,[],[],5
0,89,5.0,"(0, 29)",5,100,50,[],[],5
0,90,5.0,"(4, 47)",5,100,50,[],[],5
0,91,5.0,"(42, 16)",5,100,50,[],[],5
0,92,5.0,"(30, 34)",5,100,50,[],[],5
0,93,5.0,"(10, 40)",5,100,50,[],[],5
0,94,5.0,"(36, 20)",5,100,50,[],[],5
0,95,5.0,"(29, 20)",5,100,50,[],[],5
0,96,5.0,"(14, 32)",5,100,50,[],[],5
0,97,5.0,"(4, 42)",5,100,50,[],[],5
0,98,5.0,"(27, 48)",5,100,50,[],[],5
0,99,5.0,"(31, 19)",5,100,50,[],[],5
1,0,32358.0,"(43, 34)",5,100,50,[],[],5
1,1,18492.0,"(37, 2)",5,100,50,[],[],5
1,2,18492.0,"(0, 35)",5,100,50,[],[],5
1,3,78578.0,"(46, 40)",5,100,50,[],[],5
1,4,4.0,"(24, 20)",5,100,50,[],[],5
1,5,55467.99999999999,"(36, 47)",5,100,50,[],[],5
1,6,13869.999999999998,"(0, 5)",5,100,50,[],[],5
1,7,18492.0,"(12, 44)",5,100,50,[],[],5
1,8,23114.0,"(0, 15)",5,100,50,[],[],5
1,9,4.0,"(17, 17)",5,100,50,[],[],5
1,10,23114.0,"(24, 49)",5,100,50,[],[],5
1,11,4.0,"(29, 13)",5,100,50,[],[],5
1,12,18492.0,"(38, 13)",5,100,50,[],[],5
1,13,9248.0,"(37, 11)",5,100,50,[],[],5
1,14,4.0,"(20, 8)",5,100,50,[],[],5
1,15,18492.0,"(44, 11)",5,100,50,[],[],5
1,16,27735.999999999996,"(13, 45)",5,100,50,[],[],5
1,17,41602.0,"(37, 41)",5,100,50,[],[],5
1,18,4.0,"(19, 13)",5,100,50,[],[],5
1,19,23114.0,"(0, 22)",5,100,50,[],[],5
1,20,4626.0,"(8, 18)",5,100,50,[],[],5
1,21,23114.0,"(40, 19)",5,100,50,[],[],5
1,22,4626.0,"(9, 13)",5,100,50,[],[],5
1,23,4.0,"(15, 22)",5,100,50,[],[],5
1,24,27735.999999999996,"(1, 14)",5,100,50,[],[],5
1,25,9248.0,"(37, 8)",5,100,50,[],[],5
1,26,4.0,"(29, 23)",5,100,50,[],[],5
1,27,13869.999999999998,"(1, 6)",5,100,50,[],[],5
1,28,4.0,"(14, 28)",5,100,50,[],[],5
1,29,4.0,"(15, 18)",5,100,50,[],[],5
1,30,4.0,"(21, 2)",5,100,50,[],[],5
1,31,4.0,"(8, 7)",5,100,50,[],[],5
1,32,4.0,"(12, 9)",5,100,50,[],[],5
1,33,4.0,"(15, 7)",5,100,50,[],[],5
1,34,27735.999999999996,"(38, 33)",5,100,50,[],[],5
1,35,18492.0,"(37, 24)",5,100,50,[],[],5
1,36,4.0,"(19, 22)",5,100,50,[],[],5
1,37,32358.0,"(41, 38)",5,100,50,[],[],5
1,38,4.0,"(10, 29)",5,100,50,[],[],5
1,39,27735.999999999996,"(48, 31)",5,100,50,[],[],5
1,40,18492.0,"(12, 37)",5,100,50,[],[],5
1,41,18492.0,"(12, 39)",5,100,50,[],[],5
1,42,23114.0,"(22, 45)",5,100,50,[],[],5
1,43,13869.999999999998,"(3, 20)",5,100,50,[],[],5
1,44,13869.999999999998,"(2, 0)",5,100,50,[],[],5
1,45,18492.0,"(39, 5)",5,100,50,[],[],5
1,46,32358.0,"(21, 49)",5,100,50,[],[],5
1,47,60090.0,"(42, 42)",5,100,50,[],[],5
1,48,27735.999999999996,"(43, 27)",5,100,50,[],[],5
1,49,18492.0,"(0, 38)",5,100,50,[],[],5
1,50,4.0,"(22, 29)",5,100,50,[],[],5
1,51,13869.999999999998,"(4, 18)",5,100,50,[],[],5
1,52,4.0,"(15, 3)",5,100,50,[],[],5
1,53,4.0,"(30, 4)",5,100,50,[],[],5
1,54,13869.999999999998,"(19, 43)",5,100,50,[],[],5
1,55,32358.0,"(29, 37)",5,100,50,[],[],5
1,56,23114.0,"(1, 15)",5,100,50,[],[],5
1,57,23114.0,"(0, 46)",5,100,50,[],[],5
1,58,18492.0,"(39, 4)",5,100,50,[],[],5
1,59,13869.999999999998,"(30, 37)",5,100,50,[],[],5
1,60,4626.0,"(2, 13)",5,100,50,[],[],5
1,61,32358.0,"(44, 19)",5,100,50,[],[],5
1,62,4.0,"(21, 20)",5,100,50,[],[],5
1,63,23114.0,"(42, 19)",5,100,50,[],[],5
1,64,46224.0,"(45, 49)",5,100,50,[],[],5
1,65,4.0,"(31, 16)",5,100,50,[],[],5
1,66,18492.0,"(44, 8)",5,100,50,[],[],5
1,67,4.0,"(21, 23)",5,100,50,[],[],5
1,68,36980.0,"(9, 43)",5,100,50,[],[],5
1,69,4.0,"(29, 10)",5,100,50,[],[],5
1,70,23114.0,"(45, 19)",5,100,50,[],[],5
1,71,27735.999999999996,"(18, 48)",5,100,50,[],[],5
1,72,18492.0,"(45, 11)",5,100,50,[],[],5
1,73,23114.0,"(9, 42)",5,100,50,[],[],5
1,74,18492.0,"(9, 40)",5,100,50,[],[],5
1,75,36980.0,"(20, 45)",5,100,50,[],[],5
1,76,4.0,"(27, 9)",5,100,50,[],[],5
1,77,23114.0,"(10, 44)",5,100,50,[],[],5
1,78,27735.999999999996,"(2, 15)",5,100,50,[],[],5
1,79,9248.0,"(6, 17)",5,100,50,[],[],5
1,80,13869.999999999998,"(14, 37)",5,100,50,[],[],5
1,81,69334.0,"(41, 42)",5,100,50,[],[],5
1,82,4.0,"(25, 18)",5,100,50,[],[],5
1,83,23114.0,"(8, 43)",5,100,50,[],[],5
1,84,73956.0,"(43, 41)",5,100,50,[],[],5
1,85,4.0,"(12, 7)",5,100,50,[],[],5
1,86,23114.0,"(31, 34)",5,100,50,[],[],5
1,87,4.0,"(15, 0)",5,100,50,[],[],5
1,88,4626.0,"(13, 36)",5,100,50,[],[],5
1,89,18492.0,"(0, 24)",5,100,50,[],[],5
1,90,23114.0,"(5, 49)",5,100,50,[],[],5
1,91,23114.0,"(44, 20)",5,100,50,[],[],5
1,92,27735.999999999996,"(34, 39)",5,100,50,[],[],5
1,93,23114.0,"(10, 41)",5,100,50,[],[],5
1,94,23114.0,"(40, 20)",5,100,50,[],[],5
1,95,4.0,"(29, 19)",5,100,50,[],[],5
1,96,13869.999999999998,"(13, 37)",5,100,50,[],[],5
1,97,23114.0,"(8, 42)",5,100,50,[],[],5
1,98,27735.999999999996,"(22, 47)",5,100,50,[],[],5
1,99,9248.0,"(36, 24)",5,100,50,[],[],5
2,0,78577.0,"(47, 39)",5,100,50,[],[],5
2,1,32357.0,"(38, 2)",5,100,50,[],[],5
2,2,36979.0,"(1, 35)",5,100,50,[],[],5
2,3,147907.0,"(49, 40)",5,100,50,[],[],5
2,4,3.0,"(24, 21)",5,100,50,[],[],5
2,5,110930.99999999999,"(41, 43)",5,100,50,[],[],5
2,6,23113.0,"(0, 6)",5,100,50,[],[],5
2,7,41601.0,"(10, 45)",5,100,50,[],[],5
2,8,32357.0,"(0, 16)",5,100,50,[],[],5
2,9,3.0,"(17, 16)",5,100,50,[],[],5
2,10,46223.0,"(20, 48)",5,100,50,[],[],5
2,11,3.0,"(28, 13)",5,100,50,[],[],5
2,12,36979.0,"(38, 18)",5,100,50,[],[],5
2,13,23113.0,"(38, 9)",5,100,50,[],[],5
2,14,3.0,"(19, 8)",5,100,50,[],[],5
2,15,46223.0,"(48, 16)",5,100,50,[],[],5
2,16,46223.0,"(13, 46)",5,100,50,[],[],5
2,17,101687.0,"(41, 41)",5,100,50,[],[],5
2,18,3.0,"(20, 13)",5,100,50,[],[],5
2,19,36979.0,"(0, 23)",5,100,50,[],[],5
2,20,13869.0,"(4, 19)",5,100,50,[],[],5
2,21,46223.0,"(42, 23)",5,100,50,[],[],5
2,22,13869.0,"(4, 15)",5,100,50,[],[],5
2,23,3.0,"(14, 22)",5,100,50,[],[],5
2,24,41600.99999999999,"(1, 17)",5,100,50,[],[],5
2,25,23113.0,"(39, 9)",5,100,50,[],[],5
2,26,3.0,"(29, 22)",5,100,50,[],[],5
2,27,27734.999999999996,"(1, 7)",5,100,50,[],[],5
2,28,3.0,"(14, 29)",5,100,50,[],[],5
2,29,3.0,"(15, 17)",5,100,50,[],[],5
2,30,3.0,"(21, 1)",5,100,50,[],[],5
2,31,3.0,"(8, 8)",5,100,50,[],[],5
2,32,4.0,"(9, 13)",5,100,50,[],[],5
2,33,3.0,"(15, 8)",5,100,50,[],[],5
2,34,55466.99999999999,"(41, 34)",5,100,50,[],[],5
2,35,41601.0,"(42, 28)",5,100,50,[],[],5
2,36,3.0,"(19, 23)",5,100,50,[],[],5
2,37,92443.0,"(44, 42)",5,100,50,[],[],5
2,38,3.0,"(9, 29)",5,100,50,[],[],5
2,39,55466.99999999999,"(48, 30)",5,100,50,[],[],5
2,40,32357.0,"(13, 39)",5,100,50,[],[],5
2,41,32357.0,"(12, 40)",5,100,50,[],[],5
2,42,36979.0,"(22, 46)",5,100,50,[],[],5
2,43,32357.0,"(1, 16)",5,100,50,[],[],5
2,44,23113.0,"(2, 1)",5,100,50,[],[],5
2,45,36979.0,"(38, 3)",5,100,50,[],[],5
2,46,46223.0,"(21, 48)",5,100,50,[],[],5
2,47,134041.0,"(47, 40)",5,100,50,[],[],5
2,48,55466.99999999999,"(44, 27)",5,100,50,[],[],5
2,49,36979.0,"(0, 37)",5,100,50,[],[],5
2,50,3.0,"(22, 30)",5,100,50,[],[],5
2,51,27734.999999999996,"(3, 18)",5,100,50,[],[],5
2,52,3.0,"(15, 2)",5,100,50,[],[],5
2,53,3.0,"(29, 4)",5,100,50,[],[],5
2,54,32357.0,"(20, 47)",5,100,50,[],[],5
2,55,55467.0,"(31, 36)",5,100,50,[],[],5
2,56,36979.0,"(0, 14)",5,100,50,[],[],5
2,57,41601.0,"(3, 48)",5,100,50,[],[],5
2,58,36979.0,"(44, 1)",5,100,50,[],[],5
2,59,50845.0,"(33, 42)",5,100,50,[],[],5
2,60,13869.0,"(2, 14)",5,100,50,[],[],5
2,61,55467.0,"(45, 22)",5,100,50,[],[],5
2,62,3.0,"(21, 21)",5,100,50,[],[],5
2,63,46223.0,"(43, 23)",5,100,50,[],[],5
2,64,87821.0,"(48, 44)",5,100,50,[],[],5
2,65,3.0,"(30, 16)",5,100,50,[],[],5
2,66,36979.0,"(45, 5)",5,100,50,[],[],5
2,67,3.0,"(20, 23)",5,100,50,[],[],5
2,68,55467.0,"(10, 43)",5,100,50,[],[],5
2,69,3.0,"(29, 11)",5,100,50,[],[],5
2,70,41601.0,"(45, 21)",5,100,50,[],[],5
2,71,41600.99999999999,"(18, 47)",5,100,50,[],[],5
2,72,32357.0,"(45, 10)",5,100,50,[],[],5
2,73,41601.0,"(9, 45)",5,100,50,[],[],5
2,74,36979.0,"(9, 41)",5,100,50,[],[],5
2,75,64711.0,"(19, 48)",5,100,50,[],[],5
2,76,3.0,"(28, 9)",5,100,50,[],[],5
2,77,41601.0,"(9, 44)",5,100,50,[],[],5
2,78,46223.0,"(2, 16)",5,100,50,[],[],5
2,79,23113.0,"(3, 19)",5,100,50,[],[],5
2,80,27734.999999999996,"(15, 38)",5,100,50,[],[],5
2,81,134041.0,"(45, 41)",5,100,50,[],[],5
2,82,3.0,"(25, 19)",5,100,50,[],[],5
2,83,41601.0,"(8, 44)",5,100,50,[],[],5
2,84,134041.0,"(46, 41)",5,100,50,[],[],5
2,85,3.0,"(12, 6)",5,100,50,[],[],5
2,86,46223.0,"(31, 35)",5,100,50,[],[],5
2,87,3.0,"(16, 0)",5,100,50,[],[],5
2,88,23113.0,"(8, 41)",5,100,50,[],[],5
2,89,32357.0,"(0, 25)",5,100,50,[],[],5
2,90,46223.0,"(10, 46)",5,100,50,[],[],5
2,91,55467.0,"(49, 16)",5,100,50,[],[],5
2,92,78576.99999999999,"(35, 43)",5,100,50,[],[],5
2,93,41601.0,"(11, 45)",5,100,50,[],[],5
2,94,46223.0,"(43, 21)",5,100,50,[],[],5
2,95,3.0,"(29, 18)",5,100,50,[],[],5
2,96,27734.999999999996,"(13, 38)",5,100,50,[],[],5
2,97,41601.0,"(6, 41)",5,100,50,[],[],5
2,98,50845.0,"(19, 49)",5,100,50,[],[],5
2,99,32357.0,"(41, 27)",5,100,50,[],[],5
3,0,129418.0,"(49, 39)",5,100,50,[],[],5
3,1,46222.0,"(40, 2)",5,100,50,[],[],5
3,2,55466.0,"(0, 36)",5,100,50,[],[],5
3,3,194126.0,"(47, 41)",5,100,50,[],[],5
3,4,2.0,"(25, 21)",5,100,50,[],[],5
3,5,161771.99999999997,"(42, 43)",5,100,50,[],[],5
3,6,32356.0,"(1, 5)",5,100,50,[],[],5
3,7,60088.0,"(10, 48)",5,100,50,[],[],5
3,8,41600.0,"(0, 17)",5,100,50,[],[],5
3,9,2.0,"(18, 16)",5,100,50,[],[],5
3,10,60088.0,"(19, 44)",5,100,50,[],[],5
3,11,2.0,"(28, 14)",5,100,50,[],[],5
3,12,55466.0,"(39, 20)",5,100,50,[],[],5
3,13,36978.0,"(40, 9)",5,100,50,[],[],5
3,14,2.0,"(20, 8)",5,100,50,[],[],5
3,15,64710.0,"(43, 19)",5,100,50,[],[],5
3,16,64710.0,"(12, 45)",5,100,50,[],[],5
3,17,157150.0,"(43, 42)",5,100,50,[],[],5
3,18,2.0,"(20, 12)",5,100,50,[],[],5
3,19,50844.0,"(1, 23)",5,100,50,[],[],5
3,20,23112.0,"(3, 21)",5,100,50,[],[],5
3,21,69332.0,"(44, 28)",5,100,50,[],[],5
3,22,23112.0,"(3, 16)",5,100,50,[],[],5
3,23,2.0,"(14, 21)",5,100,50,[],[],5
3,24,50843.99999999999,"(2, 20)",5,100,50,[],[],5
3,25,36978.0,"(40, 8)",5,100,50,[],[],5
3,26,2.0,"(29, 23)",5,100,50,[],[],5
3,27,36978.0,"(1, 4)",5,100,50,[],[],5
3,28,2.0,"(14, 30)",5,100,50,[],[],5
3,29,2.0,"(16, 17)",5,100,50,[],[],5
3,30,2.0,"(20, 1)",5,100,50,[],[],5
3,31,2.0,"(8, 9)",5,100,50,[],[],5
3,32,9247.0,"(4, 17)",5,100,50,[],[],5
3,33,2.0,"(15, 9)",5,100,50,[],[],5
3,34,92442.0,"(44, 38)",5,100,50,[],[],5
3,35,69332.0,"(43, 33)",5,100,50,[],[],5
3,36,2.0,"(18, 23)",5,100,50,[],[],5
3,37,152528.0,"(48, 40)",5,100,50,[],[],5
3,38,2.0,"(8, 29)",5,100,50,[],[],5
3,39,83197.99999999999,"(48, 32)",5,100,50,[],[],5
3,40,46222.0,"(14, 40)",5,100,50,[],[],5
3,41,46222.0,"(11, 39)",5,100,50,[],[],5
3,42,50844.0,"(21, 45)",5,100,50,[],[],5
3,43,41600.0,"(2, 17)",5,100,50,[],[],5
3,44,32356.0,"(2, 2)",5,100,50,[],[],5
3,45,50844.0,"(38, 4)",5,100,50,[],[],5
3,46,60088.0,"(23, 47)",5,100,50,[],[],5
3,48,83197.99999999999,"(47, 32)",5,100,50,[],[],5
3,49,55466.0,"(0, 34)",5,100,50,[],[],5
3,50,2.0,"(23, 30)",5,100,50,[],[],5
3,51,36978.0,"(2, 18)",5,100,50,[],[],5
3,52,2.0,"(16, 2)",5,100,50,[],[],5
3,53,2.0,"(29, 5)",5,100,50,[],[],5
3,54,46222.0,"(20, 46)",5,100,50,[],[],5
3,55,92442.0,"(36, 41)",5,100,50,[],[],5
3,56,46222.0,"(0, 13)",5,100,50,[],[],5
3,57,60088.0,"(4, 48)",5,100,50,[],[],5
3,58,55466.0,"(44, 0)",5,100,50,[],[],5
3,59,97064.0,"(35, 47)",5,100,50,[],[],5
3,60,23112.0,"(1, 19)",5,100,50,[],[],5
3,61,78576.0,"(48, 27)",5,100,50,[],[],5
3,62,2.0,"(21, 20)",5,100,50,[],[],5
3,63,69332.0,"(43, 28)",5,100,50,[],[],5
3,64,134040.0,"(45, 42)",5,100,50,[],[],5
3,65,2.0,"(30, 15)",5,100,50,[],[],5
3,66,55466.0,"(45, 2)",5,100,50,[],[],5
3,67,2.0,"(21, 23)",5,100,50,[],[],5
3,68,73954.0,"(11, 48)",5,100,50,[],[],5
3,69,2.0,"(30, 11)",5,100,50,[],[],5
3,70,64710.0,"(47, 25)",5,100,50,[],[],5
3,71,55465.99999999999,"(18, 45)",5,100,50,[],[],5
3,72,46222.0,"(45, 9)",5,100,50,[],[],5
3,73,60088.0,"(10, 47)",5,100,50,[],[],5
3,74,50844.0,"(11, 44)",5,100,50,[],[],5
3,75,78576.0,"(16, 44)",5,100,50,[],[],5
3,76,2.0,"(28, 8)",5,100,50,[],[],5
3,77,60088.0,"(9, 47)",5,100,50,[],[],5
3,78,55466.0,"(3, 17)",5,100,50,[],[],5
3,79,32356.0,"(2, 19)",5,100,50,[],[],5
3,80,41599.99999999999,"(15, 39)",5,100,50,[],[],5
3,81,189504.0,"(44, 41)",5,100,50,[],[],5
3,82,2.0,"(25, 20)",5,100,50,[],[],5
3,83,60088.0,"(8, 45)",5,100,50,[],[],5
3,84,194126.0,"(48, 41)",5,100,50,[],[],5
3,85,2.0,"(13, 6)",5,100,50,[],[],5
3,86,69332.0,"(32, 35)",5,100,50,[],[],5
3,87,2.0,"(16, 1)",5,100,50,[],[],5
3,88,36978.0,"(4, 40)",5,100,50,[],[],5
3,89,46222.0,"(1, 22)",5,100,50,[],[],5
3,90,64710.0,"(9, 46)",5,100,50,[],[],5
3,91,73954.0,"(44, 21)",5,100,50,[],[],5
3,92,129417.99999999997,"(37, 44)",5,100,50,[],[],5
3,93,60088.0,"(11, 49)",5,100,50,[],[],5
3,94,64710.0,"(41, 21)",5,100,50,[],[],5
3,95,2.0,"(30, 18)",5,100,50,[],[],5
3,96,41599.99999999999,"(14, 39)",5,100,50,[],[],5
3,97,55466.0,"(5, 41)",5,100,50,[],[],5
3,98,64710.0,"(18, 46)",5,100,50,[],[],5
3,99,60088.0,"(46, 29)",5,100,50,[],[],5
3,47-2,5.0,"(10, 27)",5,100,50,[],[],5
4,0,171015.0,"(48, 39)",5,100,50,[],[],5
4,1,60087.0,"(41, 2)",5,100,50,[],[],5
4,2,69331.0,"(0, 33)",5,100,50,[],[],5
4,3,235723.0,"(49, 41)",5,100,50,[],[],5
4,4,1.0,"(26, 21)",5,100,50,[],[],5
4,5,207990.99999999997,"(42, 41)",5,100,50,[],[],5
4,6,36977.0,"(2, 3)",5,100,50,[],[],5
4,7,73953.0,"(15, 43)",5,100,50,[],[],5
4,8,46221.0,"(0, 19)",5,100,50,[],[],5
4,9,1.0,"(18, 15)",5,100,50,[],[],5
4,10,73953.0,"(17, 43)",5,100,50,[],[],5
4,11,1.0,"(28, 13)",5,100,50,[],[],5
4,12,73953.0,"(41, 20)",5,100,50,[],[],5
4,13,50843.0,"(44, 9)",5,100,50,[],[],5
4,14,1.0,"(21, 8)",5,100,50,[],[],5
4,15,83197.0,"(41, 19)",5,100,50,[],[],5
4,16,78575.0,"(16, 42)",5,100,50,[],[],5
4,17,198747.0,"(47, 38)",5,100,50,[],[],5
4,18,1.0,"(20, 11)",5,100,50,[],[],5
4,19,60087.0,"(1, 25)",5,100,50,[],[],5
4,20,27733.0,"(2, 22)",5,100,50,[],[],5
4,21,97063.0,"(48, 33)",5,100,50,[],[],5
4,22,32355.0,"(2, 21)",5,100,50,[],[],5
4,23,1.0,"(14, 22)",5,100,50,[],[],5
4,24,60086.99999999999,"(1, 24)",5,100,50,[],[],5
4,25,50843.0,"(44, 6)",5,100,50,[],[],5
4,26,1.0,"(28, 23)",5,100,50,[],[],5
4,27,36980.0,"(0, 5)",5,100,50,[],[],5
4,28,1.0,"(14, 29)",5,100,50,[],[],5
4,29,1.0,"(17, 17)",5,100,50,[],[],5
4,30,1.0,"(20, 2)",5,100,50,[],[],5
4,31,3.0,"(9, 13)",5,100,50,[],[],5
4,32,13868.0,"(4, 16)",5,100,50,[],[],5
4,33,1.0,"(14, 9)",5,100,50,[],[],5
4,34,129417.0,"(45, 39)",5,100,50,[],[],5
4,35,97063.0,"(42, 34)",5,100,50,[],[],5
4,36,1.0,"(19, 23)",5,100,50,[],[],5
4,37,189503.0,"(46, 39)",5,100,50,[],[],5
4,38,1.0,"(9, 29)",5,100,50,[],[],5
4,39,115550.99999999999,"(45, 37)",5,100,50,[],[],5
4,40,55465.0,"(13, 40)",5,100,50,[],[],5
4,41,60087.0,"(14, 41)",5,100,50,[],[],5
4,42,64709.0,"(18, 42)",5,100,50,[],[],5
4,43,46221.0,"(3, 14)",5,100,50,[],[],5
4,44,41599.0,"(1, 3)",5,100,50,[],[],5
4,45,64709.0,"(41, 4)",5,100,50,[],[],5
4,46,73953.0,"(26, 49)",5,100,50,[],[],5
4,48,110928.99999999999,"(47, 33)",5,100,50,[],[],5
4,49,69331.0,"(0, 30)",5,100,50,[],[],5
4,50,1.0,"(22, 30)",5,100,50,[],[],5
4,51,41599.0,"(0, 18)",5,100,50,[],[],5
4,52,1.0,"(17, 2)",5,100,50,[],[],5
4,53,1.0,"(29, 4)",5,100,50,[],[],5
4,54,60087.0,"(18, 43)",5,100,50,[],[],5
4,55,134039.0,"(37, 43)",5,100,50,[],[],5
4,56,50843.0,"(1, 13)",5,100,50,[],[],5
4,57,73953.0,"(5, 48)",5,100,50,[],[],5
4,58,69331.0,"(43, 0)",5,100,50,[],[],5
4,59,138661.0,"(36, 43)",5,100,50,[],[],5
4,60,32355.0,"(0, 21)",5,100,50,[],[],5
4,61,101685.0,"(48, 28)",5,100,50,[],[],5
4,62,1.0,"(21, 21)",5,100,50,[],[],5
4,63,97063.0,"(45, 33)",5,100,50,[],[],5
4,64,171015.0,"(47, 42)",5,100,50,[],[],5
4,65,1.0,"(29, 15)",5,100,50,[],[],5
4,66,69331.0,"(44, 2)",5,100,50,[],[],5
4,67,1.0,"(21, 22)",5,100,50,[],[],5
4,68,92441.0,"(10, 49)",5,100,50,[],[],5
4,69,1.0,"(31, 11)",5,100,50,[],[],5
4,70,87819.0,"(49, 27)",5,100,50,[],[],5
4,71,69330.99999999999,"(17, 41)",5,100,50,[],[],5
4,72,60087.0,"(45, 8)",5,100,50,[],[],5
4,73,73953.0,"(11, 46)",5,100,50,[],[],5
4,74,64709.0,"(16, 43)",5,100,50,[],[],5
4,75,92441.0,"(16, 41)",5,100,50,[],[],5
4,76,1.0,"(27, 8)",5,100,50,[],[],5
4,77,69331.0,"(12, 47)",5,100,50,[],[],5
4,78,60087.0,"(3, 15)",5,100,50,[],[],5
4,79,41599.0,"(1, 21)",5,100,50,[],[],5
4,80,55464.99999999999,"(15, 40)",5,100,50,[],[],5
4,81,231101.0,"(43, 40)",5,100,50,[],[],5
