Step,AgentID,Wealth,Position
0,58,2.0,"(12, 4)"
0,59,2.0,"(3, 37)"
0,60,2.0,"(6, 34)"
0,61,2.0,"(15, 33)"
0,62,2.0,"(44, 27)"
0,63,2.0,"(28, 5)"
0,64,2.0,"(6, 0)"
0,65,2.0,"(32, 49)"
0,66,2.0,"(45, 10)"
0,67,2.0,"(14, 14)"
0,68,2.0,"(30, 39)"
0,69,2.0,"(38, 39)"
0,70,2.0,"(32, 17)"
0,71,2.0,"(5, 31)"
0,72,2.0,"(44, 34)"
0,73,2.0,"(18, 41)"
0,74,2.0,"(2, 24)"
0,75,2.0,"(11, 37)"
0,76,2.0,"(30, 36)"
0,77,2.0,"(45, 23)"
0,78,2.0,"(36, 6)"
0,79,2.0,"(42, 9)"
0,80,2.0,"(4, 3)"
0,81,2.0,"(29, 30)"
0,82,2.0,"(36, 40)"
0,83,2.0,"(36, 48)"
0,84,2.0,"(39, 35)"
0,85,2.0,"(9, 49)"
0,86,2.0,"(19, 18)"
0,87,2.0,"(28, 43)"
0,88,2.0,"(47, 13)"
0,89,2.0,"(19, 0)"
0,90,2.0,"(28, 41)"
0,91,2.0,"(23, 42)"
0,92,2.0,"(29, 37)"
0,93,2.0,"(21, 37)"
0,94,2.0,"(37, 29)"
0,95,2.0,"(11, 44)"
0,96,2.0,"(10, 33)"
0,97,2.0,"(16, 31)"
0,98,2.0,"(10, 26)"
0,99,2.0,"(30, 26)"
1,0,5.0,"(6, 40)"
1,1,4.0,"(45, 13)"
1,2,4.0,"(20, 37)"
1,3,3.0,"(25, 39)"
1,4,1.0,"(12, 3)"
1,5,5.0,"(33, 12)"
1,6,3.0,"(28, 31)"
1,7,5.0,"(36, 17)"
1,8,3.0,"(46, 12)"
1,9,5.0,"(11, 35)"
1,10,5.0,"(7, 42)"
1,11,5.0,"(36, 15)"
1,12,2.0,"(12, 10)"
1,13,3.0,"(19, 13)"
1,14,2.0,"(35, 37)"
1,15,4.0,"(45, 14)"
1,16,5.0,"(7, 41)"
1,17,4.0,"(26, 8)"
1,18,5.0,"(8, 42)"
1,19,3.0,"(47, 12)"
1,20,3.0,"(49, 19)"
1,21,4.0,"(9, 31)"
1,22,5.0,"(30, 14)"
1,23,3.0,"(18, 22)"
1,24,4.0,"(25, 16)"
1,25,5.0,"(12, 42)"
1,26,3.0,"(25, 43)"
1,27,3.0,"(26, 4)"
1,28,4.0,"(4, 30)"
1,29,5.0,"(38, 19)"
1,30,3.0,"(33, 28)"
1,31,3.0,"(29, 35)"
1,32,4.0,"(25, 22)"
1,33,2.0,"(10, 16)"
1,34,5.0,"(30, 13)"
1,35,4.0,"(28, 15)"
1,36,5.0,"(9, 33)"
1,37,5.0,"(8, 34)"
1,38,3.0,"(29, 29)"
1,39,4.0,"(18, 29)"
1,40,5.0,"(36, 10)"
1,41,4.0,"(24, 13)"
1,42,4.0,"(28, 24)"
1,43,2.0,"(38, 32)"
1,44,3.0,"(42, 27)"
1,45,4.0,"(24, 15)"
1,46,4.0,"(33, 25)"
1,47,3.0,"(19, 10)"
1,48,4.0,"(41, 11)"
1,49,4.0,"(26, 9)"
1,50,5.0,"(29, 16)"
1,51,3.0,"(14, 22)"
1,52,5.0,"(37, 18)"
1,53,5.0,"(38, 16)"
1,54,2.0,"(27, 45)"
1,55,3.0,"(11, 22)"
1,56,5.0,"(5, 38)"
1,57,5.0,"(35, 20)"
1,58,2.0,"(15, 6)"
1,59,5.0,"(5, 40)"
1,60,5.0,"(9, 34)"
1,61,5.0,"(12, 35)"
1,62,3.0,"(41, 27)"
1,63,4.0,"(29, 6)"
1,64,1.0,"(3, 3)"
1,65,2.0,"(29, 46)"
1,66,4.0,"(43, 13)"
1,67,2.0,"(12, 16)"
1,68,3.0,"(27, 37)"
1,69,2.0,"(37, 37)"
1,70,5.0,"(32, 16)"
1,71,5.0,"(7, 34)"
1,72,2.0,"(45, 32)"
1,73,5.0,"(16, 39)"
1,74,3.0,"(3, 27)"
1,75,5.0,"(13, 34)"
1,76,3.0,"(32, 33)"
1,77,4.0,"(42, 22)"
1,78,5.0,"(36, 9)"
1,79,5.0,"(39, 12)"
1,80,1.0,"(1, 2)"
1,81,3.0,"(27, 33)"
1,82,2.0,"(34, 39)"
1,83,1.0,"(38, 49)"
1,84,2.0,"(39, 33)"
1,85,4.0,"(12, 46)"
1,86,3.0,"(20, 16)"
1,87,3.0,"(25, 42)"
1,88,4.0,"(45, 16)"
1,89,2.0,"(18, 1)"
1,90,3.0,"(25, 40)"
1,91,4.0,"(21, 40)"
1,92,3.0,"(26, 38)"
1,93,4.0,"(19, 39)"
1,94,3.0,"(39, 29)"
1,95,5.0,"(10, 44)"
1,96,5.0,"(10, 34)"
1,97,5.0,"(14, 34)"
1,98,4.0,"(12, 29)"
1,99,4.0,"(31, 24)"
2,0,8.0,"(6, 39)"
2,1,6.0,"(44, 12)"
2,2,6.0,"(21, 35)"
2,3,4.0,"(23, 36)"
2,4,1.0,"(15, 6)"
2,5,8.0,"(34, 9)"
2,6,4.0,"(30, 28)"
2,7,8.0,"(36, 20)"
2,8,5.0,"(43, 11)"
2,9,8.0,"(14, 36)"
2,10,8.0,"(6, 42)"
2,11,8.0,"(34, 17)"
2,12,2.0,"(11, 11)"
2,13,4.0,"(22, 12)"
2,14,2.0,"(32, 36)"
2,15,6.0,"(42, 11)"
2,16,8.0,"(6, 41)"
2,17,6.0,"(29, 7)"
2,18,8.0,"(9, 43)"
2,19,5.0,"(44, 10)"
2,20,4.0,"(49, 16)"
2,21,7.0,"(12, 33)"
2,22,8.0,"(31, 12)"
2,23,4.0,"(20, 21)"
2,24,6.0,"(26, 16)"
2,25,8.0,"(12, 40)"
2,26,4.0,"(22, 42)"
2,27,5.0,"(28, 6)"
2,28,6.0,"(6, 31)"
2,29,8.0,"(37, 19)"
2,30,5.0,"(31, 25)"
2,31,4.0,"(29, 32)"
2,32,6.0,"(28, 20)"
2,33,2.0,"(11, 18)"
2,34,8.0,"(31, 15)"
2,35,7.0,"(29, 13)"
2,36,8.0,"(10, 33)"
2,37,8.0,"(7, 37)"
2,38,4.0,"(31, 27)"
2,39,6.0,"(20, 31)"
2,40,8.0,"(35, 11)"
2,41,6.0,"(27, 14)"
2,42,6.0,"(27, 23)"
2,43,3.0,"(35, 30)"
2,44,5.0,"(39, 24)"
2,45,6.0,"(27, 12)"
2,46,6.0,"(33, 22)"
2,47,4.0,"(21, 11)"
2,48,7.0,"(38, 14)"
2,49,6.0,"(27, 10)"
2,50,8.0,"(32, 17)"
2,51,4.0,"(12, 22)"
2,52,8.0,"(39, 18)"
2,53,8.0,"(35, 18)"
2,54,3.0,"(24, 42)"
2,55,4.0,"(13, 25)"
2,56,8.0,"(7, 38)"
2,57,8.0,"(32, 18)"
2,58,2.0,"(15, 8)"
2,59,8.0,"(6, 38)"
2,60,8.0,"(10, 36)"
2,61,8.0,"(9, 37)"
2,62,5.0,"(38, 24)"
2,63,6.0,"(27, 9)"
2,65,2.0,"(26, 44)"
2,66,7.0,"(40, 14)"
2,67,2.0,"(13, 14)"
2,68,4.0,"(24, 36)"
2,69,2.0,"(37, 38)"
2,70,8.0,"(35, 16)"
2,71,8.0,"(7, 36)"
2,72,2.0,"(43, 33)"
2,73,8.0,"(15, 42)"
2,74,5.0,"(5, 30)"
2,75,8.0,"(15, 37)"
2,76,4.0,"(29, 30)"
2,77,6.0,"(42, 19)"
2,78,8.0,"(36, 11)"
2,79,8.0,"(38, 12)"
2,81,4.0,"(24, 34)"
2,82,2.0,"(31, 39)"
2,84,3.0,"(36, 30)"
2,85,7.0,"(12, 43)"
2,86,4.0,"(18, 17)"
2,87,4.0,"(23, 41)"
2,88,6.0,"(43, 19)"
2,89,2.0,"(18, 3)"
2,90,4.0,"(22, 43)"
2,91,6.0,"(18, 43)"
2,92,4.0,"(23, 35)"
2,93,7.0,"(16, 37)"
2,94,4.0,"(38, 30)"
2,95,8.0,"(12, 41)"
2,96,8.0,"(9, 35)"
2,97,8.0,"(13, 37)"
2,98,6.0,"(13, 32)"
2,99,6.0,"(29, 21)"
3,0,11.0,"(9, 39)"
3,1,8.0,"(42, 10)"
3,2,8.0,"(21, 34)"
3,3,6.0,"(20, 33)"
3,4,1.0,"(15, 8)"
3,5,11.0,"(32, 12)"
3,6,6.0,"(32, 25)"
3,7,11.0,"(34, 18)"
3,8,8.0,"(40, 13)"
3,9,11.0,"(13, 38)"
3,10,11.0,"(7, 43)"
3,11,11.0,"(33, 20)"
3,12,2.0,"(9, 13)"
3,13,6.0,"(25, 13)"
3,14,3.0,"(31, 33)"
3,15,9.0,"(39, 13)"
3,16,11.0,"(8, 43)"
3,17,9.0,"(31, 10)"
3,18,11.0,"(11, 40)"
3,19,7.0,"(41, 7)"
3,20,5.0,"(46, 13)"
3,21,10.0,"(15, 35)"
3,22,11.0,"(34, 12)"
3,23,5.0,"(22, 22)"
3,24,9.0,"(29, 14)"
3,25,11.0,"(14, 37)"
3,26,6.0,"(19, 42)"
3,27,7.0,"(30, 6)"
3,28,8.0,"(9, 29)"
3,29,11.0,"(36, 16)"
3,30,7.0,"(34, 25)"
3,31,5.0,"(26, 35)"
3,32,9.0,"(30, 17)"
3,33,3.0,"(14, 21)"
3,34,11.0,"(31, 17)"
3,35,10.0,"(31, 13)"
3,36,11.0,"(12, 34)"
3,37,11.0,"(8, 40)"
3,38,6.0,"(33, 24)"
3,39,8.0,"(20, 32)"
3,40,11.0,"(32, 13)"
3,41,9.0,"(30, 11)"
3,42,8.0,"(26, 22)"
3,43,4.0,"(37, 30)"
3,44,7.0,"(38, 23)"
3,45,9.0,"(30, 15)"
3,46,9.0,"(35, 19)"
3,47,6.0,"(24, 14)"
3,48,10.0,"(39, 17)"
3,49,9.0,"(30, 12)"
3,50,11.0,"(31, 16)"
3,51,5.0,"(14, 22)"
3,52,11.0,"(39, 15)"
3,53,11.0,"(37, 15)"
3,54,5.0,"(21, 41)"
3,55,6.0,"(12, 28)"
3,56,11.0,"(10, 39)"
3,57,11.0,"(30, 16)"
3,58,2.0,"(14, 7)"
3,59,11.0,"(7, 40)"
3,60,11.0,"(9, 36)"
3,61,11.0,"(10, 40)"
3,62,7.0,"(38, 22)"
3,63,8.0,"(29, 11)"
3,65,3.0,"(23, 44)"
3,66,10.0,"(38, 13)"
3,67,2.0,"(13, 16)"
3,68,6.0,"(21, 39)"
3,69,2.0,"(34, 39)"
3,70,11.0,"(33, 15)"
3,71,11.0,"(8, 37)"
3,72,2.0,"(42, 34)"
3,73,11.0,"(15, 39)"
3,74,7.0,"(3, 32)"
3,75,11.0,"(14, 39)"
3,76,5.0,"(26, 30)"
3,77,9.0,"(40, 16)"
3,78,11.0,"(33, 14)"
3,79,11.0,"(38, 10)"
3,81,6.0,"(21, 37)"
3,82,3.0,"(28, 36)"
3,84,4.0,"(33, 30)"
3,85,10.0,"(11, 43)"
3,86,5.0,"(18, 19)"
3,87,6.0,"(21, 38)"
3,88,8.0,"(43, 18)"
3,89,3.0,"(21, 6)"
3,90,6.0,"(20, 42)"
3,91,9.0,"(15, 41)"
3,92,6.0,"(20, 38)"
3,93,10.0,"(13, 35)"
3,94,5.0,"(35, 29)"
3,95,11.0,"(9, 40)"
3,96,11.0,"(11, 36)"
3,97,11.0,"(10, 35)"
3,98,9.0,"(11, 34)"
3,99,9.0,"(30, 18)"
4,0,14.0,"(9, 38)"
4,1,10.0,"(45, 13)"
4,2,10.0,"(19, 36)"
4,3,8.0,"(19, 33)"
4,4,1.0,"(14, 11)"
4,5,14.0,"(32, 15)"
4,6,8.0,"(31, 23)"
4,7,14.0,"(37, 17)"
4,8,11.0,"(38, 15)"
4,9,14.0,"(10, 38)"
4,10,14.0,"(10, 43)"
4,11,14.0,"(34, 19)"
4,12,2.0,"(8, 15)"
4,13,8.0,"(28, 11)"
4,14,4.0,"(31, 32)"
4,15,12.0,"(36, 14)"
4,16,14.0,"(11, 42)"
4,17,12.0,"(34, 11)"
4,18,14.0,"(11, 41)"
4,19,9.0,"(41, 8)"
4,20,7.0,"(45, 16)"
4,21,13.0,"(13, 36)"
4,22,14.0,"(35, 9)"
4,23,7.0,"(25, 22)"
4,24,12.0,"(32, 14)"
4,25,14.0,"(15, 36)"
4,26,9.0,"(16, 40)"
4,27,10.0,"(33, 9)"
4,28,10.0,"(12, 30)"
4,29,14.0,"(37, 16)"
4,30,9.0,"(37, 24)"
4,31,6.0,"(27, 34)"
4,32,12.0,"(31, 14)"
4,33,4.0,"(15, 23)"
4,34,14.0,"(34, 15)"
4,35,13.0,"(34, 13)"
4,36,14.0,"(11, 37)"
4,37,14.0,"(9, 42)"
4,38,8.0,"(32, 22)"
4,39,10.0,"(17, 34)"
4,40,14.0,"(35, 15)"
4,41,12.0,"(31, 11)"
4,42,10.0,"(26, 20)"
4,43,5.0,"(36, 30)"
4,44,9.0,"(36, 25)"
4,45,12.0,"(33, 16)"
4,46,12.0,"(34, 16)"
4,47,8.0,"(27, 11)"
4,48,13.0,"(39, 16)"
4,49,12.0,"(32, 10)"
4,50,14.0,"(33, 18)"
4,51,6.0,"(12, 25)"
4,52,14.0,"(36, 18)"
4,53,14.0,"(35, 12)"
4,54,7.0,"(19, 39)"
4,55,8.0,"(11, 28)"
4,56,14.0,"(11, 39)"
4,57,14.0,"(33, 19)"
4,58,2.0,"(16, 8)"
4,59,14.0,"(6, 37)"
4,60,14.0,"(8, 35)"
4,61,14.0,"(12, 39)"
4,62,10.0,"(36, 19)"
4,63,11.0,"(32, 11)"
4,65,5.0,"(20, 41)"
4,66,13.0,"(35, 10)"
4,67,3.0,"(16, 19)"
4,68,8.0,"(21, 40)"
4,69,2.0,"(36, 36)"
4,70,14.0,"(31, 18)"
4,71,14.0,"(7, 39)"
4,72,2.0,"(43, 36)"
4,73,14.0,"(12, 38)"
4,74,10.0,"(6, 35)"
4,75,14.0,"(13, 39)"
4,76,6.0,"(26, 31)"
4,77,12.0,"(39, 14)"
4,78,14.0,"(35, 17)"
4,79,14.0,"(39, 11)"
4,81,8.0,"(19, 37)"
4,82,4.0,"(30, 33)"
4,84,5.0,"(33, 31)"
4,85,13.0,"(12, 44)"
4,86,6.0,"(15, 22)"
4,87,8.0,"(18, 40)"
4,88,11.0,"(40, 15)"
4,89,4.0,"(22, 5)"
4,90,8.0,"(19, 40)"
4,91,12.0,"(13, 43)"
4,92,8.0,"(18, 41)"
4,93,13.0,"(12, 37)"
4,94,6.0,"(35, 31)"
4,95,14.0,"(10, 37)"
4,96,14.0,"(8, 38)"
4,97,14.0,"(11, 38)"
4,98,12.0,"(14, 35)"
4,99,12.0,"(29, 15)"
5,0,17.0,"(6, 36)"
5,1,12.0,"(43, 16)"
5,2,13.0,"(16, 39)"
5,3,10.0,"(16, 33)"
5,4,1.0,"(11, 12)"
5,5,17.0,"(30, 13)"
5,6,10.0,"(31, 21)"
5,7,17.0,"(38, 18)"
5,8,14.0,"(38, 16)"
5,9,17.0,"(8, 36)"
5,10,17.0,"(13, 40)"
5,11,17.0,"(31, 19)"
5,12,2.0,"(5, 16)"
5,13,11.0,"(30, 14)"
5,14,5.0,"(29, 29)"
5,15,15.0,"(33, 12)"
5,16,17.0,"(12, 42)"
5,17,15.0,"(33, 13)"
5,18,17.0,"(8, 41)"
5,19,12.0,"(38, 11)"
5,20,9.0,"(42, 15)"
5,21,16.0,"(14, 34)"
5,22,17.0,"(36, 10)"
5,23,9.0,"(28, 19)"
5,24,15.0,"(33, 11)"
5,25,17.0,"(14, 38)"
5,26,12.0,"(13, 42)"
5,27,13.0,"(34, 10)"
5,28,13.0,"(9, 33)"
5,29,17.0,"(35, 14)"
5,30,11.0,"(35, 25)"
5,31,7.0,"(24, 36)"
5,32,14.0,"(28, 12)"
5,33,5.0,"(18, 22)"
5,34,17.0,"(34, 14)"
5,35,16.0,"(36, 12)"
5,36,17.0,"(11, 35)"
5,37,17.0,"(6, 40)"
5,38,10.0,"(29, 19)"
5,39,12.0,"(20, 35)"
5,40,17.0,"(32, 16)"
5,41,14.0,"(29, 12)"
5,42,12.0,"(24, 20)"
5,43,6.0,"(37, 29)"
5,44,11.0,"(36, 23)"
5,45,15.0,"(36, 13)"
5,46,15.0,"(36, 15)"
5,47,10.0,"(26, 8)"
5,48,16.0,"(37, 14)"
5,49,15.0,"(35, 13)"
5,50,17.0,"(33, 17)"
5,51,8.0,"(9, 28)"
5,52,17.0,"(38, 17)"
5,53,17.0,"(37, 10)"
5,54,9.0,"(20, 40)"
5,55,10.0,"(13, 30)"
5,56,17.0,"(8, 42)"
5,57,17.0,"(34, 20)"
5,58,3.0,"(19, 10)"
5,59,17.0,"(5, 39)"
5,60,17.0,"(5, 38)"
5,61,17.0,"(9, 41)"
5,62,13.0,"(35, 20)"
5,63,14.0,"(33, 10)"
5,65,7.0,"(20, 39)"
5,66,16.0,"(37, 13)"
5,67,4.0,"(18, 17)"
5,68,10.0,"(18, 43)"
5,69,2.0,"(35, 33)"
5,70,17.0,"(32, 19)"
5,71,17.0,"(7, 41)"
5,72,2.0,"(46, 33)"
5,73,17.0,"(15, 38)"
5,74,13.0,"(9, 34)"
5,75,17.0,"(14, 40)"
5,76,7.0,"(28, 32)"
5,77,15.0,"(36, 17)"
5,78,17.0,"(37, 18)"
5,79,17.0,"(37, 12)"
5,81,10.0,"(17, 36)"
5,82,5.0,"(30, 32)"
5,84,6.0,"(33, 29)"
5,85,16.0,"(14, 43)"
5,86,7.0,"(16, 22)"
5,87,11.0,"(16, 38)"
5,88,14.0,"(39, 12)"
5,89,5.0,"(24, 6)"
5,90,10.0,"(17, 41)"
5,91,15.0,"(13, 41)"
5,92,11.0,"(15, 40)"
5,93,16.0,"(12, 35)"
5,94,7.0,"(38, 30)"
5,95,17.0,"(8, 39)"
5,96,17.0,"(5, 37)"
5,97,17.0,"(10, 41)"
5,98,15.0,"(11, 33)"
5,99,15.0,"(29, 16)"
6,0,20.0,"(7, 34)"
6,1,15.0,"(40, 14)"
6,2,16.0,"(14, 42)"
6,3,12.0,"(16, 35)"
6,4,1.0,"(13, 11)"
6,5,20.0,"(31, 15)"
6,6,12.0,"(34, 22)"
6,7,20.0,"(35, 16)"
6,8,17.0,"(39, 18)"
6,9,20.0,"(8, 34)"
6,10,20.0,"(12, 43)"
6,11,20.0,"(32, 17)"
6,12,2.0,"(8, 15)"
6,13,13.0,"(30, 16)"
6,14,6.0,"(30, 28)"
6,15,17.0,"(31, 13)"
6,16,20.0,"(10, 44)"
6,17,18.0,"(36, 11)"
6,18,20.0,"(10, 42)"
6,19,15.0,"(36, 9)"
6,20,11.0,"(43, 18)"
6,21,19.0,"(13, 34)"
6,22,20.0,"(34, 9)"
6,23,11.0,"(28, 16)"
6,24,17.0,"(31, 8)"
6,25,20.0,"(13, 37)"
6,26,15.0,"(12, 40)"
6,27,16.0,"(31, 12)"
6,28,16.0,"(7, 35)"
6,29,19.0,"(38, 13)"
6,30,13.0,"(35, 23)"
6,31,9.0,"(21, 33)"
6,32,16.0,"(29, 10)"
6,33,6.0,"(21, 22)"
6,34,19.0,"(31, 17)"
6,35,18.0,"(39, 10)"
6,36,20.0,"(9, 35)"
6,37,20.0,"(6, 39)"
6,38,12.0,"(32, 20)"
6,39,14.0,"(21, 38)"
6,40,20.0,"(35, 18)"
6,41,17.0,"(29, 13)"
6,42,14.0,"(27, 18)"
6,43,7.0,"(37, 28)"
6,44,14.0,"(36, 20)"
6,45,18.0,"(38, 12)"
6,46,17.0,"(33, 14)"
6,47,12.0,"(29, 8)"
6,48,19.0,"(38, 14)"
6,49,18.0,"(35, 11)"
6,50,19.0,"(34, 18)"
6,51,10.0,"(8, 29)"
6,52,19.0,"(39, 20)"
6,53,20.0,"(37, 11)"
6,54,11.0,"(20, 43)"
6,55,13.0,"(12, 33)"
6,56,20.0,"(9, 43)"
6,57,20.0,"(37, 19)"
6,58,4.0,"(21, 11)"
6,59,20.0,"(6, 38)"
6,60,20.0,"(6, 41)"
6,61,20.0,"(7, 42)"
6,62,15.0,"(37, 23)"
6,63,16.0,"(33, 7)"
6,65,9.0,"(20, 38)"
6,66,18.0,"(40, 13)"
6,67,5.0,"(20, 16)"
6,68,13.0,"(15, 42)"
6,69,3.0,"(35, 30)"
6,70,19.0,"(32, 21)"
6,71,20.0,"(9, 44)"
6,72,2.0,"(44, 33)"
6,73,20.0,"(12, 36)"
6,74,16.0,"(10, 33)"
6,75,20.0,"(12, 41)"
6,76,8.0,"(27, 35)"
6,77,18.0,"(38, 19)"
6,78,20.0,"(34, 17)"
6,79,19.0,"(37, 15)"
6,81,13.0,"(15, 37)"
6,82,6.0,"(31, 29)"
6,84,7.0,"(31, 27)"
6,85,18.0,"(11, 40)"
6,86,8.0,"(13, 25)"
6,87,14.0,"(14, 36)"
6,88,16.0,"(39, 15)"
6,89,7.0,"(26, 9)"
6,90,13.0,"(14, 41)"
6,91,18.0,"(11, 44)"
6,92,14.0,"(16, 37)"
6,93,19.0,"(10, 34)"
6,94,8.0,"(39, 28)"
6,95,20.0,"(6, 42)"
6,96,20.0,"(5, 40)"
6,97,20.0,"(7, 38)"
6,98,18.0,"(10, 36)"
6,99,18.0,"(32, 18)"
7,0,22.0,"(4, 35)"
7,1,18.0,"(39, 17)"
7,2,19.0,"(11, 43)"
7,3,15.0,"(15, 35)"
7,4,1.0,"(16, 8)"
7,5,22.0,"(33, 18)"
7,6,15.0,"(35, 19)"
7,7,23.0,"(32, 13)"
7,8,19.0,"(40, 21)"
7,9,23.0,"(11, 36)"
7,10,23.0,"(10, 40)"
7,11,23.0,"(30, 17)"
7,12,2.0,"(10, 14)"
7,13,15.0,"(28, 17)"
7,14,8.0,"(33, 25)"
7,15,20.0,"(34, 12)"
7,16,23.0,"(8, 43)"
7,17,20.0,"(38, 8)"
7,18,22.0,"(8, 44)"
7,19,18.0,"(38, 10)"
7,20,14.0,"(40, 16)"
7,21,22.0,"(14, 37)"
7,22,22.0,"(32, 9)"
7,23,14.0,"(30, 15)"
7,24,20.0,"(31, 10)"
7,25,23.0,"(10, 35)"
7,26,18.0,"(15, 41)"
7,27,19.0,"(29, 14)"
7,28,19.0,"(8, 37)"
7,29,21.0,"(41, 15)"
7,30,15.0,"(32, 22)"
7,31,11.0,"(20, 31)"
7,32,19.0,"(30, 12)"
7,33,8.0,"(24, 19)"
7,34,22.0,"(30, 18)"
7,35,20.0,"(40, 12)"
7,36,23.0,"(9, 36)"
7,37,23.0,"(9, 39)"
7,38,14.0,"(32, 23)"
7,39,16.0,"(21, 40)"
7,40,23.0,"(33, 20)"
7,41,20.0,"(32, 12)"
7,42,16.0,"(25, 15)"
7,43,9.0,"(34, 25)"
7,44,16.0,"(34, 23)"
7,45,20.0,"(35, 12)"
7,46,19.0,"(35, 17)"
7,47,15.0,"(30, 11)"
7,48,21.0,"(41, 11)"
7,49,20.0,"(35, 8)"
7,50,22.0,"(33, 15)"
7,51,12.0,"(8, 32)"
7,52,21.0,"(38, 21)"
7,53,22.0,"(35, 9)"
7,54,13.0,"(18, 44)"
7,55,16.0,"(11, 34)"
7,56,22.0,"(8, 46)"
7,57,23.0,"(36, 16)"
7,58,6.0,"(24, 12)"
7,59,23.0,"(7, 36)"
7,60,23.0,"(7, 40)"
7,61,23.0,"(9, 40)"
7,62,17.0,"(35, 21)"
7,63,18.0,"(34, 7)"
7,65,11.0,"(18, 37)"
7,66,20.0,"(41, 14)"
7,67,6.0,"(23, 14)"
7,68,16.0,"(15, 39)"
7,69,4.0,"(34, 30)"
7,70,21.0,"(34, 24)"
7,71,22.0,"(12, 45)"
7,72,2.0,"(43, 36)"
7,73,23.0,"(12, 34)"
7,74,19.0,"(13, 35)"
7,75,23.0,"(13, 38)"
7,76,9.0,"(27, 36)"
7,77,20.0,"(40, 19)"
7,78,23.0,"(31, 16)"
7,79,21.0,"(39, 16)"
7,81,15.0,"(12, 37)"
7,82,7.0,"(28, 31)"
7,84,9.0,"(32, 24)"
7,85,21.0,"(8, 40)"
7,86,10.0,"(10, 28)"
7,87,16.0,"(12, 39)"
7,88,19.0,"(39, 13)"
7,89,9.0,"(27, 8)"
7,90,15.0,"(13, 43)"
7,91,20.0,"(9, 47)"
7,92,17.0,"(14, 39)"
7,93,21.0,"(11, 32)"
7,94,10.0,"(36, 25)"
7,95,23.0,"(7, 43)"
7,96,23.0,"(7, 37)"
7,97,23.0,"(9, 37)"
7,98,21.0,"(10, 39)"
7,99,20.0,"(30, 19)"
8,0,24.0,"(2, 37)"
8,1,20.0,"(37, 18)"
8,2,22.0,"(12, 44)"
8,3,18.0,"(15, 36)"
8,4,2.0,"(19, 10)"
8,5,25.0,"(34, 15)"
8,6,18.0,"(34, 19)"
8,7,26.0,"(32, 14)"
8,8,21.0,"(41, 18)"
8,9,26.0,"(11, 39)"
8,10,26.0,"(7, 39)"
8,11,26.0,"(33, 16)"
8,12,2.0,"(13, 15)"
8,13,17.0,"(25, 16)"
8,14,10.0,"(31, 23)"
8,15,23.0,"(31, 14)"
8,16,26.0,"(10, 43)"
8,17,23.0,"(39, 11)"
8,18,25.0,"(11, 42)"
8,19,21.0,"(35, 10)"
8,20,17.0,"(37, 17)"
8,21,25.0,"(16, 40)"
8,22,25.0,"(33, 9)"
8,23,16.0,"(28, 12)"
8,24,23.0,"(34, 13)"
8,25,25.0,"(13, 32)"
8,26,20.0,"(13, 42)"
8,27,22.0,"(29, 15)"
8,28,22.0,"(11, 38)"
8,29,24.0,"(38, 15)"
8,30,18.0,"(33, 19)"
8,31,13.0,"(19, 32)"
8,32,22.0,"(31, 11)"
8,33,10.0,"(26, 20)"
8,34,24.0,"(31, 19)"
8,35,22.0,"(43, 10)"
8,36,26.0,"(12, 38)"
8,37,26.0,"(9, 38)"
8,38,16.0,"(33, 22)"
