Step,AgentID,Wealth,Position
8,3,14.5341,"(15, 39)"
8,4,13.149000000000001,"(11, 35)"
8,5,16.371180000000003,"(31, 16)"
8,7,15.8463,"(31, 10)"
8,8,15.780690000000002,"(34, 11)"
8,9,16.96167,"(39, 17)"
9,0,16.902621,"(38, 12)"
9,1,16.902621,"(9, 42)"
9,2,17.9123589,"(13, 39)"
9,3,15.780690000000002,"(12, 40)"
9,4,14.5341,"(11, 36)"
9,5,17.434062000000004,"(30, 15)"
9,7,16.96167,"(31, 13)"
9,8,16.902621,"(37, 14)"
9,9,17.965503000000002,"(38, 16)"
10,0,17.9123589,"(35, 13)"
10,1,17.9123589,"(8, 43)"
10,2,18.82112301,"(15, 40)"
10,3,16.902621,"(13, 38)"
10,4,15.780690000000002,"(10, 39)"
10,5,18.390655800000005,"(32, 18)"
10,7,17.965503000000002,"(33, 13)"
10,8,17.9123589,"(40, 15)"
10,9,18.8689527,"(39, 16)"
11,0,18.82112301,"(37, 12)"
11,1,18.82112301,"(10, 43)"
11,2,19.639010709,"(14, 41)"
11,3,17.9123589,"(10, 41)"
11,4,16.902621,"(9, 39)"
11,5,19.251590220000004,"(33, 18)"
11,7,18.8689527,"(33, 11)"
11,8,18.82112301,"(39, 14)"
11,9,19.68205743,"(37, 16)"
12,0,19.639010709,"(40, 13)"
12,1,19.639010709,"(12, 42)"
12,2,20.3751096381,"(12, 44)"
12,3,18.82112301,"(13, 42)"
12,4,17.9123589,"(12, 37)"
12,5,20.026431198000004,"(30, 16)"
12,7,19.68205743,"(32, 12)"
12,8,19.639010709,"(36, 16)"
12,9,20.413851687,"(39, 15)"
13,0,20.3751096381,"(38, 15)"
13,1,20.3751096381,"(9, 41)"
13,2,21.03759867429,"(14, 42)"
13,3,19.639010709,"(10, 42)"
13,4,18.82112301,"(9, 34)"
13,5,20.723788078200005,"(33, 16)"
13,7,20.413851687,"(31, 10)"
13,8,20.3751096381,"(37, 14)"
13,9,21.0724665183,"(38, 14)"
14,0,21.03759867429,"(38, 13)"
14,1,21.03759867429,"(8, 39)"
14,2,21.633838806861,"(14, 40)"
14,3,20.3751096381,"(10, 44)"
14,4,19.639010709,"(12, 36)"
14,5,21.351409270380007,"(35, 16)"
14,7,21.0724665183,"(34, 10)"
14,8,21.03759867429,"(36, 17)"
14,9,21.66521986647,"(38, 11)"
15,0,21.633838806861,"(39, 11)"
15,1,21.633838806861,"(7, 37)"
15,2,22.1704549261749,"(14, 43)"
15,3,21.03759867429,"(13, 41)"
15,4,20.3751096381,"(15, 37)"
15,5,21.916268343342008,"(35, 13)"
15,7,21.66521986647,"(35, 12)"
15,8,21.633838806861,"(33, 19)"
15,9,22.198697879823,"(36, 14)"
16,0,22.1704549261749,"(36, 13)"
16,1,22.1704549261749,"(5, 39)"
16,2,22.65340943355741,"(13, 42)"
16,3,21.633838806861,"(15, 40)"
16,4,21.03759867429,"(14, 35)"
16,5,22.424641509007806,"(32, 15)"
16,7,22.198697879823,"(32, 13)"
16,8,22.1704549261749,"(30, 17)"
16,9,22.678828091840703,"(33, 12)"
17,0,22.65340943355741,"(35, 15)"
17,1,22.65340943355741,"(6, 41)"
17,2,23.08806849020167,"(11, 44)"
17,3,22.1704549261749,"(14, 38)"
17,4,21.633838806861,"(11, 34)"
17,5,22.882177358107025,"(31, 14)"
17,7,22.678828091840703,"(34, 16)"
17,8,22.65340943355741,"(31, 16)"
17,9,23.110945282656633,"(36, 11)"
18,0,23.08806849020167,"(32, 12)"
18,1,23.08806849020167,"(7, 43)"
18,2,23.479261641181505,"(8, 42)"
18,3,22.65340943355741,"(13, 35)"
18,4,22.1704549261749,"(8, 34)"
18,5,23.293959622296324,"(29, 14)"
18,7,23.110945282656633,"(31, 13)"
18,8,23.08806849020167,"(33, 14)"
18,9,23.49985075439097,"(35, 14)"
19,0,23.479261641181505,"(30, 15)"
19,1,23.479261641181505,"(7, 42)"
19,2,23.831335477063355,"(6, 42)"
19,3,23.08806849020167,"(10, 36)"
19,4,22.65340943355741,"(5, 37)"
19,5,23.66456366006669,"(31, 12)"
19,7,23.49985075439097,"(31, 15)"
19,8,23.479261641181505,"(30, 16)"
19,9,23.849865678951872,"(32, 17)"
20,0,23.831335477063355,"(32, 14)"
20,1,23.831335477063355,"(6, 39)"
20,2,24.148201929357022,"(7, 40)"
20,3,23.479261641181505,"(9, 39)"
20,4,23.08806849020167,"(6, 36)"
20,5,23.998107294060024,"(32, 13)"
20,7,23.849865678951872,"(30, 12)"
20,8,23.831335477063355,"(31, 19)"
20,9,24.164879111056685,"(31, 18)"
21,0,24.148201929357022,"(34, 15)"
21,1,24.148201929357022,"(5, 40)"
21,2,24.43338173642132,"(10, 39)"
21,3,23.831335477063355,"(11, 41)"
21,4,23.479261641181505,"(9, 34)"
21,5,24.29829656465402,"(35, 10)"
21,7,24.164879111056685,"(30, 14)"
21,8,24.148201929357022,"(33, 19)"
21,9,24.44839119995102,"(32, 16)"
22,0,24.43338173642132,"(33, 17)"
22,1,24.43338173642132,"(5, 38)"
22,2,24.690043562779188,"(10, 42)"
22,3,24.148201929357022,"(12, 43)"
22,4,23.831335477063355,"(11, 33)"
22,5,24.56846690818862,"(35, 11)"
22,7,24.44839119995102,"(33, 13)"
22,8,24.43338173642132,"(36, 20)"
22,9,24.703552079955916,"(34, 14)"
23,0,24.690043562779188,"(31, 17)"
23,1,24.690043562779188,"(7, 35)"
23,2,24.92103920650127,"(13, 43)"
23,3,24.43338173642132,"(14, 41)"
23,4,24.148201929357022,"(11, 35)"
23,5,24.811620217369757,"(35, 12)"
23,7,24.703552079955916,"(35, 16)"
23,8,24.690043562779188,"(34, 19)"
23,9,24.933196871960323,"(34, 12)"
24,0,24.92103920650127,"(31, 15)"
24,1,24.92103920650127,"(8, 38)"
24,2,25.128935285851142,"(15, 42)"
24,3,24.690043562779188,"(12, 38)"
24,4,24.43338173642132,"(14, 37)"
24,5,25.030458195632782,"(32, 11)"
24,7,24.933196871960323,"(36, 17)"
24,8,24.92103920650127,"(36, 19)"
24,9,25.13987718476429,"(37, 15)"
25,0,25.128935285851142,"(32, 12)"
25,1,25.128935285851142,"(7, 41)"
25,2,25.316041757266028,"(14, 39)"
25,3,24.92103920650127,"(15, 41)"
25,4,24.690043562779188,"(11, 39)"
25,5,25.227412376069505,"(31, 10)"
25,7,25.13987718476429,"(34, 20)"
25,8,25.128935285851142,"(39, 18)"
25,9,25.32588946628786,"(36, 15)"
26,0,25.316041757266028,"(32, 14)"
26,1,25.316041757266028,"(10, 40)"
26,2,25.484437581539424,"(13, 36)"
26,3,25.128935285851142,"(14, 42)"
26,4,24.92103920650127,"(13, 42)"
26,5,25.404671138462554,"(32, 10)"
26,7,25.32588946628786,"(35, 17)"
26,8,25.316041757266028,"(39, 16)"
26,9,25.493300519659076,"(37, 14)"
27,0,25.484437581539424,"(31, 13)"
27,1,25.484437581539424,"(12, 40)"
27,2,25.635993823385483,"(12, 34)"
27,3,25.316041757266028,"(15, 39)"
27,4,25.128935285851142,"(10, 41)"
27,5,25.5642040246163,"(35, 13)"
27,7,25.493300519659076,"(35, 19)"
27,8,25.484437581539424,"(38, 14)"
27,9,25.64397046769317,"(39, 12)"
28,0,25.635993823385483,"(34, 12)"
28,1,25.635993823385483,"(9, 41)"
28,2,25.772394441046934,"(14, 37)"
28,3,25.484437581539424,"(15, 36)"
28,4,25.316041757266028,"(8, 39)"
28,5,25.70778362215467,"(34, 16)"
28,7,25.64397046769317,"(33, 16)"
28,8,25.635993823385483,"(37, 17)"
28,9,25.779573420923853,"(36, 12)"
29,0,25.772394441046934,"(35, 10)"
29,1,25.772394441046934,"(11, 38)"
29,2,25.895154996942242,"(11, 36)"
29,3,25.635993823385483,"(16, 37)"
29,4,25.484437581539424,"(9, 39)"
29,5,25.8370052599392,"(36, 15)"
29,7,25.779573420923853,"(35, 15)"
29,8,25.772394441046934,"(39, 17)"
29,9,25.90161607883147,"(36, 9)"
30,0,25.895154996942242,"(34, 10)"
30,1,25.895154996942242,"(9, 36)"
30,2,26.00563949724802,"(13, 36)"
30,3,25.772394441046934,"(14, 36)"
30,4,25.635993823385483,"(7, 37)"
30,5,25.95330473394528,"(38, 12)"
30,7,25.90161607883147,"(35, 16)"
30,8,25.895154996942242,"(36, 17)"
30,9,26.011454470948323,"(38, 11)"
31,0,26.00563949724802,"(32, 12)"
31,1,26.00563949724802,"(6, 36)"
31,2,26.105075547523217,"(12, 33)"
31,3,25.895154996942242,"(11, 37)"
31,4,25.772394441046934,"(5, 38)"
31,5,26.057974260550754,"(38, 10)"
31,7,26.011454470948323,"(37, 19)"
31,8,26.00563949724802,"(36, 19)"
31,9,26.110309023853493,"(37, 13)"
32,0,26.105075547523217,"(30, 15)"
32,1,26.105075547523217,"(9, 35)"
32,2,26.194567992770896,"(10, 34)"
32,3,26.00563949724802,"(10, 36)"
32,4,25.895154996942242,"(7, 41)"
32,5,26.15217683449568,"(36, 11)"
32,7,26.110309023853493,"(40, 16)"
32,8,26.105075547523217,"(33, 16)"
32,9,26.199278121468144,"(35, 11)"
33,0,26.194567992770896,"(29, 13)"
33,1,26.194567992770896,"(9, 38)"
33,2,26.275111193493807,"(7, 36)"
33,3,26.105075547523217,"(9, 37)"
33,4,26.00563949724802,"(9, 41)"
33,5,26.23695915104611,"(34, 11)"
33,7,26.199278121468144,"(39, 15)"
33,8,26.194567992770896,"(30, 13)"
33,9,26.27935030932133,"(36, 10)"
34,0,26.275111193493807,"(29, 15)"
34,1,26.275111193493807,"(11, 36)"
34,2,26.347600074144427,"(8, 38)"
34,3,26.194567992770896,"(11, 39)"
34,4,26.105075547523217,"(6, 38)"
34,5,26.313263235941502,"(37, 12)"
34,7,26.27935030932133,"(37, 16)"
34,8,26.275111193493807,"(33, 10)"
34,9,26.351415278389197,"(33, 9)"
35,0,26.347600074144427,"(32, 15)"
35,1,26.347600074144427,"(13, 37)"
35,2,26.412840066729984,"(11, 40)"
35,3,26.275111193493807,"(12, 36)"
35,4,26.194567992770896,"(8, 37)"
35,5,26.381936912347353,"(35, 13)"
35,7,26.351415278389197,"(38, 16)"
35,8,26.347600074144427,"(30, 11)"
35,9,26.41627375055028,"(32, 10)"
36,0,26.412840066729984,"(35, 15)"
36,1,26.412840066729984,"(14, 35)"
36,2,26.471556060056987,"(12, 38)"
36,3,26.347600074144427,"(13, 34)"
36,4,26.275111193493807,"(11, 34)"
36,5,26.44374322111262,"(38, 15)"
36,7,26.41627375055028,"(38, 14)"
36,8,26.412840066729984,"(31, 12)"
36,9,26.47464637549525,"(35, 11)"
37,0,26.471556060056987,"(33, 17)"
37,1,26.471556060056987,"(11, 33)"
37,2,26.52440045405129,"(10, 39)"
37,3,26.412840066729984,"(10, 36)"
37,4,26.347600074144427,"(9, 35)"
37,5,26.499368899001357,"(38, 17)"
37,7,26.47464637549525,"(39, 13)"
37,8,26.471556060056987,"(33, 11)"
37,9,26.527181737945725,"(35, 14)"
38,0,26.52440045405129,"(34, 14)"
38,1,26.52440045405129,"(10, 35)"
38,2,26.57196040864616,"(7, 37)"
38,3,26.471556060056987,"(12, 33)"
38,4,26.412840066729984,"(6, 38)"
38,5,26.54943200910122,"(35, 17)"
38,7,26.527181737945725,"(39, 14)"
38,8,26.52440045405129,"(31, 13)"
38,9,26.574463564151152,"(36, 16)"
39,0,26.57196040864616,"(34, 16)"
39,1,26.57196040864616,"(9, 33)"
39,2,26.614764367781543,"(5, 37)"
39,3,26.52440045405129,"(12, 34)"
39,4,26.471556060056987,"(6, 41)"
39,5,26.594488808191098,"(32, 18)"
39,7,26.574463564151152,"(37, 14)"
39,8,26.57196040864616,"(33, 10)"
39,9,26.617017207736037,"(33, 16)"
40,0,26.614764367781543,"(33, 19)"
40,1,26.614764367781543,"(6, 36)"
40,2,26.65328793100339,"(8, 35)"
40,3,26.57196040864616,"(9, 36)"
40,4,26.52440045405129,"(7, 43)"
40,5,26.635039927371988,"(34, 18)"
40,7,26.617017207736037,"(39, 12)"
40,8,26.614764367781543,"(31, 10)"
40,9,26.655315486962433,"(35, 13)"
41,0,26.65328793100339,"(35, 20)"
41,1,26.65328793100339,"(9, 38)"
41,2,26.687959137903054,"(7, 38)"
41,3,26.614764367781543,"(11, 38)"
41,4,26.57196040864616,"(6, 42)"
41,5,26.67153593463479,"(35, 18)"
41,7,26.655315486962433,"(36, 14)"
41,8,26.65328793100339,"(32, 11)"
41,9,26.68978393826619,"(38, 14)"
42,0,26.687959137903054,"(38, 19)"
42,1,26.687959137903054,"(8, 38)"
42,2,26.719163224112748,"(7, 39)"
42,3,26.65328793100339,"(12, 37)"
42,4,26.614764367781543,"(8, 40)"
42,5,26.70438234117131,"(37, 16)"
42,7,26.68978393826619,"(39, 13)"
42,8,26.687959137903054,"(29, 14)"
42,9,26.72080554443957,"(38, 15)"
43,0,26.719163224112748,"(39, 17)"
43,1,26.719163224112748,"(7, 40)"
43,2,26.747246901701473,"(8, 41)"
43,3,26.687959137903054,"(14, 40)"
43,4,26.65328793100339,"(10, 38)"
43,5,26.73394410705418,"(36, 16)"
43,7,26.72080554443957,"(40, 13)"
43,8,26.719163224112748,"(31, 14)"
43,9,26.748724989995615,"(38, 18)"
44,0,26.747246901701473,"(36, 15)"
44,1,26.747246901701473,"(10, 39)"
44,2,26.772522211531328,"(5, 40)"
44,3,26.719163224112748,"(12, 38)"
44,4,26.687959137903054,"(10, 41)"
44,5,26.760549696348765,"(38, 17)"
44,7,26.748724989995615,"(38, 16)"
44,8,26.747246901701473,"(34, 12)"
44,9,26.773852490996056,"(40, 15)"
45,0,26.772522211531328,"(33, 16)"
45,1,26.772522211531328,"(9, 39)"
45,2,26.795269990378195,"(8, 37)"
45,3,26.747246901701473,"(11, 36)"
45,4,26.719163224112748,"(10, 43)"
45,5,26.784494726713888,"(36, 20)"
45,7,26.773852490996056,"(37, 15)"
45,8,26.772522211531328,"(37, 14)"
45,9,26.79646724189645,"(38, 14)"
46,0,26.795269990378195,"(30, 17)"
46,1,26.795269990378195,"(7, 42)"
46,2,26.815742991340375,"(9, 35)"
46,3,26.772522211531328,"(12, 39)"
46,4,26.747246901701473,"(13, 40)"
46,5,26.8060452540425,"(34, 19)"
46,7,26.79646724189645,"(37, 18)"
46,8,26.795269990378195,"(36, 13)"
46,9,26.816820517706805,"(39, 16)"
47,0,26.815742991340375,"(32, 14)"
47,1,26.815742991340375,"(9, 44)"
47,2,26.834168692206337,"(9, 37)"
47,3,26.795269990378195,"(13, 39)"
47,4,26.772522211531328,"(16, 38)"
47,5,26.82544072863825,"(34, 17)"
47,7,26.816820517706805,"(36, 16)"
47,8,26.815742991340375,"(35, 12)"
47,9,26.835138465936126,"(37, 16)"
48,0,26.834168692206337,"(34, 11)"
48,1,26.834168692206337,"(10, 42)"
48,2,26.850751822985703,"(8, 40)"
48,3,26.815742991340375,"(16, 39)"
48,4,26.795269990378195,"(15, 39)"
48,5,26.842896655774425,"(37, 19)"
48,7,26.835138465936126,"(33, 18)"
48,8,26.834168692206337,"(37, 13)"
48,9,26.851624619342513,"(39, 14)"
49,0,26.850751822985703,"(32, 12)"
49,1,26.850751822985703,"(7, 41)"
49,2,26.865676640687134,"(8, 38)"
49,3,26.834168692206337,"(13, 38)"
49,4,26.815742991340375,"(12, 36)"
49,5,26.858606990196982,"(35, 17)"
49,7,26.851624619342513,"(34, 20)"
49,8,26.850751822985703,"(39, 13)"
49,9,26.86646215740826,"(36, 17)"
50,0,26.865676640687134,"(29, 14)"
50,1,26.865676640687134,"(7, 38)"
50,2,26.879108976618422,"(8, 36)"
50,3,26.850751822985703,"(14, 41)"
50,4,26.834168692206337,"(12, 35)"
50,5,26.872746291177286,"(35, 16)"
50,7,26.86646215740826,"(34, 19)"
50,8,26.865676640687134,"(40, 13)"
50,9,26.879815941667434,"(37, 15)"
51,0,26.879108976618422,"(30, 16)"
51,1,26.879108976618422,"(10, 36)"
51,2,26.89119807895658,"(11, 35)"
51,3,26.865676640687134,"(13, 42)"
51,4,26.850751822985703,"(14, 35)"
51,5,26.885471662059558,"(32, 14)"
51,7,26.879815941667434,"(36, 19)"
51,8,26.879108976618422,"(38, 13)"
51,9,26.89183434750069,"(35, 18)"
52,0,26.89119807895658,"(31, 19)"
52,1,26.89119807895658,"(8, 39)"
52,2,26.902078271060923,"(10, 37)"
52,3,26.879108976618422,"(10, 41)"
52,4,26.865676640687134,"(12, 33)"
52,5,26.896924495853604,"(29, 15)"
52,7,26.89183434750069,"(34, 16)"
52,8,26.89119807895658,"(39, 14)"
52,9,26.902650912750623,"(33, 18)"
53,0,26.902078271060923,"(32, 19)"
53,1,26.902078271060923,"(11, 38)"
53,2,26.911870443954832,"(7, 36)"
53,3,26.89119807895658,"(10, 42)"
53,4,26.879108976618422,"(13, 34)"
53,5,26.907232046268245,"(31, 17)"
53,7,26.902650912750623,"(36, 18)"
53,8,26.902078271060923,"(40, 14)"
53,9,26.91238582147556,"(33, 19)"
54,0,26.911870443954832,"(32, 17)"
54,1,26.911870443954832,"(12, 35)"
54,2,26.92068339955935,"(6, 37)"
54,3,26.902078271060923,"(8, 41)"
54,4,26.89119807895658,"(12, 37)"
54,5,26.91650884164142,"(33, 15)"
54,7,26.91238582147556,"(39, 17)"
54,8,26.911870443954832,"(38, 11)"
54,9,26.921147239328004,"(34, 18)"
55,0,26.92068339955935,"(35, 15)"
55,1,26.92068339955935,"(10, 38)"
55,2,26.928615059603416,"(8, 38)"
55,3,26.911870443954832,"(11, 41)"
55,4,26.902078271060923,"(14, 34)"
55,5,26.92485795747728,"(30, 15)"
55,7,26.921147239328004,"(39, 15)"
55,8,26.92068339955935,"(35, 10)"
55,9,26.929032515395203,"(35, 18)"
56,0,26.928615059603416,"(38, 15)"
56,1,26.928615059603416,"(13, 41)"
56,2,26.935753553643075,"(9, 41)"
56,3,26.92068339955935,"(11, 42)"
56,4,26.911870443954832,"(15, 36)"
56,5,26.932372161729553,"(29, 13)"
56,7,26.929032515395203,"(38, 12)"
56,8,26.928615059603416,"(35, 13)"
56,9,26.936129263855683,"(34, 16)"
57,0,26.935753553643075,"(37, 12)"
57,1,26.935753553643075,"(12, 42)"
57,2,26.942178198278768,"(7, 43)"
57,3,26.928615059603416,"(13, 42)"
57,4,26.92068339955935,"(15, 39)"
57,5,26.9391349455566,"(31, 10)"
57,7,26.936129263855683,"(39, 12)"
57,8,26.935753553643075,"(38, 10)"
57,9,26.942516337470117,"(32, 18)"
58,0,26.942178198278768,"(38, 13)"
58,1,26.942178198278768,"(11, 39)"
58,2,26.94796037845089,"(6, 40)"
58,3,26.935753553643075,"(10, 42)"
58,4,26.928615059603416,"(15, 41)"
58,5,26.94522145100094,"(31, 12)"
58,7,26.942516337470117,"(37, 15)"
58,8,26.942178198278768,"(39, 13)"
58,9,26.948264703723105,"(30, 18)"
59,0,26.94796037845089,"(40, 14)"
59,1,26.94796037845089,"(9, 38)"
59,2,26.953164340605802,"(8, 39)"
59,3,26.942178198278768,"(12, 40)"
59,4,26.935753553643075,"(16, 39)"
59,5,26.950699305900848,"(33, 12)"
59,7,26.948264703723105,"(37, 16)"
59,8,26.94796037845089,"(38, 11)"
59,9,26.953438233350795,"(32, 19)"
60,0,26.953164340605802,"(39, 16)"
60,1,26.953164340605802,"(9, 35)"
60,2,26.957847906545222,"(7, 40)"
60,3,26.94796037845089,"(10, 40)"
60,4,26.942178198278768,"(14, 39)"
60,5,26.955629375310764,"(33, 15)"
60,7,26.953438233350795,"(36, 15)"
60,8,26.953164340605802,"(39, 14)"
60,9,26.958094410015715,"(34, 19)"
61,0,26.957847906545222,"(39, 18)"
61,1,26.957847906545222,"(12, 34)"
61,2,26.9620631158907,"(7, 41)"
61,3,26.953164340605802,"(7, 42)"
61,4,26.94796037845089,"(15, 39)"
61,5,26.960066437779687,"(34, 16)"
61,7,26.958094410015715,"(33, 13)"
61,8,26.957847906545222,"(36, 12)"
61,9,26.962284969014142,"(31, 17)"
62,0,26.9620631158907,"(36, 16)"
62,1,26.9620631158907,"(14, 35)"
62,2,26.96585680430163,"(6, 41)"
62,3,26.957847906545222,"(6, 40)"
62,4,26.953164340605802,"(15, 40)"
62,5,26.96405979400172,"(36, 14)"
62,7,26.962284969014142,"(30, 16)"
62,8,26.9620631158907,"(33, 14)"
62,9,26.96605647211273,"(34, 18)"
63,0,26.96585680430163,"(33, 19)"
63,1,26.96585680430163,"(14, 38)"
63,2,26.96927112387147,"(8, 42)"
63,3,26.9620631158907,"(7, 43)"
63,4,26.957847906545222,"(13, 42)"
63,5,26.967653814601547,"(33, 12)"
63,7,26.96605647211273,"(32, 18)"
63,8,26.96585680430163,"(35, 14)"
63,9,26.969450824901458,"(36, 18)"
64,0,26.96927112387147,"(36, 19)"
64,1,26.96927112387147,"(12, 38)"
64,2,26.97234401148432,"(11, 42)"
64,3,26.96585680430163,"(10, 43)"
64,4,26.9620631158907,"(14, 42)"
64,5,26.970888433141393,"(32, 11)"
64,7,26.969450824901458,"(33, 17)"
64,8,26.96927112387147,"(37, 16)"
64,9,26.97250574241131,"(39, 15)"
65,0,26.97234401148432,"(35, 18)"
65,1,26.97234401148432,"(12, 36)"
65,2,26.97510961033589,"(14, 41)"
65,3,26.96927112387147,"(12, 43)"
65,4,26.96585680430163,"(15, 41)"
65,5,26.973799589827255,"(32, 10)"
65,7,26.97250574241131,"(35, 20)"
65,8,26.97234401148432,"(34, 15)"
65,9,26.97525516817018,"(36, 15)"
66,0,26.97510961033589,"(33, 16)"
66,1,26.97510961033589,"(15, 38)"
66,2,26.9775986493023,"(14, 40)"
66,3,26.97234401148432,"(12, 44)"
66,4,26.96927112387147,"(14, 43)"
66,5,26.97641963084453,"(32, 12)"
66,7,26.97525516817018,"(38, 18)"
66,8,26.97510961033589,"(34, 17)"
66,9,26.97772965135316,"(37, 12)"
67,0,26.9775986493023,"(32, 19)"
67,1,26.9775986493023,"(14, 36)"
67,2,26.97983878437207,"(13, 40)"
67,3,26.97510961033589,"(11, 41)"
67,4,26.97234401148432,"(13, 43)"
67,5,26.978777667760077,"(30, 11)"
67,7,26.97772965135316,"(38, 15)"
67,8,26.9775986493023,"(35, 19)"
67,9,26.979956686217847,"(39, 12)"
68,0,26.97983878437207,"(31, 16)"
68,1,26.97983878437207,"(13, 38)"
68,2,26.981854905934863,"(14, 37)"
68,3,26.9775986493023,"(12, 38)"
68,4,26.97510961033589,"(14, 42)"
68,5,26.98089990098407,"(33, 9)"
68,7,26.979956686217847,"(37, 17)"
68,8,26.97983878437207,"(34, 20)"
68,9,26.981961017596063,"(36, 11)"
69,0,26.981854905934863,"(30, 15)"
69,1,26.981854905934863,"(14, 39)"
69,2,26.983669415341378,"(14, 34)"
69,3,26.97983878437207,"(9, 35)"
69,4,26.9775986493023,"(12, 40)"
69,5,26.982809910885663,"(32, 11)"
69,7,26.981961017596063,"(37, 14)"
69,8,26.981854905934863,"(36, 18)"
69,9,26.983764915836456,"(36, 14)"
70,0,26.983669415341378,"(33, 13)"
70,1,26.983669415341378,"(12, 39)"
70,2,26.98530247380724,"(11, 34)"
70,3,26.981854905934863,"(9, 38)"
70,4,26.97983878437207,"(15, 38)"
70,5,26.984528919797096,"(35, 10)"
70,7,26.983764915836456,"(40, 14)"
70,8,26.983669415341378,"(35, 18)"
70,9,26.98538842425281,"(39, 16)"
71,0,26.98530247380724,"(33, 14)"
71,1,26.98530247380724,"(9, 41)"
71,2,26.986772226426517,"(8, 36)"
71,3,26.983669415341378,"(10, 35)"
71,4,26.981854905934863,"(15, 39)"
71,5,26.986076027817386,"(38, 11)"
71,7,26.98538842425281,"(38, 14)"
71,8,26.98530247380724,"(34, 17)"
71,9,26.98684958182753,"(38, 19)"
72,0,26.986772226426517,"(31, 11)"
72,1,26.986772226426517,"(12, 38)"
72,2,26.988095003783865,"(11, 39)"
72,3,26.98530247380724,"(8, 37)"
72,4,26.983669415341378,"(14, 37)"
72,5,26.987468425035647,"(35, 14)"
72,7,26.98684958182753,"(37, 13)"
72,8,26.986772226426517,"(36, 20)"
72,9,26.988164623644778,"(37, 16)"
73,0,26.988095003783865,"(30, 13)"
73,1,26.988095003783865,"(13, 38)"
73,2,26.98928550340548,"(14, 41)"
73,3,26.986772226426517,"(8, 34)"
73,4,26.98530247380724,"(12, 40)"
73,5,26.988721582532083,"(33, 16)"
73,7,26.988164623644778,"(34, 10)"
73,8,26.988095003783865,"(37, 18)"
73,9,26.9893481612803,"(36, 14)"
74,0,26.98928550340548,"(30, 11)"
74,1,26.98928550340548,"(15, 37)"
74,2,26.990356953064932,"(12, 39)"
74,3,26.988095003783865,"(5, 37)"
74,4,26.986772226426517,"(11, 38)"
74,5,26.989849424278876,"(33, 15)"
74,7,26.9893481612803,"(33, 9)"
74,8,26.98928550340548,"(39, 16)"
74,9,26.99041334515227,"(35, 16)"
75,0,26.990356953064932,"(31, 13)"
75,1,26.990356953064932,"(16, 40)"
75,2,26.99132125775844,"(15, 39)"
