Step,AgentID,Wealth,Position,Vision,N_Agents,Size,inheritance taxbrackets,inheritance tax percentages,Starting Wealth
0,39,5.0,"(20, 44)",5,100,50,[],[],5
0,40,5.0,"(33, 45)",5,100,50,[],[],5
0,41,5.0,"(15, 20)",5,100,50,[],[],5
0,42,5.0,"(2, 9)",5,100,50,[],[],5
0,43,5.0,"(41, 2)",5,100,50,[],[],5
0,44,5.0,"(45, 8)",5,100,50,[],[],5
0,45,5.0,"(1, 46)",5,100,50,[],[],5
0,46,5.0,"(35, 44)",5,100,50,[],[],5
0,47,5.0,"(0, 43)",5,100,50,[],[],5
0,48,5.0,"(23, 19)",5,100,50,[],[],5
0,49,5.0,"(18, 42)",5,100,50,[],[],5
0,50,5.0,"(1, 12)",5,100,50,[],[],5
0,51,5.0,"(26, 9)",5,100,50,[],[],5
0,52,5.0,"(12, 21)",5,100,50,[],[],5
0,53,5.0,"(17, 38)",5,100,50,[],[],5
0,54,5.0,"(16, 22)",5,100,50,[],[],5
0,55,5.0,"(29, 40)",5,100,50,[],[],5
0,56,5.0,"(5, 38)",5,100,50,[],[],5
0,57,5.0,"(10, 6)",5,100,50,[],[],5
0,58,5.0,"(32, 22)",5,100,50,[],[],5
0,59,5.0,"(2, 34)",5,100,50,[],[],5
0,60,5.0,"(37, 21)",5,100,50,[],[],5
0,61,5.0,"(11, 25)",5,100,50,[],[],5
0,62,5.0,"(42, 46)",5,100,50,[],[],5
0,63,5.0,"(34, 20)",5,100,50,[],[],5
0,64,5.0,"(32, 40)",5,100,50,[],[],5
0,65,5.0,"(10, 18)",5,100,50,[],[],5
0,66,5.0,"(6, 8)",5,100,50,[],[],5
0,67,5.0,"(30, 24)",5,100,50,[],[],5
0,68,5.0,"(20, 10)",5,100,50,[],[],5
0,69,5.0,"(49, 15)",5,100,50,[],[],5
0,70,5.0,"(22, 43)",5,100,50,[],[],5
0,71,5.0,"(35, 19)",5,100,50,[],[],5
0,72,5.0,"(37, 27)",5,100,50,[],[],5
0,73,5.0,"(44, 10)",5,100,50,[],[],5
0,74,5.0,"(40, 26)",5,100,50,[],[],5
0,75,5.0,"(30, 45)",5,100,50,[],[],5
0,76,5.0,"(43, 30)",5,100,50,[],[],5
0,77,5.0,"(48, 31)",5,100,50,[],[],5
0,78,5.0,"(6, 7)",5,100,50,[],[],5
0,79,5.0,"(49, 24)",5,100,50,[],[],5
0,80,5.0,"(43, 7)",5,100,50,[],[],5
0,81,5.0,"(23, 37)",5,100,50,[],[],5
0,82,5.0,"(2, 4)",5,100,50,[],[],5
0,83,5.0,"(25, 34)",5,100,50,[],[],5
0,84,5.0,"(48, 31)",5,100,50,[],[],5
0,85,5.0,"(44, 5)",5,100,50,[],[],5
0,86,5.0,"(18, 1)",5,100,50,[],[],5
0,87,5.0,"(25, 24)",5,100,50,[],[],5
0,88,5.0,"(37, 30)",5,100,50,[],[],5
0,89,5.0,"(17, 7)",5,100,50,[],[],5
0,90,5.0,"(39, 44)",5,100,50,[],[],5
0,91,5.0,"(0, 33)",5,100,50,[],[],5
0,92,5.0,"(5, 13)",5,100,50,[],[],5
0,93,5.0,"(22, 15)",5,100,50,[],[],5
0,94,5.0,"(35, 44)",5,100,50,[],[],5
0,95,5.0,"(41, 8)",5,100,50,[],[],5
0,96,5.0,"(0, 7)",5,100,50,[],[],5
0,97,5.0,"(16, 17)",5,100,50,[],[],5
0,98,5.0,"(39, 10)",5,100,50,[],[],5
0,99,5.0,"(48, 33)",5,100,50,[],[],5
1,0,4.0,"(16, 23)",5,100,50,[],[],5
1,1,13869.999999999998,"(0, 29)",5,100,50,[],[],5
1,2,4.0,"(20, 6)",5,100,50,[],[],5
1,3,9248.0,"(2, 1)",5,100,50,[],[],5
1,4,27735.999999999996,"(13, 45)",5,100,50,[],[],5
1,5,23114.0,"(0, 22)",5,100,50,[],[],5
1,6,4.0,"(29, 23)",5,100,50,[],[],5
1,7,27735.999999999996,"(48, 32)",5,100,50,[],[],5
1,8,4.0,"(20, 31)",5,100,50,[],[],5
1,9,69334.0,"(41, 42)",5,100,50,[],[],5
1,10,18492.0,"(44, 1)",5,100,50,[],[],5
1,11,32358.0,"(49, 16)",5,100,50,[],[],5
1,12,23114.0,"(10, 46)",5,100,50,[],[],5
1,13,27735.999999999996,"(43, 27)",5,100,50,[],[],5
1,14,18492.0,"(0, 24)",5,100,50,[],[],5
1,15,13869.999999999998,"(2, 0)",5,100,50,[],[],5
1,16,32358.0,"(41, 38)",5,100,50,[],[],5
1,17,4.0,"(27, 21)",5,100,50,[],[],5
1,18,23114.0,"(10, 41)",5,100,50,[],[],5
1,20,4626.0,"(8, 18)",5,100,50,[],[],5
1,21,4.0,"(16, 11)",5,100,50,[],[],5
1,22,13869.999999999998,"(1, 23)",5,100,50,[],[],5
1,23,55467.99999999999,"(36, 47)",5,100,50,[],[],5
1,24,4.0,"(19, 2)",5,100,50,[],[],5
1,25,23114.0,"(40, 19)",5,100,50,[],[],5
1,26,32358.0,"(21, 49)",5,100,50,[],[],5
1,27,78578.0,"(46, 40)",5,100,50,[],[],5
1,28,36980.0,"(9, 43)",5,100,50,[],[],5
1,29,18492.0,"(38, 3)",5,100,50,[],[],5
1,30,18492.0,"(0, 38)",5,100,50,[],[],5
1,31,73956.0,"(47, 40)",5,100,50,[],[],5
1,32,27735.999999999996,"(46, 29)",5,100,50,[],[],5
1,33,4.0,"(21, 3)",5,100,50,[],[],5
1,34,50845.99999999999,"(49, 39)",5,100,50,[],[],5
1,35,23114.0,"(8, 42)",5,100,50,[],[],5
1,36,23114.0,"(0, 15)",5,100,50,[],[],5
1,37,18492.0,"(38, 18)",5,100,50,[],[],5
1,39,36980.0,"(20, 45)",5,100,50,[],[],5
1,40,41602.0,"(36, 43)",5,100,50,[],[],5
1,41,4.0,"(16, 20)",5,100,50,[],[],5
1,42,27735.999999999996,"(1, 14)",5,100,50,[],[],5
1,43,18492.0,"(39, 4)",5,100,50,[],[],5
1,44,18492.0,"(45, 11)",5,100,50,[],[],5
1,45,23114.0,"(5, 49)",5,100,50,[],[],5
1,46,41602.0,"(37, 43)",5,100,50,[],[],5
1,47,23114.0,"(0, 46)",5,100,50,[],[],5
1,48,4.0,"(23, 18)",5,100,50,[],[],5
1,49,23114.0,"(22, 45)",5,100,50,[],[],5
1,50,23114.0,"(1, 15)",5,100,50,[],[],5
1,51,4.0,"(27, 9)",5,100,50,[],[],5
1,52,4.0,"(13, 21)",5,100,50,[],[],5
1,53,18492.0,"(12, 39)",5,100,50,[],[],5
1,54,4.0,"(17, 22)",5,100,50,[],[],5
1,55,36980.0,"(33, 42)",5,100,50,[],[],5
1,56,23114.0,"(9, 42)",5,100,50,[],[],5
1,57,4.0,"(11, 6)",5,100,50,[],[],5
1,58,18492.0,"(37, 24)",5,100,50,[],[],5
1,59,18492.0,"(1, 35)",5,100,50,[],[],5
1,60,23114.0,"(42, 23)",5,100,50,[],[],5
1,61,4626.0,"(6, 20)",5,100,50,[],[],5
1,62,73956.0,"(43, 41)",5,100,50,[],[],5
1,63,18492.0,"(37, 23)",5,100,50,[],[],5
1,64,50845.99999999999,"(37, 44)",5,100,50,[],[],5
1,65,9248.0,"(6, 17)",5,100,50,[],[],5
1,66,9248.0,"(1, 5)",5,100,50,[],[],5
1,67,4.0,"(31, 24)",5,100,50,[],[],5
1,68,4.0,"(19, 10)",5,100,50,[],[],5
1,69,32358.0,"(44, 19)",5,100,50,[],[],5
1,70,27735.999999999996,"(22, 47)",5,100,50,[],[],5
1,71,23114.0,"(40, 20)",5,100,50,[],[],5
1,72,23114.0,"(41, 27)",5,100,50,[],[],5
1,73,18492.0,"(44, 11)",5,100,50,[],[],5
1,74,27735.999999999996,"(44, 27)",5,100,50,[],[],5
1,75,46224.0,"(35, 47)",5,100,50,[],[],5
1,76,32358.0,"(43, 34)",5,100,50,[],[],5
1,77,27735.999999999996,"(47, 32)",5,100,50,[],[],5
1,78,13869.999999999998,"(1, 7)",5,100,50,[],[],5
1,80,18492.0,"(44, 8)",5,100,50,[],[],5
1,81,9248.0,"(19, 42)",5,100,50,[],[],5
1,82,13869.999999999998,"(0, 5)",5,100,50,[],[],5
1,83,32358.0,"(29, 37)",5,100,50,[],[],5
1,84,27735.999999999996,"(48, 30)",5,100,50,[],[],5
1,85,18492.0,"(45, 5)",5,100,50,[],[],5
1,86,4.0,"(17, 1)",5,100,50,[],[],5
1,87,4.0,"(25, 25)",5,100,50,[],[],5
1,88,27735.999999999996,"(38, 33)",5,100,50,[],[],5
1,89,4.0,"(17, 8)",5,100,50,[],[],5
1,90,60090.0,"(42, 42)",5,100,50,[],[],5
1,91,18492.0,"(0, 34)",5,100,50,[],[],5
1,92,27735.999999999996,"(2, 15)",5,100,50,[],[],5
1,93,4.0,"(22, 14)",5,100,50,[],[],5
1,94,50845.99999999999,"(35, 43)",5,100,50,[],[],5
1,95,18492.0,"(39, 5)",5,100,50,[],[],5
1,96,13869.999999999998,"(1, 6)",5,100,50,[],[],5
1,97,4.0,"(16, 18)",5,100,50,[],[],5
1,98,18492.0,"(38, 13)",5,100,50,[],[],5
1,99,41602.0,"(47, 38)",5,100,50,[],[],5
1,19-2,5.0,"(23, 15)",5,100,50,[],[],5
1,38-2,5.0,"(38, 39)",5,100,50,[],[],5
1,79-2,5.0,"(9, 38)",5,100,50,[],[],5
2,0,3.0,"(16, 24)",5,100,50,[],[],5
2,1,27734.999999999996,"(0, 30)",5,100,50,[],[],5
2,2,3.0,"(20, 7)",5,100,50,[],[],5
2,3,18491.0,"(1, 3)",5,100,50,[],[],5
2,4,46223.0,"(13, 46)",5,100,50,[],[],5
2,5,36979.0,"(0, 23)",5,100,50,[],[],5
2,6,3.0,"(30, 23)",5,100,50,[],[],5
2,7,60089.0,"(45, 37)",5,100,50,[],[],5
2,8,3.0,"(19, 31)",5,100,50,[],[],5
2,9,129419.0,"(41, 41)",5,100,50,[],[],5
2,10,32357.0,"(44, 2)",5,100,50,[],[],5
2,11,55467.0,"(44, 20)",5,100,50,[],[],5
2,12,41601.0,"(10, 47)",5,100,50,[],[],5
2,13,50845.0,"(43, 28)",5,100,50,[],[],5
2,14,32357.0,"(0, 25)",5,100,50,[],[],5
2,15,23113.0,"(2, 2)",5,100,50,[],[],5
2,16,97065.0,"(45, 41)",5,100,50,[],[],5
2,17,3.0,"(28, 21)",5,100,50,[],[],5
2,18,46223.0,"(10, 44)",5,100,50,[],[],5
2,20,18491.0,"(4, 18)",5,100,50,[],[],5
2,21,3.0,"(16, 10)",5,100,50,[],[],5
2,22,27734.999999999996,"(1, 22)",5,100,50,[],[],5
2,23,87821.0,"(35, 42)",5,100,50,[],[],5
2,24,3.0,"(19, 1)",5,100,50,[],[],5
2,25,46223.0,"(45, 22)",5,100,50,[],[],5
2,26,60089.0,"(19, 48)",5,100,50,[],[],5
2,27,138663.0,"(46, 41)",5,100,50,[],[],5
2,28,60089.0,"(10, 45)",5,100,50,[],[],5
2,29,32357.0,"(38, 2)",5,100,50,[],[],5
2,30,36979.0,"(0, 37)",5,100,50,[],[],5
2,31,134041.0,"(48, 40)",5,100,50,[],[],5
2,32,55466.99999999999,"(48, 31)",5,100,50,[],[],5
2,33,3.0,"(21, 4)",5,100,50,[],[],5
2,34,106308.99999999999,"(44, 41)",5,100,50,[],[],5
2,35,41601.0,"(8, 41)",5,100,50,[],[],5
2,36,36979.0,"(0, 14)",5,100,50,[],[],5
2,37,41601.0,"(43, 21)",5,100,50,[],[],5
2,39,60089.0,"(20, 48)",5,100,50,[],[],5
2,40,97065.0,"(41, 43)",5,100,50,[],[],5
2,41,3.0,"(15, 20)",5,100,50,[],[],5
2,42,41600.99999999999,"(3, 18)",5,100,50,[],[],5
2,43,36979.0,"(44, 0)",5,100,50,[],[],5
2,44,32357.0,"(45, 10)",5,100,50,[],[],5
2,45,41601.0,"(4, 48)",5,100,50,[],[],5
2,46,87821.0,"(42, 41)",5,100,50,[],[],5
2,47,41601.0,"(3, 48)",5,100,50,[],[],5
2,48,3.0,"(24, 18)",5,100,50,[],[],5
2,49,46223.0,"(24, 49)",5,100,50,[],[],5
2,50,41601.0,"(1, 16)",5,100,50,[],[],5
2,51,3.0,"(27, 10)",5,100,50,[],[],5
2,52,3.0,"(12, 21)",5,100,50,[],[],5
2,53,36979.0,"(12, 37)",5,100,50,[],[],5
2,54,3.0,"(16, 22)",5,100,50,[],[],5
2,55,78577.0,"(37, 41)",5,100,50,[],[],5
2,56,41601.0,"(9, 41)",5,100,50,[],[],5
2,57,3.0,"(12, 6)",5,100,50,[],[],5
2,58,41601.0,"(42, 19)",5,100,50,[],[],5
2,59,36979.0,"(0, 36)",5,100,50,[],[],5
2,60,46223.0,"(45, 28)",5,100,50,[],[],5
2,61,23113.0,"(2, 16)",5,100,50,[],[],5
2,62,134041.0,"(48, 41)",5,100,50,[],[],5
2,63,36979.0,"(38, 24)",5,100,50,[],[],5
2,64,101686.99999999999,"(42, 43)",5,100,50,[],[],5
2,65,23113.0,"(3, 19)",5,100,50,[],[],5
2,66,13869.0,"(2, 3)",5,100,50,[],[],5
2,67,9247.0,"(36, 24)",5,100,50,[],[],5
2,68,3.0,"(18, 10)",5,100,50,[],[],5
2,69,55467.0,"(45, 19)",5,100,50,[],[],5
2,70,55466.99999999999,"(18, 48)",5,100,50,[],[],5
2,71,46223.0,"(43, 23)",5,100,50,[],[],5
2,72,46223.0,"(42, 28)",5,100,50,[],[],5
2,73,46223.0,"(48, 16)",5,100,50,[],[],5
2,74,50845.0,"(44, 28)",5,100,50,[],[],5
2,75,83199.0,"(40, 42)",5,100,50,[],[],5
2,76,78577.0,"(47, 39)",5,100,50,[],[],5
2,77,55466.99999999999,"(47, 33)",5,100,50,[],[],5
2,78,23113.0,"(0, 6)",5,100,50,[],[],5
2,80,32357.0,"(45, 8)",5,100,50,[],[],5
2,81,27735.0,"(20, 47)",5,100,50,[],[],5
2,82,23113.0,"(1, 4)",5,100,50,[],[],5
2,83,60089.0,"(34, 39)",5,100,50,[],[],5
2,84,55466.99999999999,"(48, 33)",5,100,50,[],[],5
2,85,36979.0,"(45, 2)",5,100,50,[],[],5
2,86,3.0,"(18, 1)",5,100,50,[],[],5
2,87,3.0,"(25, 26)",5,100,50,[],[],5
2,88,55466.99999999999,"(41, 34)",5,100,50,[],[],5
2,89,3.0,"(17, 9)",5,100,50,[],[],5
2,90,120175.0,"(44, 42)",5,100,50,[],[],5
2,91,36979.0,"(0, 35)",5,100,50,[],[],5
2,92,41600.99999999999,"(1, 17)",5,100,50,[],[],5
2,93,3.0,"(23, 14)",5,100,50,[],[],5
2,94,87821.0,"(36, 42)",5,100,50,[],[],5
2,95,32357.0,"(38, 4)",5,100,50,[],[],5
2,96,13869.999999999998,"(1, 7)",5,100,50,[],[],5
2,97,3.0,"(17, 18)",5,100,50,[],[],5
2,98,32357.0,"(38, 15)",5,100,50,[],[],5
2,99,110931.0,"(49, 40)",5,100,50,[],[],5
2,19-2,4.0,"(23, 16)",5,100,50,[],[],5
2,38-2,55467.99999999999,"(43, 42)",5,100,50,[],[],5
2,79-2,23114.0,"(8, 43)",5,100,50,[],[],5
3,0,2.002,"(17, 24)",5,100,50,[],[],5
3,1,36978.002,"(0, 31)",5,100,50,[],[],5
3,2,2.002,"(21, 7)",5,100,50,[],[],5
3,3,18492.002,"(0, 5)",5,100,50,[],[],5
3,4,64710.002,"(12, 45)",5,100,50,[],[],5
3,5,46222.002,"(1, 24)",5,100,50,[],[],5
3,6,2.002,"(29, 23)",5,100,50,[],[],5
3,7,97064.002,"(45, 39)",5,100,50,[],[],5
3,8,2.002,"(19, 30)",5,100,50,[],[],5
3,9,161772.002,"(42, 40)",5,100,50,[],[],5
3,10,46222.002,"(45, 4)",5,100,50,[],[],5
3,11,73954.002,"(44, 21)",5,100,50,[],[],5
3,12,60088.002,"(9, 47)",5,100,50,[],[],5
3,13,73954.002,"(45, 29)",5,100,50,[],[],5
3,14,46222.002,"(3, 20)",5,100,50,[],[],5
3,15,23114.002,"(2, 0)",5,100,50,[],[],5
3,16,138662.002,"(43, 40)",5,100,50,[],[],5
3,17,2.002,"(27, 21)",5,100,50,[],[],5
3,18,64710.002,"(9, 44)",5,100,50,[],[],5
3,20,27734.002,"(4, 19)",5,100,50,[],[],5
3,21,2.002,"(16, 9)",5,100,50,[],[],5
3,22,36978.002,"(1, 21)",5,100,50,[],[],5
3,23,120174.002,"(40, 41)",5,100,50,[],[],5
3,24,2.002,"(19, 2)",5,100,50,[],[],5
3,25,69332.002,"(48, 27)",5,100,50,[],[],5
3,26,73954.002,"(21, 48)",5,100,50,[],[],5
3,27,184882.002,"(45, 40)",5,100,50,[],[],5
3,28,78576.002,"(9, 45)",5,100,50,[],[],5
3,29,46222.002,"(40, 2)",5,100,50,[],[],5
3,30,50844.002,"(0, 39)",5,100,50,[],[],5
3,31,171016.002,"(47, 42)",5,100,50,[],[],5
3,32,83198.00199999998,"(49, 33)",5,100,50,[],[],5
3,33,2.002,"(21, 3)",5,100,50,[],[],5
3,34,147906.002,"(48, 39)",5,100,50,[],[],5
3,35,60088.002,"(6, 41)",5,100,50,[],[],5
3,36,46222.002,"(0, 13)",5,100,50,[],[],5
3,37,60088.002,"(41, 21)",5,100,50,[],[],5
3,39,83198.002,"(19, 49)",5,100,50,[],[],5
3,40,134040.002,"(43, 46)",5,100,50,[],[],5
3,41,2.002,"(15, 19)",5,100,50,[],[],5
3,42,50844.00199999999,"(3, 17)",5,100,50,[],[],5
3,43,50844.002,"(43, 0)",5,100,50,[],[],5
3,44,46222.002,"(44, 9)",5,100,50,[],[],5
3,45,60088.002,"(8, 45)",5,100,50,[],[],5
3,46,120174.002,"(44, 39)",5,100,50,[],[],5
3,47,60088.002,"(4, 47)",5,100,50,[],[],5
3,48,2.002,"(23, 18)",5,100,50,[],[],5
3,49,60088.002,"(26, 49)",5,100,50,[],[],5
3,50,50844.002,"(0, 16)",5,100,50,[],[],5
3,51,2.002,"(27, 9)",5,100,50,[],[],5
3,52,4.002,"(8, 18)",5,100,50,[],[],5
3,53,55466.002,"(9, 40)",5,100,50,[],[],5
3,54,2.002,"(16, 21)",5,100,50,[],[],5
3,55,110930.002,"(37, 40)",5,100,50,[],[],5
3,56,60088.002,"(10, 43)",5,100,50,[],[],5
3,58,60088.002,"(41, 20)",5,100,50,[],[],5
3,59,50844.002,"(1, 38)",5,100,50,[],[],5
3,60,69332.002,"(47, 28)",5,100,50,[],[],5
3,61,32356.002,"(3, 16)",5,100,50,[],[],5
3,62,175638.002,"(49, 41)",5,100,50,[],[],5
3,63,55466.002,"(39, 25)",5,100,50,[],[],5
3,64,138662.002,"(43, 43)",5,100,50,[],[],5
3,65,32356.002,"(2, 19)",5,100,50,[],[],5
3,66,13870.002,"(2, 1)",5,100,50,[],[],5
3,67,27734.002,"(38, 25)",5,100,50,[],[],5
3,68,2.002,"(17, 10)",5,100,50,[],[],5
3,69,73954.002,"(43, 19)",5,100,50,[],[],5
3,70,69332.00199999998,"(18, 47)",5,100,50,[],[],5
3,71,69332.002,"(46, 28)",5,100,50,[],[],5
3,72,73954.002,"(43, 33)",5,100,50,[],[],5
3,73,64710.002,"(45, 21)",5,100,50,[],[],5
3,74,78576.002,"(45, 33)",5,100,50,[],[],5
3,75,115552.002,"(39, 42)",5,100,50,[],[],5
3,76,124796.002,"(47, 41)",5,100,50,[],[],5
3,77,87820.002,"(49, 38)",5,100,50,[],[],5
3,78,23113.002,"(1, 7)",5,100,50,[],[],5
3,80,46222.002,"(45, 9)",5,100,50,[],[],5
3,81,41600.002,"(20, 46)",5,100,50,[],[],5
3,82,23114.002,"(1, 5)",5,100,50,[],[],5
3,83,97064.002,"(36, 41)",5,100,50,[],[],5
3,84,92442.002,"(44, 38)",5,100,50,[],[],5
3,85,50844.002,"(45, 3)",5,100,50,[],[],5
3,86,2.002,"(17, 1)",5,100,50,[],[],5
3,87,2.002,"(24, 26)",5,100,50,[],[],5
3,88,92442.002,"(46, 39)",5,100,50,[],[],5
3,89,2.002,"(18, 9)",5,100,50,[],[],5
3,90,157150.002,"(47, 45)",5,100,50,[],[],5
3,91,50844.002,"(0, 33)",5,100,50,[],[],5
3,92,50844.00199999999,"(0, 17)",5,100,50,[],[],5
3,93,2.002,"(23, 13)",5,100,50,[],[],5
3,94,120174.002,"(35, 41)",5,100,50,[],[],5
3,95,46222.002,"(41, 4)",5,100,50,[],[],5
3,96,13871.001999999999,"(1, 6)",5,100,50,[],[],5
3,97,2.002,"(18, 18)",5,100,50,[],[],5
3,98,50844.002,"(41, 19)",5,100,50,[],[],5
3,99,152528.002,"(48, 44)",5,100,50,[],[],5
3,19-2,3.002,"(23, 17)",5,100,50,[],[],5
3,38-2,101687.002,"(45, 42)",5,100,50,[],[],5
3,79-2,41601.002,"(8, 44)",5,100,50,[],[],5
3,57-2,5.002,"(17, 37)",5,100,50,[],[],5
4,0,1.0019999999999998,"(16, 24)",5,100,50,[],[],5
4,1,46221.002,"(1, 34)",5,100,50,[],[],5
4,2,1.0019999999999998,"(22, 7)",5,100,50,[],[],5
4,3,18492.002,"(1, 5)",5,100,50,[],[],5
4,4,83197.00200000001,"(11, 49)",5,100,50,[],[],5
4,5,55465.002,"(1, 25)",5,100,50,[],[],5
4,6,1.0019999999999998,"(29, 22)",5,100,50,[],[],5
4,7,124795.002,"(45, 38)",5,100,50,[],[],5
4,8,1.0019999999999998,"(19, 31)",5,100,50,[],[],5
4,9,189503.002,"(42, 39)",5,100,50,[],[],5
4,10,60087.002,"(45, 6)",5,100,50,[],[],5
4,11,92441.002,"(46, 23)",5,100,50,[],[],5
4,12,78575.00200000001,"(11, 48)",5,100,50,[],[],5
4,13,101685.002,"(47, 34)",5,100,50,[],[],5
4,14,55465.002,"(3, 21)",5,100,50,[],[],5
4,15,23115.002,"(2, 3)",5,100,50,[],[],5
4,16,171015.002,"(47, 43)",5,100,50,[],[],5
4,17,1.0019999999999998,"(28, 21)",5,100,50,[],[],5
4,18,83197.00200000001,"(11, 45)",5,100,50,[],[],5
4,20,36977.002,"(2, 18)",5,100,50,[],[],5
4,21,1.0019999999999998,"(17, 9)",5,100,50,[],[],5
4,22,46221.002,"(2, 21)",5,100,50,[],[],5
4,23,147905.00199999998,"(40, 40)",5,100,50,[],[],5
4,24,1.0019999999999998,"(19, 1)",5,100,50,[],[],5
4,25,92441.002,"(49, 27)",5,100,50,[],[],5
4,26,87819.002,"(22, 46)",5,100,50,[],[],5
4,27,212613.002,"(44, 40)",5,100,50,[],[],5
4,28,92441.002,"(8, 46)",5,100,50,[],[],5
4,29,60087.002,"(41, 2)",5,100,50,[],[],5
4,30,64709.002,"(0, 40)",5,100,50,[],[],5
4,31,198747.002,"(46, 45)",5,100,50,[],[],5
4,32,110929.00199999998,"(49, 34)",5,100,50,[],[],5
4,33,1.0019999999999998,"(21, 2)",5,100,50,[],[],5
4,34,175637.002,"(48, 37)",5,100,50,[],[],5
4,35,73953.002,"(5, 41)",5,100,50,[],[],5
4,36,55465.002,"(2, 14)",5,100,50,[],[],5
4,37,78575.00200000001,"(41, 24)",5,100,50,[],[],5
4,39,97063.002,"(18, 45)",5,100,50,[],[],5
4,40,171015.002,"(46, 49)",5,100,50,[],[],5
4,41,1.0019999999999998,"(15, 20)",5,100,50,[],[],5
4,42,60087.00199999999,"(2, 17)",5,100,50,[],[],5
4,43,64709.002,"(42, 0)",5,100,50,[],[],5
4,44,60087.002,"(40, 8)",5,100,50,[],[],5
4,45,78575.00200000001,"(9, 46)",5,100,50,[],[],5
4,46,147905.00199999998,"(43, 39)",5,100,50,[],[],5
4,47,73953.002,"(3, 47)",5,100,50,[],[],5
4,48,1.0019999999999998,"(23, 19)",5,100,50,[],[],5
4,49,73953.002,"(29, 49)",5,100,50,[],[],5
4,50,60087.002,"(1, 19)",5,100,50,[],[],5
4,51,1.0019999999999998,"(26, 9)",5,100,50,[],[],5
4,52,9247.002,"(4, 17)",5,100,50,[],[],5
4,53,73953.00200000001,"(12, 44)",5,100,50,[],[],5
4,54,1.0019999999999998,"(17, 21)",5,100,50,[],[],5
4,55,143283.00199999998,"(42, 44)",5,100,50,[],[],5
4,56,78575.00200000001,"(10, 48)",5,100,50,[],[],5
4,58,78575.00200000001,"(39, 20)",5,100,50,[],[],5
4,59,64709.002,"(4, 40)",5,100,50,[],[],5
4,60,92441.002,"(47, 29)",5,100,50,[],[],5
4,61,41599.002,"(4, 15)",5,100,50,[],[],5
4,62,203369.002,"(49, 37)",5,100,50,[],[],5
4,63,78575.00200000001,"(44, 30)",5,100,50,[],[],5
4,64,175637.002,"(48, 46)",5,100,50,[],[],5
4,65,41599.002,"(0, 21)",5,100,50,[],[],5
4,66,13871.002,"(2, 2)",5,100,50,[],[],5
4,67,46221.002,"(39, 26)",5,100,50,[],[],5
4,68,1.0019999999999998,"(17, 11)",5,100,50,[],[],5
4,69,92441.002,"(44, 23)",5,100,50,[],[],5
4,70,83197.00199999998,"(18, 46)",5,100,50,[],[],5
4,71,92441.002,"(46, 30)",5,100,50,[],[],5
4,72,101685.002,"(42, 34)",5,100,50,[],[],5
4,73,83197.00200000001,"(45, 23)",5,100,50,[],[],5
4,74,106307.002,"(46, 34)",5,100,50,[],[],5
4,75,143283.00199999998,"(39, 41)",5,100,50,[],[],5
4,76,152527.00199999998,"(48, 38)",5,100,50,[],[],5
4,77,124795.002,"(49, 43)",5,100,50,[],[],5
4,78,23114.002,"(0, 6)",5,100,50,[],[],5
