Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(45, 43)",taxation,6,0.75,False,True,False
0,1,5.0,"(25, 20)",taxation,6,0.75,False,True,False
0,2,5.0,"(20, 38)",taxation,6,0.75,False,True,False
0,3,5.0,"(46, 15)",taxation,6,0.75,False,True,False
0,4,5.0,"(18, 6)",taxation,6,0.75,False,True,False
0,5,5.0,"(46, 7)",taxation,6,0.75,False,True,False
0,6,5.0,"(4, 39)",taxation,6,0.75,False,True,False
0,7,5.0,"(44, 36)",taxation,6,0.75,False,True,False
0,8,5.0,"(11, 30)",taxation,6,0.75,False,True,False
0,9,5.0,"(2, 46)",taxation,6,0.75,False,True,False
0,10,5.0,"(30, 3)",taxation,6,0.75,False,True,False
0,11,5.0,"(18, 23)",taxation,6,0.75,False,True,False
0,12,5.0,"(43, 9)",taxation,6,0.75,False,True,False
0,13,5.0,"(4, 25)",taxation,6,0.75,False,True,False
0,14,5.0,"(24, 28)",taxation,6,0.75,False,True,False
0,15,5.0,"(38, 45)",taxation,6,0.75,False,True,False
0,16,5.0,"(17, 14)",taxation,6,0.75,False,True,False
0,17,5.0,"(10, 32)",taxation,6,0.75,False,True,False
0,18,5.0,"(7, 44)",taxation,6,0.75,False,True,False
0,19,5.0,"(43, 49)",taxation,6,0.75,False,True,False
0,20,5.0,"(8, 47)",taxation,6,0.75,False,True,False
0,21,5.0,"(31, 9)",taxation,6,0.75,False,True,False
0,22,5.0,"(47, 29)",taxation,6,0.75,False,True,False
0,23,5.0,"(39, 19)",taxation,6,0.75,False,True,False
0,24,5.0,"(18, 1)",taxation,6,0.75,False,True,False
0,25,5.0,"(16, 38)",taxation,6,0.75,False,True,False
0,26,5.0,"(41, 11)",taxation,6,0.75,False,True,False
0,27,5.0,"(2, 42)",taxation,6,0.75,False,True,False
0,28,5.0,"(36, 22)",taxation,6,0.75,False,True,False
0,29,5.0,"(37, 20)",taxation,6,0.75,False,True,False
0,30,5.0,"(31, 25)",taxation,6,0.75,False,True,False
0,31,5.0,"(45, 6)",taxation,6,0.75,False,True,False
0,32,5.0,"(6, 47)",taxation,6,0.75,False,True,False
0,33,5.0,"(7, 37)",taxation,6,0.75,False,True,False
0,34,5.0,"(34, 16)",taxation,6,0.75,False,True,False
0,35,5.0,"(0, 19)",taxation,6,0.75,False,True,False
0,36,5.0,"(10, 24)",taxation,6,0.75,False,True,False
0,37,5.0,"(2, 1)",taxation,6,0.75,False,True,False
