Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(43, 24)",vision,10,1,True,True,False
0,1,5.0,"(15, 3)",vision,10,1,True,True,False
0,2,5.0,"(23, 31)",vision,10,1,True,True,False
0,3,5.0,"(10, 21)",vision,10,1,True,True,False
0,4,5.0,"(47, 33)",vision,10,1,True,True,False
0,5,5.0,"(21, 4)",vision,10,1,True,True,False
0,6,5.0,"(24, 43)",vision,10,1,True,True,False
0,7,5.0,"(24, 26)",vision,10,1,True,True,False
0,8,5.0,"(12, 24)",vision,10,1,True,True,False
0,9,5.0,"(44, 5)",vision,10,1,True,True,False
0,10,5.0,"(32, 44)",vision,10,1,True,True,False
0,11,5.0,"(41, 37)",vision,10,1,True,True,False
0,12,5.0,"(35, 9)",vision,10,1,True,True,False
0,13,5.0,"(31, 1)",vision,10,1,True,True,False
0,14,5.0,"(43, 9)",vision,10,1,True,True,False
0,15,5.0,"(12, 9)",vision,10,1,True,True,False
0,16,5.0,"(7, 28)",vision,10,1,True,True,False
0,17,5.0,"(40, 9)",vision,10,1,True,True,False
0,18,5.0,"(0, 38)",vision,10,1,True,True,False
0,19,5.0,"(28, 28)",vision,10,1,True,True,False
0,20,5.0,"(48, 22)",vision,10,1,True,True,False
0,21,5.0,"(39, 24)",vision,10,1,True,True,False
0,22,5.0,"(37, 10)",vision,10,1,True,True,False
0,23,5.0,"(3, 31)",vision,10,1,True,True,False
0,24,5.0,"(6, 13)",vision,10,1,True,True,False
0,25,5.0,"(47, 38)",vision,10,1,True,True,False
0,26,5.0,"(40, 19)",vision,10,1,True,True,False
0,27,5.0,"(12, 22)",vision,10,1,True,True,False
0,28,5.0,"(16, 33)",vision,10,1,True,True,False
0,29,5.0,"(23, 35)",vision,10,1,True,True,False
0,30,5.0,"(16, 28)",vision,10,1,True,True,False
0,31,5.0,"(32, 12)",vision,10,1,True,True,False
0,32,5.0,"(49, 37)",vision,10,1,True,True,False
0,33,5.0,"(7, 15)",vision,10,1,True,True,False
0,34,5.0,"(23, 21)",vision,10,1,True,True,False
0,35,5.0,"(22, 15)",vision,10,1,True,True,False
0,36,5.0,"(25, 41)",vision,10,1,True,True,False
0,37,5.0,"(27, 38)",vision,10,1,True,True,False
0,38,5.0,"(26, 27)",vision,10,1,True,True,False
0,39,5.0,"(11, 16)",vision,10,1,True,True,False
0,40,5.0,"(34, 3)",vision,10,1,True,True,False
0,41,5.0,"(2, 27)",vision,10,1,True,True,False
0,42,5.0,"(7, 21)",vision,10,1,True,True,False
0,43,5.0,"(15, 13)",vision,10,1,True,True,False
0,44,5.0,"(14, 20)",vision,10,1,True,True,False
0,45,5.0,"(46, 33)",vision,10,1,True,True,False
0,46,5.0,"(40, 0)",vision,10,1,True,True,False
0,47,5.0,"(16, 15)",vision,10,1,True,True,False
0,48,5.0,"(47, 41)",vision,10,1,True,True,False
0,49,5.0,"(13, 14)",vision,10,1,True,True,False
0,50,5.0,"(42, 11)",vision,10,1,True,True,False
0,51,5.0,"(15, 30)",vision,10,1,True,True,False
0,52,5.0,"(34, 37)",vision,10,1,True,True,False
0,53,5.0,"(24, 23)",vision,10,1,True,True,False
0,54,5.0,"(11, 21)",vision,10,1,True,True,False
0,55,5.0,"(6, 26)",vision,10,1,True,True,False
0,56,5.0,"(37, 7)",vision,10,1,True,True,False
0,57,5.0,"(28, 33)",vision,10,1,True,True,False
0,58,5.0,"(17, 47)",vision,10,1,True,True,False
0,59,5.0,"(47, 38)",vision,10,1,True,True,False
0,60,5.0,"(25, 34)",vision,10,1,True,True,False
0,61,5.0,"(2, 32)",vision,10,1,True,True,False
0,62,5.0,"(17, 25)",vision,10,1,True,True,False
0,63,5.0,"(19, 34)",vision,10,1,True,True,False
0,64,5.0,"(49, 34)",vision,10,1,True,True,False
0,65,5.0,"(46, 14)",vision,10,1,True,True,False
0,66,5.0,"(45, 12)",vision,10,1,True,True,False
0,67,5.0,"(25, 23)",vision,10,1,True,True,False
0,68,5.0,"(34, 35)",vision,10,1,True,True,False
0,69,5.0,"(3, 31)",vision,10,1,True,True,False
0,70,5.0,"(0, 27)",vision,10,1,True,True,False
0,71,5.0,"(8, 14)",vision,10,1,True,True,False
0,72,5.0,"(19, 18)",vision,10,1,True,True,False
0,73,5.0,"(33, 46)",vision,10,1,True,True,False
0,74,5.0,"(35, 10)",vision,10,1,True,True,False
0,75,5.0,"(10, 14)",vision,10,1,True,True,False
0,76,5.0,"(27, 9)",vision,10,1,True,True,False
0,77,5.0,"(5, 24)",vision,10,1,True,True,False
0,78,5.0,"(13, 32)",vision,10,1,True,True,False
0,79,5.0,"(47, 20)",vision,10,1,True,True,False
0,80,5.0,"(6, 38)",vision,10,1,True,True,False
0,81,5.0,"(35, 0)",vision,10,1,True,True,False
0,82,5.0,"(23, 23)",vision,10,1,True,True,False
0,83,5.0,"(16, 37)",vision,10,1,True,True,False
0,84,5.0,"(40, 41)",vision,10,1,True,True,False
0,85,5.0,"(36, 31)",vision,10,1,True,True,False
0,86,5.0,"(37, 48)",vision,10,1,True,True,False
0,87,5.0,"(36, 39)",vision,10,1,True,True,False
0,88,5.0,"(16, 16)",vision,10,1,True,True,False
0,89,5.0,"(3, 37)",vision,10,1,True,True,False
0,90,5.0,"(3, 31)",vision,10,1,True,True,False
0,91,5.0,"(3, 0)",vision,10,1,True,True,False
0,92,5.0,"(0, 49)",vision,10,1,True,True,False
0,93,5.0,"(27, 46)",vision,10,1,True,True,False
0,94,5.0,"(8, 25)",vision,10,1,True,True,False
0,95,5.0,"(10, 14)",vision,10,1,True,True,False
0,96,5.0,"(38, 17)",vision,10,1,True,True,False
0,97,5.0,"(31, 17)",vision,10,1,True,True,False
0,98,5.0,"(49, 3)",vision,10,1,True,True,False
0,99,5.0,"(38, 21)",vision,10,1,True,True,False
0,100,5.0,"(25, 31)",vision,10,1,True,True,False
0,101,5.0,"(26, 37)",vision,10,1,True,True,False
0,102,5.0,"(3, 34)",vision,10,1,True,True,False
0,103,5.0,"(26, 21)",vision,10,1,True,True,False
0,104,5.0,"(15, 14)",vision,10,1,True,True,False
0,105,5.0,"(33, 33)",vision,10,1,True,True,False
0,106,5.0,"(14, 4)",vision,10,1,True,True,False
0,107,5.0,"(26, 19)",vision,10,1,True,True,False
0,108,5.0,"(21, 24)",vision,10,1,True,True,False
0,109,5.0,"(17, 38)",vision,10,1,True,True,False
0,110,5.0,"(27, 36)",vision,10,1,True,True,False
0,111,5.0,"(6, 6)",vision,10,1,True,True,False
0,112,5.0,"(33, 32)",vision,10,1,True,True,False
0,113,5.0,"(35, 19)",vision,10,1,True,True,False
0,114,5.0,"(10, 33)",vision,10,1,True,True,False
0,115,5.0,"(46, 13)",vision,10,1,True,True,False
0,116,5.0,"(45, 17)",vision,10,1,True,True,False
0,117,5.0,"(35, 5)",vision,10,1,True,True,False
0,118,5.0,"(31, 10)",vision,10,1,True,True,False
0,119,5.0,"(3, 19)",vision,10,1,True,True,False
0,120,5.0,"(38, 48)",vision,10,1,True,True,False
0,121,5.0,"(28, 4)",vision,10,1,True,True,False
0,122,5.0,"(25, 7)",vision,10,1,True,True,False
0,123,5.0,"(5, 37)",vision,10,1,True,True,False
0,124,5.0,"(7, 46)",vision,10,1,True,True,False
0,125,5.0,"(37, 8)",vision,10,1,True,True,False
0,126,5.0,"(6, 30)",vision,10,1,True,True,False
0,127,5.0,"(37, 29)",vision,10,1,True,True,False
0,128,5.0,"(13, 39)",vision,10,1,True,True,False
0,129,5.0,"(37, 11)",vision,10,1,True,True,False
0,130,5.0,"(4, 9)",vision,10,1,True,True,False
0,131,5.0,"(22, 1)",vision,10,1,True,True,False
0,132,5.0,"(32, 5)",vision,10,1,True,True,False
0,133,5.0,"(12, 37)",vision,10,1,True,True,False
0,134,5.0,"(4, 36)",vision,10,1,True,True,False
0,135,5.0,"(27, 4)",vision,10,1,True,True,False
0,136,5.0,"(8, 16)",vision,10,1,True,True,False
0,137,5.0,"(7, 49)",vision,10,1,True,True,False
0,138,5.0,"(32, 14)",vision,10,1,True,True,False
0,139,5.0,"(24, 29)",vision,10,1,True,True,False
0,140,5.0,"(28, 28)",vision,10,1,True,True,False
0,141,5.0,"(2, 17)",vision,10,1,True,True,False
0,142,5.0,"(47, 42)",vision,10,1,True,True,False
0,143,5.0,"(48, 41)",vision,10,1,True,True,False
0,144,5.0,"(28, 45)",vision,10,1,True,True,False
0,145,5.0,"(19, 43)",vision,10,1,True,True,False
0,146,5.0,"(43, 4)",vision,10,1,True,True,False
0,147,5.0,"(2, 42)",vision,10,1,True,True,False
0,148,5.0,"(11, 11)",vision,10,1,True,True,False
0,149,5.0,"(15, 1)",vision,10,1,True,True,False
0,150,5.0,"(15, 39)",vision,10,1,True,True,False
0,151,5.0,"(4, 2)",vision,10,1,True,True,False
0,152,5.0,"(32, 3)",vision,10,1,True,True,False
0,153,5.0,"(27, 24)",vision,10,1,True,True,False
0,154,5.0,"(20, 9)",vision,10,1,True,True,False
0,155,5.0,"(12, 1)",vision,10,1,True,True,False
0,156,5.0,"(15, 16)",vision,10,1,True,True,False
0,157,5.0,"(33, 34)",vision,10,1,True,True,False
0,158,5.0,"(46, 0)",vision,10,1,True,True,False
0,159,5.0,"(8, 13)",vision,10,1,True,True,False
0,160,5.0,"(27, 49)",vision,10,1,True,True,False
0,161,5.0,"(12, 1)",vision,10,1,True,True,False
0,162,5.0,"(20, 49)",vision,10,1,True,True,False
0,163,5.0,"(32, 1)",vision,10,1,True,True,False
0,164,5.0,"(3, 43)",vision,10,1,True,True,False
0,165,5.0,"(40, 3)",vision,10,1,True,True,False
0,166,5.0,"(16, 9)",vision,10,1,True,True,False
0,167,5.0,"(40, 2)",vision,10,1,True,True,False
0,168,5.0,"(44, 42)",vision,10,1,True,True,False
0,169,5.0,"(48, 22)",vision,10,1,True,True,False
0,170,5.0,"(16, 16)",vision,10,1,True,True,False
0,171,5.0,"(4, 7)",vision,10,1,True,True,False
0,172,5.0,"(47, 34)",vision,10,1,True,True,False
0,173,5.0,"(20, 13)",vision,10,1,True,True,False
0,174,5.0,"(16, 17)",vision,10,1,True,True,False
0,175,5.0,"(0, 11)",vision,10,1,True,True,False
0,176,5.0,"(46, 23)",vision,10,1,True,True,False
0,177,5.0,"(6, 1)",vision,10,1,True,True,False
0,178,5.0,"(10, 36)",vision,10,1,True,True,False
0,179,5.0,"(5, 48)",vision,10,1,True,True,False
0,180,5.0,"(28, 45)",vision,10,1,True,True,False
0,181,5.0,"(25, 5)",vision,10,1,True,True,False
0,182,5.0,"(37, 43)",vision,10,1,True,True,False
0,183,5.0,"(45, 20)",vision,10,1,True,True,False
0,184,5.0,"(32, 24)",vision,10,1,True,True,False
0,185,5.0,"(11, 38)",vision,10,1,True,True,False
0,186,5.0,"(16, 45)",vision,10,1,True,True,False
0,187,5.0,"(34, 7)",vision,10,1,True,True,False
0,188,5.0,"(11, 0)",vision,10,1,True,True,False
0,189,5.0,"(26, 34)",vision,10,1,True,True,False
0,190,5.0,"(43, 28)",vision,10,1,True,True,False
0,191,5.0,"(7, 41)",vision,10,1,True,True,False
0,192,5.0,"(20, 16)",vision,10,1,True,True,False
0,193,5.0,"(19, 21)",vision,10,1,True,True,False
0,194,5.0,"(2, 45)",vision,10,1,True,True,False
0,195,5.0,"(12, 12)",vision,10,1,True,True,False
0,196,5.0,"(14, 15)",vision,10,1,True,True,False
0,197,5.0,"(41, 15)",vision,10,1,True,True,False
0,198,5.0,"(37, 49)",vision,10,1,True,True,False
0,199,5.0,"(32, 2)",vision,10,1,True,True,False
0,200,5.0,"(27, 3)",vision,10,1,True,True,False
0,201,5.0,"(29, 39)",vision,10,1,True,True,False
0,202,5.0,"(46, 18)",vision,10,1,True,True,False
0,203,5.0,"(14, 23)",vision,10,1,True,True,False
0,204,5.0,"(12, 15)",vision,10,1,True,True,False
0,205,5.0,"(24, 8)",vision,10,1,True,True,False
0,206,5.0,"(12, 30)",vision,10,1,True,True,False
0,207,5.0,"(19, 1)",vision,10,1,True,True,False
0,208,5.0,"(17, 20)",vision,10,1,True,True,False
0,209,5.0,"(46, 19)",vision,10,1,True,True,False
0,210,5.0,"(17, 0)",vision,10,1,True,True,False
0,211,5.0,"(4, 17)",vision,10,1,True,True,False
0,212,5.0,"(33, 12)",vision,10,1,True,True,False
0,213,5.0,"(43, 20)",vision,10,1,True,True,False
0,214,5.0,"(34, 17)",vision,10,1,True,True,False
0,215,5.0,"(4, 42)",vision,10,1,True,True,False
0,216,5.0,"(16, 27)",vision,10,1,True,True,False
0,217,5.0,"(12, 17)",vision,10,1,True,True,False
0,218,5.0,"(26, 35)",vision,10,1,True,True,False
0,219,5.0,"(18, 23)",vision,10,1,True,True,False
0,220,5.0,"(37, 8)",vision,10,1,True,True,False
0,221,5.0,"(3, 19)",vision,10,1,True,True,False
0,222,5.0,"(12, 17)",vision,10,1,True,True,False
0,223,5.0,"(45, 2)",vision,10,1,True,True,False
0,224,5.0,"(34, 34)",vision,10,1,True,True,False
0,225,5.0,"(20, 4)",vision,10,1,True,True,False
0,226,5.0,"(48, 42)",vision,10,1,True,True,False
0,227,5.0,"(35, 46)",vision,10,1,True,True,False
0,228,5.0,"(25, 38)",vision,10,1,True,True,False
0,229,5.0,"(35, 42)",vision,10,1,True,True,False
0,230,5.0,"(20, 45)",vision,10,1,True,True,False
0,231,5.0,"(16, 38)",vision,10,1,True,True,False
0,232,5.0,"(27, 28)",vision,10,1,True,True,False
0,233,5.0,"(24, 11)",vision,10,1,True,True,False
0,234,5.0,"(25, 24)",vision,10,1,True,True,False
0,235,5.0,"(42, 0)",vision,10,1,True,True,False
0,236,5.0,"(47, 29)",vision,10,1,True,True,False
0,237,5.0,"(48, 21)",vision,10,1,True,True,False
0,238,5.0,"(12, 47)",vision,10,1,True,True,False
0,239,5.0,"(43, 28)",vision,10,1,True,True,False
0,240,5.0,"(35, 44)",vision,10,1,True,True,False
0,241,5.0,"(24, 0)",vision,10,1,True,True,False
0,242,5.0,"(35, 14)",vision,10,1,True,True,False
0,243,5.0,"(13, 35)",vision,10,1,True,True,False
0,244,5.0,"(17, 39)",vision,10,1,True,True,False
0,245,5.0,"(15, 25)",vision,10,1,True,True,False
0,246,5.0,"(36, 14)",vision,10,1,True,True,False
0,247,5.0,"(21, 1)",vision,10,1,True,True,False
0,248,5.0,"(33, 5)",vision,10,1,True,True,False
0,249,5.0,"(48, 49)",vision,10,1,True,True,False
1,0,32358.0,"(41, 20)",vision,10,1,True,True,False
1,1,23114.0,"(19, 12)",vision,10,1,True,True,False
1,2,41602.0,"(29, 25)",vision,10,1,True,True,False
1,3,27736.0,"(18, 20)",vision,10,1,True,True,False
1,4,23114.0,"(37, 35)",vision,10,1,True,True,False
1,5,32358.0,"(28, 13)",vision,10,1,True,True,False
1,6,41602.0,"(34, 35)",vision,10,1,True,True,False
1,7,46224.0,"(27, 24)",vision,10,1,True,True,False
1,8,64712.0,"(21, 21)",vision,10,1,True,True,False
1,9,50846.0,"(47, 12)",vision,10,1,True,True,False
1,10,32358.0,"(28, 45)",vision,10,1,True,True,False
1,11,32358.0,"(34, 29)",vision,10,1,True,True,False
1,12,101688.0,"(31, 18)",vision,10,1,True,True,False
1,13,32358.0,"(34, 2)",vision,10,1,True,True,False
1,14,73956.0,"(34, 17)",vision,10,1,True,True,False
1,15,32358.0,"(20, 17)",vision,10,1,True,True,False
1,16,32358.0,"(3, 26)",vision,10,1,True,True,False
1,17,78578.0,"(32, 17)",vision,10,1,True,True,False
1,18,18492.0,"(1, 29)",vision,10,1,True,True,False
1,19,64712.0,"(32, 18)",vision,10,1,True,True,False
1,20,50846.0,"(43, 15)",vision,10,1,True,True,False
1,21,32358.0,"(35, 22)",vision,10,1,True,True,False
1,22,78578.0,"(31, 16)",vision,10,1,True,True,False
1,23,36980.0,"(0, 27)",vision,10,1,True,True,False
1,24,23114.0,"(16, 17)",vision,10,1,True,True,False
1,25,32358.0,"(39, 33)",vision,10,1,True,True,False
1,26,36980.0,"(34, 22)",vision,10,1,True,True,False
1,27,32358.0,"(21, 22)",vision,10,1,True,True,False
1,28,36980.0,"(24, 25)",vision,10,1,True,True,False
1,29,32358.0,"(24, 26)",vision,10,1,True,True,False
1,30,32358.0,"(21, 19)",vision,10,1,True,True,False
1,31,36980.0,"(34, 15)",vision,10,1,True,True,False
1,33,27736.0,"(17, 20)",vision,10,1,True,True,False
1,34,36980.0,"(25, 19)",vision,10,1,True,True,False
1,35,83200.0,"(28, 18)",vision,10,1,True,True,False
1,36,27736.0,"(27, 31)",vision,10,1,True,True,False
1,37,46224.0,"(23, 34)",vision,10,1,True,True,False
1,38,60090.0,"(30, 19)",vision,10,1,True,True,False
1,39,36980.0,"(21, 20)",vision,10,1,True,True,False
1,40,69334.0,"(44, 11)",vision,10,1,True,True,False
1,41,41602.0,"(2, 29)",vision,10,1,True,True,False
1,42,27736.0,"(9, 24)",vision,10,1,True,True,False
