Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(8, 27)",insregrow,6,1,True,True,True
0,1,5.0,"(39, 32)",insregrow,6,1,True,True,True
0,2,5.0,"(12, 42)",insregrow,6,1,True,True,True
0,3,5.0,"(3, 29)",insregrow,6,1,True,True,True
0,4,5.0,"(27, 48)",insregrow,6,1,True,True,True
0,5,5.0,"(30, 47)",insregrow,6,1,True,True,True
0,6,5.0,"(42, 25)",insregrow,6,1,True,True,True
0,7,5.0,"(6, 21)",insregrow,6,1,True,True,True
0,8,5.0,"(47, 34)",insregrow,6,1,True,True,True
0,9,5.0,"(27, 0)",insregrow,6,1,True,True,True
0,10,5.0,"(44, 6)",insregrow,6,1,True,True,True
0,11,5.0,"(15, 47)",insregrow,6,1,True,True,True
0,12,5.0,"(16, 40)",insregrow,6,1,True,True,True
0,13,5.0,"(37, 22)",insregrow,6,1,True,True,True
0,14,5.0,"(14, 42)",insregrow,6,1,True,True,True
0,15,5.0,"(24, 1)",insregrow,6,1,True,True,True
0,16,5.0,"(2, 24)",insregrow,6,1,True,True,True
0,17,5.0,"(26, 29)",insregrow,6,1,True,True,True
0,18,5.0,"(23, 19)",insregrow,6,1,True,True,True
0,19,5.0,"(21, 35)",insregrow,6,1,True,True,True
0,20,5.0,"(22, 25)",insregrow,6,1,True,True,True
0,21,5.0,"(13, 9)",insregrow,6,1,True,True,True
0,22,5.0,"(25, 12)",insregrow,6,1,True,True,True
0,23,5.0,"(30, 39)",insregrow,6,1,True,True,True
0,24,5.0,"(18, 44)",insregrow,6,1,True,True,True
0,25,5.0,"(36, 23)",insregrow,6,1,True,True,True
0,26,5.0,"(10, 4)",insregrow,6,1,True,True,True
0,27,5.0,"(41, 24)",insregrow,6,1,True,True,True
0,28,5.0,"(34, 5)",insregrow,6,1,True,True,True
0,29,5.0,"(20, 42)",insregrow,6,1,True,True,True
0,30,5.0,"(2, 0)",insregrow,6,1,True,True,True
0,31,5.0,"(0, 8)",insregrow,6,1,True,True,True
0,32,5.0,"(44, 33)",insregrow,6,1,True,True,True
0,33,5.0,"(13, 8)",insregrow,6,1,True,True,True
